4.000000000	48.101257324	-1.190942603
4.000062500	48.044841766	-1.222114904
4.000125000	48.054546356	-1.248105758
4.000187500	48.053192139	-1.275575599
4.000250000	48.056022644	-1.308634882
4.000312500	48.019451141	-1.347154578
4.000375000	48.011348724	-1.375569175
4.000437500	48.203887939	-1.401193579
4.000500000	48.040817261	-1.441993340
4.000562500	48.002628326	-1.468831612
4.000625000	48.034805298	-1.488231409
4.000687500	48.088573456	-1.528350998
4.000750000	48.166809082	-1.565636718
4.000812500	48.048969269	-1.606132347
4.000875000	47.992359161	-1.615850887
4.000937500	48.045482635	-1.649393534
4.001000000	48.158016205	-1.689510860
4.001062500	48.083305359	-1.720388615
4.001125000	48.121002197	-1.739061369
4.001187500	48.017299652	-1.767918184
4.001250000	48.070262909	-1.813802319
4.001312500	48.146224976	-1.839245628
4.001375000	48.077098846	-1.870040558
4.001437500	48.097106934	-1.899137591
4.001500000	48.061191559	-1.931555585
4.001562500	48.149356842	-1.963469709
4.001625000	48.089115143	-2.001382870
4.001687500	48.165637970	-2.018559460
4.001750000	48.106601715	-2.060962044
4.001812500	48.078895569	-2.075718221
4.001875000	47.957138062	-2.121763210
4.001937500	48.035999298	-2.146340193
4.002000000	48.197696686	-2.169987199
4.002062500	48.087448120	-2.226536495
4.002125000	47.997642517	-2.247051757
4.002187500	48.021923065	-2.286174925
4.002250000	47.985626221	-2.295017685
4.002312500	47.972133636	-2.345955967
4.002375000	48.092697144	-2.364277983
4.002437500	48.004207611	-2.407381512
4.002500000	48.094814301	-2.428267086
4.002562500	48.134452820	-2.467257096
4.002625000	48.025699615	-2.488134415
4.002687500	48.023239136	-2.502366081
4.002750000	48.243900299	-2.561026199
4.002812500	48.045604706	-2.585107833
4.002875000	48.060894012	-2.613616706
4.002937500	48.070598602	-2.648930755
4.003000000	48.158397675	-2.671378007
4.003062500	48.031768799	-2.691615102
4.003125000	48.018428802	-2.737969551
4.003187500	47.954883575	-2.753776744
4.003250000	48.120658875	-2.782183352
4.003312500	48.121067047	-2.831052890
4.003375000	48.103488922	-2.849868923
4.003437500	48.129608154	-2.888160652
4.003500000	47.943450928	-2.928883847
4.003562500	48.020484924	-2.962744875
4.003625000	48.135398865	-2.968731395
4.003687500	48.128936768	-3.030339632
4.003750000	48.163501740	-3.045627508
4.003812500	47.903186798	-3.067009762
4.003875000	47.962463379	-3.105600031
4.003937500	48.147567749	-3.139034421
4.004000000	48.081779480	3.119647407
4.004062500	48.045032501	3.086967491
4.004125000	48.016155243	3.037759997
4.004187500	47.994136810	3.020833478
4.004250000	48.005329132	2.981826690
4.004312500	48.063884735	2.964062607
4.004375000	47.976943970	2.928295022
4.004437500	48.152336121	2.902117480
4.004500000	48.025981903	2.869441292
4.004562500	47.948070526	2.842816339
4.004625000	47.955493927	2.810457068
4.004687500	48.030174255	2.767046743
4.004750000	47.972866058	2.744475920
4.004812500	48.238906860	2.718496518
4.004875000	48.000785828	2.685538567
4.004937500	48.094211578	2.646654818
4.005000000	48.064453125	2.627237710
4.005062500	48.035614014	2.580188442
4.005125000	48.001983643	2.550573292
4.005187500	47.892253876	2.533586585
4.005250000	48.119846344	2.502187650
4.005312500	48.064517975	2.471137322
4.005375000	48.086902618	2.428633271
4.005437500	48.158042908	2.410641753
4.005500000	48.065887451	2.360976462
4.005562500	47.973342896	2.327366304
4.005625000	48.026252747	2.316592220
4.005687500	48.042255402	2.268780222
4.005750000	48.104885101	2.244783277
4.005812500	48.149520874	2.214587690
4.005875000	48.171592712	2.180829727
4.005937500	48.047794342	2.145605293
4.006000000	48.069553375	2.129118196
4.006062500	47.968452454	2.087714696
4.006125000	48.002693176	2.057123497
4.006187500	48.034923553	2.034251204
4.006250000	47.866493225	1.986227353
4.006312500	48.105609894	1.970031338
4.006375000	48.163352966	1.931120158
4.006437500	48.035274506	1.909939372
4.006500000	47.831386566	1.882916410
4.006562500	48.033119202	1.847618473
4.006625000	48.030429840	1.828170606
4.006687500	47.992233276	1.780119856
4.006750000	48.048000336	1.752540560
4.006812500	48.019050598	1.720049728
4.006875000	47.960575104	1.682886913
4.006937500	47.956184387	1.666193154
4.007000000	48.071880341	1.634462122
4.007062500	48.032997131	1.592580186
4.007125000	48.098316193	1.556581571
4.007187500	47.989379883	1.549643238
4.007250000	48.097339630	1.510860954
4.007312500	47.928390503	1.479695045
4.007375000	47.987670898	1.449443133
4.007437500	48.026260376	1.413480072
4.007500000	48.025657654	1.380265260
4.007562500	48.054851532	1.341119056
4.007625000	47.995983124	1.314227121
4.007687500	47.923618317	1.281247999
4.007750000	47.842617035	1.249086334
4.007812500	48.070728302	1.230450598
4.007875000	47.926418304	1.190732080
4.007937500	47.873664856	1.155040795
4.008000000	47.940574646	1.129830646
4.008062500	48.112834930	1.100242394
4.008125000	47.954803467	1.068361626
4.008187500	47.848686218	1.029416424
4.008250000	47.933902740	1.005696447
4.008312500	48.068271637	0.993551966
4.008375000	47.911746979	0.944979769
4.008437500	47.992580414	0.907343977
4.008500000	48.003158569	0.878321846
4.008562500	47.926727295	0.850497205
4.008625000	48.031032562	0.816869204
4.008687500	47.925388336	0.802707179
4.008750000	47.822433472	0.758461754
4.008812500	48.108440399	0.739881611
4.008875000	47.898101807	0.698204871
4.008937500	47.832263947	0.660820747
4.009000000	48.046970367	0.641040185
4.009062500	47.977825165	0.602146115
4.009125000	48.036724091	0.571536208
4.009187500	48.037334442	0.535358429
4.009250000	48.020744324	0.519532162
4.009312500	48.069755554	0.472369477
4.009375000	47.861461639	0.444881992
4.009437500	47.998798370	0.416113860
4.009500000	47.953353882	0.386876313
4.009562500	48.007717133	0.370367744
4.009625000	47.815040588	0.322291161
4.009687500	48.079956055	0.299502159
4.009750000	47.947383881	0.281404182
4.009812500	48.053802490	0.244848018
4.009875000	47.903568268	0.193387973
4.009937500	47.924396515	0.179023597
4.010000000	47.836906433	0.130664995
4.010062500	47.907855988	0.112527694
4.010125000	48.015686035	0.080746778
4.010187500	48.060131073	0.031698716
4.010250000	47.975753784	0.023010186
4.010312500	47.916103363	-0.003959983
4.010375000	47.901985168	-0.049485528
4.010437500	48.004028320	-0.069132799
4.010500000	48.014106750	-0.103329277
4.010562500	48.036674500	-0.133861795
4.010625000	47.877571106	-0.166439995
4.010687500	47.860321045	-0.189249470
4.010750000	47.980838776	-0.226479247
4.010812500	47.848850250	-0.270648539
4.010875000	47.964065552	-0.282971518
4.010937500	47.911602020	-0.323322104
4.011000000	47.905311584	-0.356826169
4.011062500	47.938232422	-0.387597164
4.011125000	47.818794250	-0.422950861
4.011187500	47.894954681	-0.447629742
4.011250000	47.933261871	-0.475580883
4.011312500	47.921047211	-0.488693988
4.011375000	47.942447662	-0.536517204
4.011437500	48.009300232	-0.564802805
4.011500000	47.824493408	-0.584798217
4.011562500	47.882373810	-0.629503171
4.011625000	47.988513947	-0.665196854
4.011687500	47.918937683	-0.698652549
4.011750000	47.875911713	-0.728347727
4.011812500	47.864990234	-0.749784176
4.011875000	48.024181366	-0.791847874
4.011937500	47.781513214	-0.814200517
4.012000000	47.892158508	-0.857382875
4.012062500	47.751010895	-0.874132361
4.012125000	47.771347046	-0.922394366
4.012187500	47.870414734	-0.926407017
4.012250000	47.950847626	-0.971503256
4.012312500	47.917369843	-0.993275330
4.012375000	47.883594513	-1.020685783
4.012437500	47.802764893	-1.072849785
4.012500000	47.846847534	-1.093423969
4.012562500	47.799652100	-1.114991579
4.012625000	47.937629700	-1.143016489
4.012687500	47.850467682	-1.175590944
4.012750000	47.858386993	-1.221632605
4.012812500	47.852108002	-1.241982352
4.012875000	47.912490845	-1.275967883
4.012937500	48.053455353	-1.296095921
4.013000000	47.889133453	-1.342467414
4.013062500	47.868587494	-1.381058083
4.013125000	47.849090576	-1.414091268
4.013187500	47.792205811	-1.435283638
4.013250000	47.737506866	-1.457513310
4.013312500	47.958171844	-1.506379920
4.013375000	47.846851349	-1.527035397
4.013437500	47.893768311	-1.561984193
4.013500000	47.946823120	-1.582890807
4.013562500	47.912956238	-1.612902901
4.013625000	47.915119171	-1.668053505
4.013687500	47.850128174	-1.672519094
4.013750000	47.893173218	-1.693614259
4.013812500	47.813682556	-1.740744354
4.013875000	47.929950714	-1.768425117
4.013937500	47.879558563	-1.812565947
4.014000000	47.903423309	-1.833656052
4.014062500	47.877784729	-1.862154805
4.014125000	47.799945831	-1.906183117
4.014187500	47.928520203	-1.924345343
4.014250000	47.743225098	-1.950270284
4.014312500	47.840255737	-1.997806910
4.014375000	47.654846191	-2.016493779
4.014437500	47.782127380	-2.040690195
4.014500000	47.700473785	-2.089988237
4.014562500	47.838035583	-2.115110235
4.014625000	47.756111145	-2.130781739
4.014687500	47.713428497	-2.162468962
4.014750000	47.790401459	-2.204880202
4.014812500	47.751670837	-2.238570122
4.014875000	47.835609436	-2.264865375
4.014937500	47.857898712	-2.297772193
4.015000000	47.850395203	-2.326119412
4.015062500	47.798328400	-2.362865709
4.015125000	47.841545105	-2.375192416
4.015187500	47.845878601	-2.406772180
4.015250000	47.734462738	-2.448383007
4.015312500	47.839809418	-2.470965282
4.015375000	47.722152710	-2.513636313
4.015437500	47.711349487	-2.557255429
4.015500000	47.888641357	-2.578748205
4.015562500	47.702495575	-2.603053544
4.015625000	47.912078857	-2.645275300
4.015687500	47.798900604	-2.673535967
4.015750000	47.848476410	-2.701411540
4.015812500	47.734668732	-2.731917252
4.015875000	47.794258118	-2.762681822
4.015937500	47.715583801	-2.790233289
4.016000000	47.746089935	-2.816682740
4.016062500	47.869125366	-2.836121951
4.016125000	47.705734253	-2.870143568
4.016187500	47.848365784	-2.911617508
4.016250000	47.782783508	-2.938871766
4.016312500	47.670127869	-2.959442289
4.016375000	47.792778015	-2.998366785
4.016437500	47.782817841	-3.027384056
4.016500000	47.829093933	-3.071577882
4.016562500	47.655803680	-3.087631684
4.016625000	47.738689423	-3.135547811
4.016687500	47.786045074	3.122336934
4.016750000	47.749748230	3.093944174
4.016812500	47.655456543	3.064777767
4.016875000	47.796581268	3.036459576
4.016937500	47.765178680	2.994368315
4.017000000	47.725894928	2.962549132
4.017062500	47.809822083	2.957078467
4.017125000	47.824131012	2.911523765
4.017187500	47.835853577	2.872596872
4.017250000	47.667823792	2.853331298
4.017312500	47.783088684	2.823520672
4.017375000	47.649379730	2.795706085
4.017437500	47.726146698	2.752864611
4.017500000	47.772197723	2.727411449
4.017562500	47.813018799	2.706302968
4.017625000	47.620204926	2.676655860
4.017687500	47.767425537	2.641940756
4.017750000	47.683052063	2.595324518
4.017812500	47.697330475	2.579013722
4.017875000	47.764865875	2.534289393
4.017937500	47.852497101	2.518512561
4.018000000	47.650566101	2.489427646
4.018062500	47.738063812	2.458484643
4.018125000	47.838027954	2.425844941
4.018187500	47.775844574	2.392011876
4.018250000	47.756526947	2.360315732
4.018312500	47.705047607	2.320281763
4.018375000	47.690299988	2.304089743
4.018437500	47.803630829	2.277385961
4.018500000	47.830413818	2.231927000
4.018562500	47.673019409	2.207870799
4.018625000	47.708564758	2.153157219
4.018687500	47.790809631	2.152353744
4.018750000	47.831840515	2.114035116
4.018812500	47.682048798	2.075461359
4.018875000	47.757568359	2.065132421
4.018937500	47.731204987	2.013352714
4.019000000	47.845165253	1.979934303
4.019062500	47.735950470	1.960655680
4.019125000	47.758556366	1.935349657
4.019187500	47.751636505	1.918569745
4.019250000	47.788246155	1.875293244
4.019312500	47.846057892	1.837748132
4.019375000	47.776908875	1.804502960
4.019437500	47.705585480	1.790132809
4.019500000	47.810092926	1.731701590
4.019562500	47.704395294	1.724658994
4.019625000	47.757347107	1.677381626
4.019687500	47.708538055	1.659123926
4.019750000	47.766059875	1.639240099
4.019812500	47.569110870	1.581423005
4.019875000	47.688335419	1.557263341
4.019937500	47.653575897	1.539726957
4.020000000	47.792304993	1.503174938
4.020062500	47.731849670	1.474273249
4.020125000	47.718414307	1.433857516
4.020187500	47.762950897	1.401302369
4.020250000	47.671157837	1.397793121
4.020312500	47.871356964	1.334795913
4.020375000	47.736198425	1.315389458
4.020437500	47.809703827	1.269983760
4.020500000	47.715358734	1.270825984
4.020562500	47.834789276	1.222283615
4.020625000	47.739517212	1.193873279
4.020687500	47.701007843	1.152108255
4.020750000	47.735122681	1.139936677
4.020812500	47.774055481	1.101247804
4.020875000	47.740901947	1.077199126
4.020937500	47.694149017	1.047380843
4.021000000	47.657070160	1.018449659
4.021062500	47.792613983	0.985894246
4.021125000	47.779087067	0.945918800
4.021187500	47.688743591	0.916655187
4.021250000	47.786655426	0.889483620
4.021312500	47.671516418	0.855291894
4.021375000	47.761367798	0.831702412
4.021437500	47.638645172	0.795491144
4.021500000	47.798843384	0.769329115
4.021562500	47.792705536	0.749301545
4.021625000	47.792629242	0.704442660
4.021687500	47.697605133	0.664269541
4.021750000	47.705211639	0.652007215
4.021812500	47.765148163	0.610507975
4.021875000	47.705623627	0.582839795
4.021937500	47.855808258	0.550998043
4.022000000	47.785900116	0.504586036
4.022062500	47.813968658	0.472375635
4.022125000	47.697265625	0.456916717
4.022187500	47.796592712	0.414865370
4.022250000	47.656570435	0.401418571
4.022312500	47.730293274	0.369805384
4.022375000	47.748676300	0.324393893
4.022437500	47.799831390	0.298749683
4.022500000	47.797492981	0.265638884
4.022562500	47.724163055	0.236736129
4.022625000	47.672832489	0.192893057
4.022687500	47.720779419	0.183856785
4.022750000	47.720985413	0.141579536
4.022812500	47.762405396	0.120562509
4.022875000	47.549125671	0.102484914
4.022937500	47.781883240	0.052553960
4.023000000	47.784854889	0.021026400
4.023062500	47.838466644	-0.005127186
4.023125000	47.736061096	-0.033016063
4.023187500	47.720832825	-0.072692355
4.023250000	47.619739532	-0.100472762
4.023312500	47.730232239	-0.129701779
4.023375000	47.718170166	-0.164114289
4.023437500	47.819934845	-0.180992639
4.023500000	47.842304230	-0.218768131
4.023562500	47.836078644	-0.247989350
4.023625000	47.795440674	-0.277958151
4.023687500	47.824932098	-0.319743481
4.023750000	47.801486969	-0.340620268
4.023812500	47.752822876	-0.370381992
4.023875000	47.894481659	-0.410372018
4.023937500	47.808879852	-0.447536664
4.024000000	47.736869812	-0.473011764
4.024062500	47.688442230	-0.495284280
4.024125000	47.751411438	-0.527680403
4.024187500	47.744384766	-0.565155673
4.024250000	47.700550079	-0.581417002
4.024312500	47.715251923	-0.632905160
4.024375000	47.841850281	-0.659738306
4.024437500	47.808982849	-0.686922789
4.024500000	47.775367737	-0.710384106
4.024562500	47.809406281	-0.740571836
4.024625000	47.849464417	-0.777059673
4.024687500	47.736801147	-0.808331110
4.024750000	47.706924438	-0.830977300
4.024812500	47.794811249	-0.871113468
4.024875000	47.872791290	-0.898035630
4.024937500	47.792037964	-0.935297514
4.025000000	47.794700623	-0.965869738
