D:\KID metingen\Entropy ADR\LT343chip5_BF_20240530_mapping\S21\Power\KID29_94dBm_.dat
Power at KID:94dBm
resonance Frequency in GHz :5.784401
Q=29970.989639, Qc=46365.715305, Qi=84760.574916  S21min=-9.029856


Temperature in K:0.099960
GHz	dB	Rad
5.783727000	-4.854706764	-0.187617435
5.783728000	-4.862104416	-0.188055275
5.783729000	-4.855672359	-0.188902543
5.783730000	-4.865241051	-0.187889061
5.783731000	-4.852180958	-0.187716937
5.783732000	-4.856314182	-0.187272140
5.783733000	-4.858427048	-0.188571463
5.783734000	-4.863140583	-0.188203813
5.783735000	-4.861173630	-0.188628804
5.783736000	-4.863606930	-0.188233557
5.783737000	-4.859871387	-0.188788793
5.783738000	-4.862827778	-0.188580950
5.783739000	-4.855040550	-0.188487257
5.783740000	-4.857584000	-0.189398124
5.783741000	-4.863397598	-0.188652905
5.783742000	-4.859096527	-0.188687876
5.783743000	-4.867503643	-0.189399922
5.783744000	-4.859385967	-0.190020322
5.783745000	-4.858517170	-0.189999799
5.783746000	-4.864751339	-0.189509461
5.783747000	-4.864978790	-0.189778990
5.783748000	-4.859073162	-0.189665023
5.783749000	-4.861352444	-0.190429533
5.783750000	-4.863736153	-0.190289418
5.783751000	-4.862247467	-0.190588774
5.783752000	-4.858553886	-0.190472094
5.783753000	-4.872420311	-0.190477054
5.783754000	-4.865041733	-0.191537042
5.783755000	-4.862773895	-0.191495231
5.783756000	-4.860647202	-0.191557099
5.783757000	-4.863000393	-0.191020772
5.783758000	-4.865583897	-0.191722731
5.783759000	-4.857960224	-0.192126932
5.783760000	-4.864108562	-0.191441568
5.783761000	-4.861764431	-0.191756720
5.783762000	-4.861946583	-0.192000449
5.783763000	-4.865121365	-0.192708800
5.783764000	-4.863810062	-0.192907455
5.783765000	-4.863717079	-0.192727076
5.783766000	-4.861483097	-0.193517169
5.783767000	-4.869644165	-0.193092362
5.783768000	-4.862433910	-0.192596165
5.783769000	-4.858394146	-0.193933671
5.783770000	-4.862961769	-0.192903111
5.783771000	-4.865927696	-0.194191332
5.783772000	-4.863344193	-0.193832987
5.783773000	-4.866688251	-0.194229814
5.783774000	-4.871263981	-0.193750995
5.783775000	-4.869817257	-0.193934869
5.783776000	-4.864405632	-0.194019808
5.783777000	-4.866662025	-0.194138135
5.783778000	-4.867926598	-0.194958638
5.783779000	-4.862423420	-0.195066713
5.783780000	-4.871615410	-0.194927047
5.783781000	-4.869178295	-0.194229998
5.783782000	-4.873037815	-0.194384993
5.783783000	-4.874250412	-0.195006176
5.783784000	-4.871371269	-0.195768689
5.783785000	-4.868411064	-0.195108807
5.783786000	-4.869446754	-0.195860501
5.783787000	-4.869022846	-0.195479603
5.783788000	-4.871480942	-0.196012851
5.783789000	-4.872182369	-0.196059356
5.783790000	-4.876471996	-0.196278851
5.783791000	-4.870684624	-0.195499893
5.783792000	-4.873411655	-0.196115732
5.783793000	-4.867121696	-0.196403170
5.783794000	-4.867361069	-0.197167248
5.783795000	-4.871945381	-0.197128499
5.783796000	-4.873549938	-0.197565008
5.783797000	-4.867679119	-0.197488292
5.783798000	-4.875090122	-0.197968443
5.783799000	-4.873675346	-0.197061204
5.783800000	-4.874771595	-0.198309927
5.783801000	-4.870733738	-0.198191366
5.783802000	-4.869035721	-0.197504204
5.783803000	-4.871704102	-0.198057343
5.783804000	-4.876346111	-0.198189086
5.783805000	-4.871123314	-0.197895789
5.783806000	-4.874026775	-0.198986719
5.783807000	-4.867972851	-0.199613062
5.783808000	-4.873563290	-0.198918626
5.783809000	-4.872761250	-0.199311559
5.783810000	-4.873358727	-0.199050119
5.783811000	-4.874943733	-0.199035788
5.783812000	-4.872854233	-0.199369882
5.783813000	-4.876028061	-0.199249390
5.783814000	-4.875541210	-0.199116316
5.783815000	-4.879908562	-0.199502191
5.783816000	-4.875828266	-0.200169479
5.783817000	-4.879209995	-0.200154416
5.783818000	-4.878745556	-0.200592006
5.783819000	-4.879400253	-0.200324492
5.783820000	-4.878901958	-0.200913483
5.783821000	-4.877861023	-0.200734053
5.783822000	-4.876211166	-0.200657054
5.783823000	-4.878519058	-0.201259911
5.783824000	-4.876274586	-0.200945258
5.783825000	-4.879385948	-0.201979896
5.783826000	-4.871238708	-0.201286775
5.783827000	-4.880419254	-0.201845074
5.783828000	-4.877216339	-0.201805925
5.783829000	-4.882814407	-0.202619920
5.783830000	-4.876913548	-0.201989500
5.783831000	-4.879449844	-0.202638130
5.783832000	-4.876889229	-0.202101569
5.783833000	-4.878563881	-0.202741960
5.783834000	-4.883763313	-0.203394184
5.783835000	-4.889602661	-0.202565925
5.783836000	-4.880826950	-0.202593588
5.783837000	-4.884570122	-0.202920391
5.783838000	-4.878751278	-0.203358531
5.783839000	-4.886498928	-0.203090567
5.783840000	-4.887916565	-0.203526311
5.783841000	-4.878009319	-0.203469469
5.783842000	-4.878650188	-0.204125239
5.783843000	-4.882297993	-0.203829545
5.783844000	-4.882952213	-0.204051319
5.783845000	-4.887076378	-0.204386578
5.783846000	-4.883276939	-0.205091733
5.783847000	-4.882472515	-0.204542823
5.783848000	-4.886007786	-0.205310995
5.783849000	-4.880216122	-0.204712516
5.783850000	-4.883194447	-0.205527293
5.783851000	-4.881657600	-0.204603742
5.783852000	-4.881246090	-0.206021110
5.783853000	-4.886708260	-0.205563546
5.783854000	-4.893398285	-0.206158113
5.783855000	-4.882939816	-0.206016732
5.783856000	-4.890522480	-0.206339041
5.783857000	-4.887064457	-0.206979848
5.783858000	-4.885936737	-0.206323795
5.783859000	-4.892860889	-0.206909224
5.783860000	-4.886151791	-0.206625065
5.783861000	-4.885797977	-0.207489743
5.783862000	-4.887147427	-0.207785354
5.783863000	-4.889221191	-0.206802365
5.783864000	-4.885479927	-0.207953916
5.783865000	-4.887648582	-0.207206649
5.783866000	-4.882460117	-0.207926119
5.783867000	-4.892379761	-0.208482653
5.783868000	-4.888247013	-0.208272480
5.783869000	-4.888691902	-0.209457470
5.783870000	-4.888417244	-0.209156566
5.783871000	-4.887806892	-0.209050589
5.783872000	-4.894761562	-0.208936173
5.783873000	-4.888963699	-0.209251291
5.783874000	-4.888469696	-0.208713832
5.783875000	-4.885560513	-0.210248146
5.783876000	-4.891845703	-0.209665180
5.783877000	-4.887789726	-0.209851501
5.783878000	-4.895635128	-0.210748404
5.783879000	-4.888901234	-0.210020179
5.783880000	-4.896831512	-0.210247130
5.783881000	-4.890683651	-0.210066019
5.783882000	-4.889017582	-0.210918663
5.783883000	-4.895168781	-0.210979217
5.783884000	-4.896315575	-0.211288160
5.783885000	-4.893609047	-0.211682058
5.783886000	-4.895361900	-0.211668093
5.783887000	-4.901558399	-0.211417074
5.783888000	-4.899075985	-0.211526130
5.783889000	-4.891811848	-0.211912255
5.783890000	-4.896717548	-0.212978269
5.783891000	-4.891876221	-0.212246748
5.783892000	-4.895751476	-0.212767896
5.783893000	-4.895612240	-0.213257784
5.783894000	-4.897349834	-0.212757809
5.783895000	-4.898835659	-0.213140921
5.783896000	-4.897281647	-0.213288194
5.783897000	-4.898298264	-0.213654112
5.783898000	-4.896110535	-0.213221931
5.783899000	-4.902542591	-0.213547270
5.783900000	-4.905244827	-0.213582124
5.783901000	-4.901118279	-0.214202907
5.783902000	-4.906814575	-0.214613899
5.783903000	-4.901131153	-0.214343072
5.783904000	-4.898003578	-0.215052106
5.783905000	-4.893912315	-0.214806030
5.783906000	-4.894781113	-0.215994964
5.783907000	-4.903092384	-0.214809591
5.783908000	-4.907944679	-0.215441526
5.783909000	-4.900337696	-0.216036360
5.783910000	-4.907422543	-0.215931848
5.783911000	-4.901707649	-0.216343123
5.783912000	-4.908439636	-0.216801253
5.783913000	-4.907703876	-0.216359152
5.783914000	-4.903171539	-0.216690349
5.783915000	-4.900585651	-0.216165906
5.783916000	-4.908758640	-0.216330723
5.783917000	-4.913387775	-0.217069101
5.783918000	-4.910381794	-0.217467526
5.783919000	-4.908781052	-0.216588583
5.783920000	-4.907039642	-0.217911875
5.783921000	-4.913162231	-0.217455009
5.783922000	-4.912637234	-0.218004070
5.783923000	-4.908571720	-0.218092304
5.783924000	-4.910459042	-0.218836990
5.783925000	-4.915437698	-0.218426098
5.783926000	-4.912462234	-0.219311366
5.783927000	-4.906067371	-0.219390628
5.783928000	-4.907015800	-0.218916402
5.783929000	-4.914960384	-0.219841784
5.783930000	-4.915007591	-0.219293140
5.783931000	-4.913197517	-0.219935810
5.783932000	-4.913834095	-0.219388381
5.783933000	-4.912725449	-0.220294089
5.783934000	-4.912637711	-0.220276229
5.783935000	-4.911226749	-0.220912491
5.783936000	-4.917656898	-0.220220952
5.783937000	-4.915145397	-0.221220303
5.783938000	-4.918889523	-0.221101875
5.783939000	-4.922213554	-0.222438200
