D:\KID metingen\Entropy ADR\LT343chip5_BF_20240530_mapping\S21\Power\KID272_98dBm_.dat
Power at KID:98dBm
resonance Frequency in GHz :7.267185
Q=52281.906478, Qc=64231.588219, Qi=281024.211435  S21min=-14.607846


Temperature in K:0.100018
GHz	dB	Rad
7.266398000	-1.118237853	-0.194601325
7.266399000	-1.117151380	-0.194542170
7.266400000	-1.127924800	-0.195080894
7.266401000	-1.121086836	-0.193715908
7.266402000	-1.125933051	-0.195203999
7.266403000	-1.122241855	-0.193962733
7.266404000	-1.109708071	-0.193656203
7.266405000	-1.123467088	-0.195016512
7.266406000	-1.117194533	-0.195106993
7.266407000	-1.114834309	-0.194445997
7.266408000	-1.113047838	-0.194133341
7.266409000	-1.112874866	-0.194906074
7.266410000	-1.129912138	-0.194766891
7.266411000	-1.134317279	-0.194168429
7.266412000	-1.115036845	-0.195613443
7.266413000	-1.115033150	-0.195669270
7.266414000	-1.124915481	-0.195702110
7.266415000	-1.111311913	-0.195548112
7.266416000	-1.119525671	-0.195919357
7.266417000	-1.125128388	-0.197104580
7.266418000	-1.128762007	-0.197998104
7.266419000	-1.108422875	-0.196760167
7.266420000	-1.124954343	-0.196660132
7.266421000	-1.120362639	-0.197292966
7.266422000	-1.124341369	-0.195737247
7.266423000	-1.116881371	-0.197694038
7.266424000	-1.123478651	-0.195157127
7.266425000	-1.117440462	-0.196743023
7.266426000	-1.117349505	-0.195357480
7.266427000	-1.123980284	-0.196433630
7.266428000	-1.107344031	-0.197113835
7.266429000	-1.106222391	-0.196799782
7.266430000	-1.117756486	-0.198335244
7.266431000	-1.115530610	-0.196570034
7.266432000	-1.126352787	-0.196321544
7.266433000	-1.116819620	-0.198835502
7.266434000	-1.121433973	-0.197476108
7.266435000	-1.129033685	-0.198890979
7.266436000	-1.128630996	-0.196687413
7.266437000	-1.109483123	-0.196762065
7.266438000	-1.122616291	-0.197999186
7.266439000	-1.130822062	-0.199002931
7.266440000	-1.119074821	-0.198040482
7.266441000	-1.123728395	-0.197543220
7.266442000	-1.117527246	-0.198284228
7.266443000	-1.121287584	-0.197840711
7.266444000	-1.128656745	-0.198227136
7.266445000	-1.127768755	-0.198906225
7.266446000	-1.124947548	-0.198548846
7.266447000	-1.125088573	-0.199191167
7.266448000	-1.132778406	-0.199032942
7.266449000	-1.129743695	-0.197756955
7.266450000	-1.125301480	-0.200416038
7.266451000	-1.139673829	-0.199759602
7.266452000	-1.120855451	-0.199462710
7.266453000	-1.128405452	-0.199971090
7.266454000	-1.133885145	-0.199657020
7.266455000	-1.124504805	-0.199794073
7.266456000	-1.125719309	-0.201792509
7.266457000	-1.133213997	-0.200705540
7.266458000	-1.115959406	-0.202576261
7.266459000	-1.134711623	-0.201702195
7.266460000	-1.126937389	-0.200367269
7.266461000	-1.120267510	-0.200206880
7.266462000	-1.136058331	-0.200170112
7.266463000	-1.130289316	-0.201952715
7.266464000	-1.126078486	-0.200333180
7.266465000	-1.124948025	-0.202782357
7.266466000	-1.136170745	-0.201179633
7.266467000	-1.134399176	-0.200505570
7.266468000	-1.141654849	-0.201252920
7.266469000	-1.125515580	-0.201844508
7.266470000	-1.123626113	-0.202422047
7.266471000	-1.135099888	-0.202845424
7.266472000	-1.132384419	-0.202219497
7.266473000	-1.136731625	-0.201410296
7.266474000	-1.137315392	-0.202312325
7.266475000	-1.124548793	-0.202685834
7.266476000	-1.133998632	-0.202049388
7.266477000	-1.121031404	-0.203438410
7.266478000	-1.131893992	-0.202191984
7.266479000	-1.127511501	-0.201657054
7.266480000	-1.133882046	-0.203313824
7.266481000	-1.139833212	-0.203139037
7.266482000	-1.141270518	-0.204151221
7.266483000	-1.128151178	-0.203427324
7.266484000	-1.137704492	-0.204756491
7.266485000	-1.144787073	-0.205106248
7.266486000	-1.130238414	-0.205286910
7.266487000	-1.139888406	-0.203390340
7.266488000	-1.137008786	-0.205212491
7.266489000	-1.133636475	-0.204065434
7.266490000	-1.141431093	-0.205284962
7.266491000	-1.139209628	-0.205376292
7.266492000	-1.142317057	-0.205194615
7.266493000	-1.134345055	-0.204629658
7.266494000	-1.130312562	-0.204250541
7.266495000	-1.142438173	-0.206123142
7.266496000	-1.135638475	-0.204204801
7.266497000	-1.138635874	-0.206295099
7.266498000	-1.143963814	-0.206059742
7.266499000	-1.133781195	-0.205454839
7.266500000	-1.133921027	-0.206118598
7.266501000	-1.130320311	-0.207020145
7.266502000	-1.131265163	-0.205222744
7.266503000	-1.149790883	-0.206052618
7.266504000	-1.130888343	-0.205857658
7.266505000	-1.141080379	-0.207608337
7.266506000	-1.142914057	-0.206597318
7.266507000	-1.143885374	-0.206398397
7.266508000	-1.140933037	-0.205805078
7.266509000	-1.149038672	-0.206886937
7.266510000	-1.144120693	-0.205868577
7.266511000	-1.138918281	-0.206054682
7.266512000	-1.145574570	-0.207359831
7.266513000	-1.139924884	-0.207804529
7.266514000	-1.141509056	-0.207635901
7.266515000	-1.130348802	-0.208083545
7.266516000	-1.143580317	-0.207627878
7.266517000	-1.141821861	-0.207053568
7.266518000	-1.153664351	-0.207414559
7.266519000	-1.137782335	-0.209487247
7.266520000	-1.130861282	-0.207918080
7.266521000	-1.143625021	-0.208860839
7.266522000	-1.145452619	-0.208856844
7.266523000	-1.140228510	-0.207805777
7.266524000	-1.147736549	-0.207740746
7.266525000	-1.131338120	-0.207472499
7.266526000	-1.154976130	-0.210023125
7.266527000	-1.152016521	-0.208861271
7.266528000	-1.140826225	-0.209774037
7.266529000	-1.148175478	-0.209812553
7.266530000	-1.147641659	-0.210526130
7.266531000	-1.154542685	-0.209384067
7.266532000	-1.144846797	-0.211034694
7.266533000	-1.151135564	-0.209920028
7.266534000	-1.142791033	-0.210943331
7.266535000	-1.147372484	-0.211961224
7.266536000	-1.148092270	-0.211510984
7.266537000	-1.145104766	-0.211502611
7.266538000	-1.147362351	-0.212915718
7.266539000	-1.142657995	-0.211143317
7.266540000	-1.152104020	-0.211806561
7.266541000	-1.154088259	-0.211592626
7.266542000	-1.148838401	-0.211375612
7.266543000	-1.150019169	-0.211726666
7.266544000	-1.149289489	-0.211466925
7.266545000	-1.153760314	-0.211296000
7.266546000	-1.156987071	-0.213046412
7.266547000	-1.144476771	-0.212295850
7.266548000	-1.133252978	-0.213471802
7.266549000	-1.149878979	-0.212846942
7.266550000	-1.142951608	-0.211820876
7.266551000	-1.155645013	-0.213140006
7.266552000	-1.147646308	-0.212784441
7.266553000	-1.155162334	-0.212423249
7.266554000	-1.160372019	-0.213205403
7.266555000	-1.149621964	-0.212436232
7.266556000	-1.148552060	-0.212810123
7.266557000	-1.145177245	-0.212562233
7.266558000	-1.153892636	-0.214028769
7.266559000	-1.161352754	-0.214538548
7.266560000	-1.147957325	-0.214395986
7.266561000	-1.150884867	-0.213602164
7.266562000	-1.162775040	-0.214813620
7.266563000	-1.140307546	-0.212103237
7.266564000	-1.154713869	-0.213901454
7.266565000	-1.154002786	-0.214942184
7.266566000	-1.166645527	-0.216018017
7.266567000	-1.162532091	-0.216239160
7.266568000	-1.157956004	-0.215130020
7.266569000	-1.153513432	-0.216117154
7.266570000	-1.154265761	-0.215271783
7.266571000	-1.150990844	-0.216516661
7.266572000	-1.145574450	-0.215415228
7.266573000	-1.159043550	-0.216663235
7.266574000	-1.153658628	-0.215478861
7.266575000	-1.164363861	-0.217835126
7.266576000	-1.161301851	-0.215859143
7.266577000	-1.166499376	-0.215703931
7.266578000	-1.143474698	-0.215797158
7.266579000	-1.167080522	-0.215497203
7.266580000	-1.154869795	-0.217962708
7.266581000	-1.151350260	-0.217577215
7.266582000	-1.155322075	-0.217733459
7.266583000	-1.163249850	-0.216535786
7.266584000	-1.159528375	-0.217641014
7.266585000	-1.155209661	-0.216457589
7.266586000	-1.161931515	-0.217392425
7.266587000	-1.170051098	-0.217458355
7.266588000	-1.150616169	-0.218121482
7.266589000	-1.154597402	-0.219346087
7.266590000	-1.154506326	-0.219612253
7.266591000	-1.161922216	-0.217677932
7.266592000	-1.150331259	-0.218145251
7.266593000	-1.155319571	-0.216930250
7.266594000	-1.155470133	-0.219176294
7.266595000	-1.154826403	-0.219581527
7.266596000	-1.157307506	-0.218998178
7.266597000	-1.158514857	-0.218287530
7.266598000	-1.156714201	-0.220870996
7.266599000	-1.167985082	-0.219477098
7.266600000	-1.164963365	-0.220822859
7.266601000	-1.165824413	-0.218703116
7.266602000	-1.173851371	-0.221022214
7.266603000	-1.170837045	-0.218444906
7.266604000	-1.171872377	-0.219831548
7.266605000	-1.155833840	-0.220805233
7.266606000	-1.163387418	-0.220469924
7.266607000	-1.171431184	-0.220044351
7.266608000	-1.177862883	-0.220941304
7.266609000	-1.162263751	-0.220749090
7.266610000	-1.167099118	-0.222809428
7.266611000	-1.167307854	-0.222541247
7.266612000	-1.168626189	-0.222840337
7.266613000	-1.169216752	-0.221453280
7.266614000	-1.179383278	-0.222299649
7.266615000	-1.162823319	-0.222320388
7.266616000	-1.180653334	-0.221259485
7.266617000	-1.168182731	-0.222253460
7.266618000	-1.174957395	-0.223465847
7.266619000	-1.173693895	-0.223185766
7.266620000	-1.164232850	-0.223148848
7.266621000	-1.175260067	-0.222821079
7.266622000	-1.181687951	-0.225797777
7.266623000	-1.180817127	-0.224751655
7.266624000	-1.176110029	-0.222716533
7.266625000	-1.170776248	-0.221545109
7.266626000	-1.168748260	-0.223314380
7.266627000	-1.170704484	-0.224277096
7.266628000	-1.185186267	-0.225574322
7.266629000	-1.183274388	-0.224369374
7.266630000	-1.170431733	-0.223916138
7.266631000	-1.170575857	-0.226637489
7.266632000	-1.183824897	-0.224667682
7.266633000	-1.171614289	-0.224350932
7.266634000	-1.184220195	-0.225470741
7.266635000	-1.175947785	-0.226172235
7.266636000	-1.177944064	-0.223938475
7.266637000	-1.172552824	-0.225064809
7.266638000	-1.186779857	-0.225459073
7.266639000	-1.178817987	-0.225155689
7.266640000	-1.181261778	-0.226747527
7.266641000	-1.179787397	-0.226375567
7.266642000	-1.184394240	-0.226936412
7.266643000	-1.180040002	-0.226287882
7.266644000	-1.188859940	-0.226853105
7.266645000	-1.184058785	-0.226545626
7.266646000	-1.197064757	-0.226565966
7.266647000	-1.178849816	-0.225498122
7.266648000	-1.188987494	-0.226034366
7.266649000	-1.181990862	-0.226281108
7.266650000	-1.193398833	-0.227562005
7.266651000	-1.187916636	-0.228033052
7.266652000	-1.184812307	-0.227297587
7.266653000	-1.182183743	-0.227642699
7.266654000	-1.181653619	-0.229020136
7.266655000	-1.201210141	-0.229306526
7.266656000	-1.186976075	-0.230155791
7.266657000	-1.194994926	-0.230036065
7.266658000	-1.193270922	-0.227910530
7.266659000	-1.187055588	-0.227251913
7.266660000	-1.185884476	-0.228927558
7.266661000	-1.174019933	-0.229680700
7.266662000	-1.184553504	-0.229222786
7.266663000	-1.194502234	-0.229728320
7.266664000	-1.197468519	-0.231440733
7.266665000	-1.180936337	-0.229262983
7.266666000	-1.183399081	-0.230714972
7.266667000	-1.190592170	-0.230342462
7.266668000	-1.199883819	-0.230584610
7.266669000	-1.190462828	-0.231355645
7.266670000	-1.197213769	-0.230746979
7.266671000	-1.175869942	-0.232358325
7.266672000	-1.189589739	-0.232066559
7.266673000	-1.194803238	-0.232396308
7.266674000	-1.189671278	-0.233842888
7.266675000	-1.201285601	-0.231999680
7.266676000	-1.198549271	-0.231602337
7.266677000	-1.194419861	-0.232974647
7.266678000	-1.181599140	-0.233996136
7.266679000	-1.195678592	-0.233250168
7.266680000	-1.196410179	-0.232230194
7.266681000	-1.200285316	-0.233360056
