D:\KID metingen\Entropy ADR\LT343chip5_BF_20240530_mapping\S21\Power\KID133_98dBm_.dat
Power at KID:98dBm
resonance Frequency in GHz :6.294265
Q=28225.403586, Qc=31428.693886, Qi=276930.120611  S21min=-19.834601


Temperature in K:0.099988
GHz	dB	Rad
6.293453000	1.125869870	0.125138419
6.293454000	1.132919431	0.126548072
6.293455000	1.143428564	0.126010388
6.293456000	1.140819907	0.124939797
6.293457000	1.131440759	0.125028372
6.293458000	1.124950051	0.124183759
6.293459000	1.131843567	0.124214061
6.293460000	1.124047279	0.123583017
6.293461000	1.122109532	0.124319056
6.293462000	1.131977797	0.123566663
6.293463000	1.123996258	0.124360135
6.293464000	1.130391955	0.123080603
6.293465000	1.128238797	0.122652375
6.293466000	1.129405379	0.124618520
6.293467000	1.123016834	0.122793706
6.293468000	1.132962346	0.122506925
6.293469000	1.119283915	0.122083274
6.293470000	1.137989640	0.121989756
6.293471000	1.124378204	0.120148005
6.293472000	1.127349615	0.121295894
6.293473000	1.142924666	0.120955142
6.293474000	1.143547297	0.121592545
6.293475000	1.137507439	0.121584356
6.293476000	1.125269532	0.120830007
6.293477000	1.134828448	0.120504868
6.293478000	1.134516001	0.119026539
6.293479000	1.144129038	0.120517960
6.293480000	1.138392568	0.120193770
6.293481000	1.135497332	0.120071406
6.293482000	1.133295178	0.119504069
6.293483000	1.131453156	0.117410475
6.293484000	1.139404655	0.118376304
6.293485000	1.143558741	0.117729855
6.293486000	1.136417627	0.118209174
6.293487000	1.134401560	0.117754622
6.293488000	1.138828158	0.118016935
6.293489000	1.129271626	0.117252117
6.293490000	1.131849289	0.117348690
6.293491000	1.136587262	0.116103321
6.293492000	1.138839245	0.116266206
6.293493000	1.134210110	0.116878550
6.293494000	1.141646504	0.116201916
6.293495000	1.138601184	0.115821608
6.293496000	1.132884741	0.115243544
6.293497000	1.143442392	0.115439445
6.293498000	1.139426708	0.115256460
6.293499000	1.133353233	0.114859899
6.293500000	1.134745359	0.114627705
6.293501000	1.143390179	0.114798846
6.293502000	1.133304715	0.114130867
6.293503000	1.130164862	0.113266505
6.293504000	1.151081681	0.113973100
6.293505000	1.130891323	0.114097769
6.293506000	1.137130499	0.111943047
6.293507000	1.142272949	0.112440051
6.293508000	1.138190269	0.113337070
6.293509000	1.144700885	0.112872157
6.293510000	1.143796325	0.112816214
6.293511000	1.144203305	0.112030582
6.293512000	1.148613214	0.110490193
6.293513000	1.139727592	0.111173535
6.293514000	1.133960605	0.111156258
