D:\KID metingen\Entropy ADR\LT343chip5_BF_20240530_mapping\S21\Power\KID37_94dBm_.dat
Power at KID:94dBm
resonance Frequency in GHz :5.834426
Q=21851.782771, Qc=22838.407629, Qi=505825.408920  S21min=-27.290275


Temperature in K:0.100027
GHz	dB	Rad
5.833641000	-3.933775663	-0.850641416
5.833642000	-3.947896004	-0.851457541
5.833643000	-3.960396528	-0.852232854
5.833644000	-3.955690622	-0.852663021
5.833645000	-3.964606524	-0.854302996
5.833646000	-3.964446068	-0.853750989
5.833647000	-3.962531090	-0.856058219
5.833648000	-3.967041254	-0.855899494
5.833649000	-3.968574762	-0.856491648
5.833650000	-3.970993280	-0.857147585
5.833651000	-3.980039597	-0.858904872
5.833652000	-3.981128693	-0.858467980
5.833653000	-3.975386620	-0.858817520
5.833654000	-3.989792109	-0.860425137
5.833655000	-3.994134426	-0.861821965
5.833656000	-4.006928444	-0.862070505
5.833657000	-4.003362656	-0.863256543
5.833658000	-4.019625187	-0.862643683
5.833659000	-4.017027378	-0.865582149
5.833660000	-4.029281616	-0.867821135
5.833661000	-4.019876003	-0.866745684
5.833662000	-4.033052921	-0.868515887
5.833663000	-4.028538227	-0.868900181
5.833664000	-4.040889263	-0.869404651
5.833665000	-4.050661087	-0.868981075
5.833666000	-4.048687458	-0.871304550
5.833667000	-4.054976940	-0.871163469
5.833668000	-4.048600674	-0.871831856
5.833669000	-4.052717209	-0.872643720
5.833670000	-4.063774586	-0.874245478
5.833671000	-4.069176674	-0.873512976
5.833672000	-4.070187092	-0.874790161
5.833673000	-4.067129612	-0.875642506
5.833674000	-4.082118511	-0.876841794
5.833675000	-4.080136299	-0.878001734
5.833676000	-4.086314678	-0.878334762
5.833677000	-4.095954418	-0.879298693
5.833678000	-4.102477074	-0.882657805
5.833679000	-4.104134560	-0.881453857
5.833680000	-4.108410835	-0.884417955
5.833681000	-4.119144440	-0.884804712
5.833682000	-4.125998974	-0.885529691
5.833683000	-4.128526688	-0.884979749
5.833684000	-4.117893219	-0.886766597
5.833685000	-4.133559704	-0.887324928
5.833686000	-4.144790649	-0.890388496
5.833687000	-4.158046246	-0.890871926
5.833688000	-4.149825573	-0.891534321
5.833689000	-4.155004978	-0.892349581
5.833690000	-4.163685799	-0.893623171
5.833691000	-4.175451756	-0.894075243
5.833692000	-4.179199696	-0.893663052
5.833693000	-4.189284801	-0.896892468
5.833694000	-4.181198597	-0.897363514
5.833695000	-4.194207191	-0.897946014
5.833696000	-4.200926781	-0.899545709
5.833697000	-4.215528488	-0.900904586
5.833698000	-4.210619450	-0.901329294
5.833699000	-4.210436821	-0.901697543
5.833700000	-4.225958824	-0.902832316
5.833701000	-4.227763176	-0.904370691
5.833702000	-4.229115486	-0.905609527
5.833703000	-4.228848457	-0.906651022
5.833704000	-4.243915558	-0.908786944
5.833705000	-4.251418591	-0.909097202
5.833706000	-4.250729561	-0.911204495
5.833707000	-4.264252663	-0.910818470
5.833708000	-4.268257618	-0.911009951
5.833709000	-4.278013706	-0.912585877
5.833710000	-4.279234409	-0.913829640
5.833711000	-4.285995007	-0.913773647
5.833712000	-4.282917023	-0.915096239
5.833713000	-4.291094303	-0.918251552
5.833714000	-4.297332764	-0.916729556
5.833715000	-4.302354813	-0.917853476
5.833716000	-4.310553551	-0.919087718
5.833717000	-4.309185982	-0.919772350
5.833718000	-4.331163883	-0.921856873
5.833719000	-4.331686497	-0.923605505
5.833720000	-4.343805790	-0.924588145
5.833721000	-4.340202332	-0.924720637
5.833722000	-4.358201981	-0.925679109
5.833723000	-4.365736961	-0.928532486
5.833724000	-4.374077797	-0.931143116
5.833725000	-4.383284569	-0.930411146
5.833726000	-4.389470100	-0.931691062
5.833727000	-4.395076752	-0.932308049
5.833728000	-4.396142483	-0.933620255
5.833729000	-4.406007767	-0.935946860
5.833730000	-4.423124790	-0.937815600
5.833731000	-4.421154976	-0.936806062
5.833732000	-4.436090946	-0.939991669
5.833733000	-4.441373348	-0.940831763
5.833734000	-4.452460766	-0.943825822
5.833735000	-4.450199604	-0.943423817
5.833736000	-4.470489025	-0.943074544
5.833737000	-4.460206985	-0.946192440
5.833738000	-4.471206665	-0.946868283
5.833739000	-4.483605385	-0.948510056
5.833740000	-4.499738693	-0.950288049
5.833741000	-4.506206512	-0.952052726
5.833742000	-4.506042480	-0.954138314
5.833743000	-4.528178215	-0.954618149
5.833744000	-4.540781975	-0.957237168
5.833745000	-4.546515465	-0.960353999
5.833746000	-4.560860634	-0.959731618
5.833747000	-4.543732166	-0.959202581
5.833748000	-4.577979088	-0.960910866
5.833749000	-4.577184677	-0.962539655
5.833750000	-4.580935478	-0.964338154
5.833751000	-4.598906994	-0.966513890
5.833752000	-4.611540794	-0.969360876
5.833753000	-4.604194164	-0.969221459
5.833754000	-4.614604473	-0.970106827
5.833755000	-4.630975246	-0.973524129
5.833756000	-4.636995316	-0.973112005
5.833757000	-4.654582500	-0.975439807
5.833758000	-4.657379627	-0.977868943
5.833759000	-4.677748680	-0.979796273
5.833760000	-4.678704262	-0.979815647
5.833761000	-4.690587997	-0.982159828
5.833762000	-4.711465836	-0.983477294
5.833763000	-4.721201897	-0.986079602
5.833764000	-4.747522831	-0.987891817
5.833765000	-4.760666370	-0.992039224
5.833766000	-4.777989864	-0.993176793
5.833767000	-4.771837711	-0.992679315
5.833768000	-4.789746284	-0.995941953
5.833769000	-4.791382790	-0.995087811
5.833770000	-4.809948921	-0.998303778
5.833771000	-4.827269077	-1.000696894
5.833772000	-4.827852249	-1.001409556
5.833773000	-4.854257584	-1.005255361
5.833774000	-4.855424404	-1.005474339
5.833775000	-4.871703148	-1.007551538
5.833776000	-4.908569813	-1.011975648
5.833777000	-4.927847862	-1.014071822
5.833778000	-4.915924072	-1.013459961
5.833779000	-4.936059952	-1.017587061
5.833780000	-4.965635777	-1.019999286
5.833781000	-4.977995872	-1.022232879
5.833782000	-4.999775887	-1.024575862
5.833783000	-5.026052475	-1.027091417
5.833784000	-5.017590046	-1.028770341
5.833785000	-5.070865631	-1.032058279
5.833786000	-5.071399689	-1.034323231
5.833787000	-5.080867290	-1.036653630
5.833788000	-5.138885021	-1.042791484
5.833789000	-5.111190319	-1.041158101
5.833790000	-5.159994125	-1.045927889
5.833791000	-5.192141533	-1.048947847
5.833792000	-5.191302776	-1.050734629
5.833793000	-5.246422768	-1.057160370
5.833794000	-5.262258530	-1.060105560
5.833795000	-5.283898354	-1.062589158
5.833796000	-5.298731327	-1.062342682
5.833797000	-5.326835155	-1.066205131
5.833798000	-5.336526871	-1.070216318
5.833799000	-5.366309166	-1.072007294
5.833800000	-5.381527424	-1.075920742
5.833801000	-5.423022747	-1.079575531
5.833802000	-5.446273327	-1.081938887
5.833803000	-5.492324829	-1.086266657
5.833804000	-5.483490944	-1.085928902
5.833805000	-5.516627312	-1.090340495
5.833806000	-5.565895081	-1.095610491
5.833807000	-5.576641560	-1.096416230
5.833808000	-5.610569954	-1.100041858
5.833809000	-5.649389744	-1.105425704
5.833810000	-5.666870594	-1.108193661
5.833811000	-5.691903114	-1.109106526
5.833812000	-5.778491497	-1.116255182
5.833813000	-5.797762871	-1.121864066
5.833814000	-5.836195946	-1.125455072
5.833815000	-5.877144814	-1.129853150
5.833816000	-5.895250320	-1.130598968
5.833817000	-5.965196133	-1.138819880
5.833818000	-6.009481430	-1.142245904
5.833819000	-6.055128574	-1.146025728
5.833820000	-6.147471905	-1.155477820
5.833821000	-6.171284676	-1.158529536
5.833822000	-6.260753632	-1.167083609
5.833823000	-6.261515141	-1.168759270
5.833824000	-6.339194775	-1.175092534
5.833825000	-6.422214985	-1.182134198
5.833826000	-6.491223335	-1.187045866
5.833827000	-6.550109863	-1.195175298
5.833828000	-6.752836227	-1.210484347
5.833829000	-6.820862770	-1.217469152
5.833830000	-6.940090179	-1.226089139
5.833831000	-7.104209900	-1.237947396
5.833832000	-7.376699924	-1.258284759
5.833833000	-7.568747520	-1.270207465
5.833834000	-7.803411961	-1.289175430
5.833835000	-12.746655464	-1.186562502
5.833836000	-14.699861526	0.644415475
5.833837000	-14.099807739	0.645698586
5.833838000	-13.692692757	0.641381203
5.833839000	-13.403799057	0.639967663
5.833840000	-13.099715233	0.633885070
5.833841000	-12.879104614	0.632920340
5.833842000	-12.637203217	0.628992976
5.833843000	-12.334050179	0.625564622
5.833844000	-12.195751190	0.621791656
5.833845000	-12.025058746	0.616713939
5.833846000	-11.866638184	0.618338068
5.833847000	-11.619409561	0.613080922
5.833848000	-11.455294609	0.606769829
5.833849000	-11.278756142	0.604798491
5.833850000	-11.143448830	0.599306387
5.833851000	-10.916038513	0.595114638
5.833852000	-10.769829750	0.588348145
5.833853000	-10.639423370	0.586183860
5.833854000	-10.557784081	0.581271660
5.833855000	-10.415638924	0.579814711
5.833856000	-10.315241814	0.577755954
5.833857000	-10.150366783	0.572777840
5.833858000	-10.098670959	0.568366647
5.833859000	-9.906760216	0.561339696
5.833860000	-9.830808640	0.557883612
5.833861000	-9.784331322	0.557287597
5.833862000	-9.652420044	0.550978968
5.833863000	-9.502484322	0.544057678
5.833864000	-9.374521255	0.541919227
5.833865000	-9.274518013	0.537252836
5.833866000	-9.213646889	0.534449592
5.833867000	-9.124383926	0.529216847
5.833868000	-9.019235611	0.525195740
5.833869000	-8.970829964	0.522662042
5.833870000	-8.862680435	0.516741469
5.833871000	-8.795150757	0.513039475
5.833872000	-8.729405403	0.510642131
5.833873000	-8.584069252	0.501345402
5.833874000	-8.509047508	0.499943447
5.833875000	-8.451513290	0.494965167
5.833876000	-8.427262306	0.494832508
5.833877000	-8.318821907	0.488109058
5.833878000	-8.269227982	0.486382398
5.833879000	-8.155637741	0.479051747
5.833880000	-8.119585991	0.477838478
5.833881000	-8.015073776	0.470063978
5.833882000	-7.965252399	0.469029839
5.833883000	-7.964817524	0.467005604
5.833884000	-7.853932858	0.460846911
5.833885000	-7.782497406	0.456365343
5.833886000	-7.696908474	0.451872823
5.833887000	-7.696314335	0.451979450
5.833888000	-7.607080460	0.446343369
5.833889000	-7.514111519	0.437141548
5.833890000	-7.504855633	0.436759151
5.833891000	-7.416543484	0.433092844
5.833892000	-7.341081619	0.427295009
5.833893000	-7.341534138	0.424849828
5.833894000	-7.303571701	0.424108637
5.833895000	-7.264741898	0.420075146
5.833896000	-7.201320648	0.417596176
5.833897000	-7.151580811	0.412108300
5.833898000	-7.109962940	0.407550033
5.833899000	-7.041142464	0.404688466
5.833900000	-6.995460510	0.398970526
5.833901000	-6.927179337	0.393906193
5.833902000	-6.876591206	0.392101069
5.833903000	-6.817880630	0.387377786
5.833904000	-6.799872875	0.383611111
5.833905000	-6.732096672	0.378995320
5.833906000	-6.675722599	0.372778237
5.833907000	-6.660440922	0.373049846
5.833908000	-6.621423721	0.369048347
5.833909000	-6.563518047	0.364530228
5.833910000	-6.525247574	0.360760989
5.833911000	-6.484834194	0.356218835
5.833912000	-6.455405235	0.355565062
5.833913000	-6.408246994	0.350328522
