D:\KID metingen\Entropy ADR\LT343chip5_BF_20240530_mapping\S21\Power\KID149_96dBm_.dat
Power at KID:96dBm
resonance Frequency in GHz :6.387393
Q=15655.374999, Qc=22274.859816, Qi=52681.030793  S21min=-10.539816


Temperature in K:0.100025
GHz	dB	Rad
6.386617000	-1.048130155	-0.291759517
6.386618000	-1.055069447	-0.290648546
6.386619000	-1.053440571	-0.291019991
6.386620000	-1.046854734	-0.291166431
6.386621000	-1.046885252	-0.291769205
6.386622000	-1.044964075	-0.291376488
6.386623000	-1.051437259	-0.292224539
6.386624000	-1.052053213	-0.293325456
6.386625000	-1.037985802	-0.292499743
6.386626000	-1.052066207	-0.292790161
6.386627000	-1.038384557	-0.292747916
6.386628000	-1.055482268	-0.292870422
6.386629000	-1.053256273	-0.294590258
6.386630000	-1.051894188	-0.293276687
6.386631000	-1.040875316	-0.294353969
6.386632000	-1.047777176	-0.294280099
6.386633000	-1.048745394	-0.293288338
6.386634000	-1.063512683	-0.294988500
6.386635000	-1.054847240	-0.295244730
6.386636000	-1.057775021	-0.294968593
6.386637000	-1.048973799	-0.295476258
6.386638000	-1.045350432	-0.295284544
6.386639000	-1.042374611	-0.295981493
6.386640000	-1.059540033	-0.295732121
6.386641000	-1.063922167	-0.295486212
6.386642000	-1.051886797	-0.296325374
6.386643000	-1.056211472	-0.296132561
6.386644000	-1.059111595	-0.297033209
6.386645000	-1.065686107	-0.296941862
6.386646000	-1.056690931	-0.296227935
6.386647000	-1.065973878	-0.297594503
6.386648000	-1.061558485	-0.297041531
6.386649000	-1.060815096	-0.297060406
6.386650000	-1.060600400	-0.297126652
6.386651000	-1.067109704	-0.297506219
6.386652000	-1.060885191	-0.297913417
6.386653000	-1.063211679	-0.298857907
6.386654000	-1.070669532	-0.299408948
6.386655000	-1.070101380	-0.299111939
6.386656000	-1.064378023	-0.299413043
6.386657000	-1.061989546	-0.299321297
6.386658000	-1.066447020	-0.299021492
6.386659000	-1.072897196	-0.299243799
6.386660000	-1.066609383	-0.299962120
6.386661000	-1.068531156	-0.300142449
6.386662000	-1.077011943	-0.300494719
6.386663000	-1.062367678	-0.300967230
6.386664000	-1.072409749	-0.299635916
6.386665000	-1.070201874	-0.301084476
6.386666000	-1.069213986	-0.301506387
6.386667000	-1.072521687	-0.301351624
6.386668000	-1.075172544	-0.301918412
6.386669000	-1.062368274	-0.302683937
6.386670000	-1.066844583	-0.301365739
6.386671000	-1.070932388	-0.301151488
6.386672000	-1.081408620	-0.302298744
6.386673000	-1.082027793	-0.302222079
6.386674000	-1.079186797	-0.303595637
6.386675000	-1.073524714	-0.301733821
6.386676000	-1.087372661	-0.303303289
6.386677000	-1.079640627	-0.303951535
6.386678000	-1.079951882	-0.303612249
6.386679000	-1.082441926	-0.303208780
