D:\KID metingen\Entropy ADR\LT343chip5_BF_20240530_mapping\S21\Power\KID156_108dBm_.dat
Power at KID:108dBm
resonance Frequency in GHz :6.422982
Q=37561.298244, Qc=40773.231578, Qi=476814.227562  S21min=-22.072172


Temperature in K:0.100018
GHz	dB	Rad
6.422078000	0.721128523	-0.016467639
6.422079000	0.636267781	-0.015558335
6.422080000	0.720876873	-0.013526159
6.422081000	0.671225011	-0.014088140
6.422082000	0.690951765	-0.016221087
6.422083000	0.677196085	-0.014644944
6.422084000	0.698310912	-0.015357081
6.422085000	0.680133760	-0.012236921
6.422086000	0.689612806	-0.013313680
6.422087000	0.651748717	-0.015190089
6.422088000	0.679798603	-0.016468918
6.422089000	0.669801235	-0.018037224
6.422090000	0.710493028	-0.016736880
6.422091000	0.696682394	-0.014831616
6.422092000	0.690951347	-0.019430059
6.422093000	0.676365495	-0.016546535
6.422094000	0.700500071	-0.017651053
6.422095000	0.687651157	-0.011836316
6.422096000	0.667101979	-0.022251934
6.422097000	0.674572468	-0.014797887
6.422098000	0.702360749	-0.017405400
6.422099000	0.649058580	-0.015672218
6.422100000	0.691761613	-0.014918690
6.422101000	0.658350170	-0.016787701
6.422102000	0.694269300	-0.018470266
6.422103000	0.677597165	-0.018442289
6.422104000	0.713364840	-0.017106896
6.422105000	0.663685858	-0.018309230
6.422106000	0.682718933	-0.019832873
6.422107000	0.694465637	-0.016382028
6.422108000	0.711428404	-0.014110785
6.422109000	0.668779552	-0.017486838
6.422110000	0.673203230	-0.015412406
6.422111000	0.665739954	-0.020414667
6.422112000	0.688230753	-0.020027261
6.422113000	0.638153851	-0.014311752
6.422114000	0.663047552	-0.018606984
6.422115000	0.688181341	-0.018984754
6.422116000	0.674827278	-0.017286763
6.422117000	0.668143332	-0.020788921
6.422118000	0.659088850	-0.017657201
6.422119000	0.672929823	-0.020707018
6.422120000	0.702358127	-0.016657923
6.422121000	0.698149920	-0.022609767
6.422122000	0.672208250	-0.019432485
6.422123000	0.690998793	-0.021995464
6.422124000	0.675864518	-0.019598542
6.422125000	0.657011569	-0.020519280
6.422126000	0.646948218	-0.020949590
6.422127000	0.699070990	-0.019181484
6.422128000	0.673955619	-0.021036688
6.422129000	0.657510400	-0.024602609
6.422130000	0.679476738	-0.016164100
6.422131000	0.684116721	-0.020915543
6.422132000	0.672521353	-0.021227173
6.422133000	0.678119838	-0.021256784
6.422134000	0.668762684	-0.021513621
6.422135000	0.686194479	-0.019531145
6.422136000	0.677988648	-0.021043198
6.422137000	0.664807260	-0.023795559
6.422138000	0.714946091	-0.020573036
6.422139000	0.642555237	-0.021953510
6.422140000	0.667915046	-0.026155338
6.422141000	0.664415002	-0.025791875
6.422142000	0.696097612	-0.027244111
6.422143000	0.711619258	-0.020773776
6.422144000	0.606012106	-0.026796629
6.422145000	0.673379481	-0.021655767
6.422146000	0.676597893	-0.020669297
6.422147000	0.671412408	-0.021726233
6.422148000	0.691342175	-0.020395580
6.422149000	0.690637290	-0.021576218
6.422150000	0.675962210	-0.024702032
6.422151000	0.675300419	-0.024524428
6.422152000	0.671143830	-0.026957203
6.422153000	0.666297793	-0.022692307
6.422154000	0.658388019	-0.024963765
6.422155000	0.637890160	-0.025046337
6.422156000	0.685258687	-0.022118980
6.422157000	0.691630602	-0.021741621
6.422158000	0.718820035	-0.025719430
6.422159000	0.667201400	-0.023325806
6.422160000	0.688404024	-0.026915922
6.422161000	0.674653053	-0.023056945
6.422162000	0.704074860	-0.024462156
6.422163000	0.646312952	-0.023542479
6.422164000	0.691396832	-0.024955494
6.422165000	0.678081751	-0.026261107
6.422166000	0.686057389	-0.023215098
6.422167000	0.698582947	-0.029642142
6.422168000	0.667265415	-0.027965567
6.422169000	0.677188694	-0.026808980
6.422170000	0.660534918	-0.028857321
6.422171000	0.675659835	-0.022800273
6.422172000	0.706112087	-0.024570792
6.422173000	0.650857031	-0.025898449
6.422174000	0.654442847	-0.026850456
6.422175000	0.678705096	-0.027119117
6.422176000	0.638777196	-0.028202978
6.422177000	0.666822553	-0.020407633
6.422178000	0.675485551	-0.028199102
6.422179000	0.656915128	-0.022119053
6.422180000	0.657352924	-0.027584708
6.422181000	0.680370867	-0.025419683
6.422182000	0.680253029	-0.025171113
6.422183000	0.661885500	-0.022216751
6.422184000	0.658739567	-0.024382112
6.422185000	0.678145468	-0.027024779
6.422186000	0.664418459	-0.029680812
6.422187000	0.640784144	-0.024928904
6.422188000	0.654353857	-0.025612561
6.422189000	0.672306836	-0.029423613
6.422190000	0.656880915	-0.023312817
6.422191000	0.677470684	-0.030533425
6.422192000	0.640595973	-0.030161225
6.422193000	0.685506999	-0.028471404
6.422194000	0.654857576	-0.025987203
6.422195000	0.666089535	-0.032574051
6.422196000	0.633165777	-0.033357229
6.422197000	0.662920713	-0.025280612
6.422198000	0.691365063	-0.029533362
6.422199000	0.656994224	-0.027738602
6.422200000	0.669133484	-0.025581152
6.422201000	0.687760651	-0.028338071
6.422202000	0.656909108	-0.029523862
6.422203000	0.632045984	-0.031269458
6.422204000	0.695735097	-0.028741467
6.422205000	0.601215482	-0.030310728
6.422206000	0.688506424	-0.028374246
6.422207000	0.662396669	-0.032435134
6.422208000	0.649772644	-0.034138221
6.422209000	0.676685452	-0.033243653
6.422210000	0.643293440	-0.030379621
6.422211000	0.643274367	-0.031313490
6.422212000	0.673170328	-0.034201869
6.422213000	0.681200027	-0.031691659
6.422214000	0.648110390	-0.034041033
6.422215000	0.670973003	-0.031474636
6.422216000	0.672955334	-0.033106088
6.422217000	0.647506475	-0.030067311
6.422218000	0.653852999	-0.029428367
6.422219000	0.688444436	-0.037609427
6.422220000	0.663376629	-0.030195118
6.422221000	0.669589281	-0.030614541
6.422222000	0.649154365	-0.032282031
6.422223000	0.639699936	-0.032075730
6.422224000	0.662101388	-0.035578064
6.422225000	0.670984566	-0.032192414
6.422226000	0.658676565	-0.029397888
6.422227000	0.656961083	-0.034009759
6.422228000	0.640589833	-0.037437811
6.422229000	0.613664925	-0.035887240
6.422230000	0.669735610	-0.034616854
6.422231000	0.718957782	-0.030529112
6.422232000	0.638155878	-0.035457780
6.422233000	0.629709423	-0.036485952
6.422234000	0.655514956	-0.033002042
6.422235000	0.677767873	-0.028253022
6.422236000	0.663396358	-0.037288046
6.422237000	0.647926986	-0.032911532
6.422238000	0.664400339	-0.034723025
6.422239000	0.679813862	-0.034169118
6.422240000	0.660287976	-0.036075613
6.422241000	0.637355864	-0.035373362
6.422242000	0.663718939	-0.036254673
6.422243000	0.652453661	-0.034070585
6.422244000	0.640841365	-0.036646607
6.422245000	0.638504386	-0.038012168
6.422246000	0.641904831	-0.035489081
6.422247000	0.645646632	-0.039212450
6.422248000	0.626602113	-0.037576787
6.422249000	0.625628591	-0.035737183
6.422250000	0.684189737	-0.039583208
6.422251000	0.615712345	-0.037698622
6.422252000	0.669388950	-0.037772230
6.422253000	0.689182460	-0.037371536
6.422254000	0.657213390	-0.040166728
6.422255000	0.660344720	-0.037942202
6.422256000	0.674114108	-0.039438128
6.422257000	0.642322779	-0.036807504
6.422258000	0.660698414	-0.036388031
6.422259000	0.668654263	-0.035219748
6.422260000	0.663802505	-0.040802166
6.422261000	0.623653650	-0.037847930
6.422262000	0.616323173	-0.037668475
6.422263000	0.639264941	-0.039143583
6.422264000	0.639584363	-0.040707924
6.422265000	0.648563087	-0.044313773
6.422266000	0.626226842	-0.042374580
6.422267000	0.665936291	-0.039321303
6.422268000	0.645013630	-0.040838880
6.422269000	0.665504992	-0.044274858
6.422270000	0.612507999	-0.044463630
6.422271000	0.662010252	-0.041903883
6.422272000	0.632055879	-0.037298091
6.422273000	0.663990617	-0.036814091
6.422274000	0.628474653	-0.038381557
6.422275000	0.629175663	-0.042339476
6.422276000	0.634883463	-0.043249083
6.422277000	0.646980286	-0.041133917
6.422278000	0.655663431	-0.046659065
6.422279000	0.629195750	-0.041790628
6.422280000	0.652361691	-0.046327481
6.422281000	0.607285261	-0.042888861
6.422282000	0.647171795	-0.041300739
6.422283000	0.651539505	-0.042363274
6.422284000	0.614200950	-0.043311496
6.422285000	0.654048085	-0.042741272
6.422286000	0.655541122	-0.048892167
6.422287000	0.657966495	-0.040380609
6.422288000	0.625473797	-0.041491109
6.422289000	0.619716704	-0.046222789
6.422290000	0.630522728	-0.043319644
6.422291000	0.648517668	-0.043448083
6.422292000	0.638600230	-0.049105973
6.422293000	0.663534641	-0.046377910
6.422294000	0.627841115	-0.048306018
6.422295000	0.653280020	-0.046119484
6.422296000	0.644730926	-0.045093559
6.422297000	0.653275907	-0.046415207
6.422298000	0.671267509	-0.046072258
6.422299000	0.608146727	-0.047261039
6.422300000	0.630444050	-0.043720712
6.422301000	0.656599104	-0.046714708
6.422302000	0.590417802	-0.046200781
6.422303000	0.669340074	-0.046658795
6.422304000	0.600209057	-0.045607104
6.422305000	0.620379210	-0.044345698
6.422306000	0.628871918	-0.048361041
6.422307000	0.663370252	-0.048373750
6.422308000	0.645351589	-0.047538886
6.422309000	0.635372281	-0.042500614
6.422310000	0.659739733	-0.045341903
6.422311000	0.657702744	-0.042970683
6.422312000	0.668242097	-0.044782265
6.422313000	0.647105098	-0.045633810
6.422314000	0.657244384	-0.044250785
6.422315000	0.635739028	-0.046514064
6.422316000	0.615421414	-0.050909516
6.422317000	0.593644619	-0.049234175
6.422318000	0.618497729	-0.049663073
6.422319000	0.645320892	-0.051811803
6.422320000	0.602116287	-0.051944254
6.422321000	0.635412335	-0.055781020
6.422322000	0.647151828	-0.053953875
6.422323000	0.650587916	-0.045884680
6.422324000	0.630882502	-0.052749344
6.422325000	0.627594769	-0.049739806
6.422326000	0.620850801	-0.049285079
6.422327000	0.578426301	-0.051638319
6.422328000	0.627262354	-0.048910576
6.422329000	0.609899521	-0.052190068
6.422330000	0.630380750	-0.050630795
6.422331000	0.616747558	-0.049540755
6.422332000	0.633192718	-0.052795970
6.422333000	0.609659076	-0.052515606
6.422334000	0.625925601	-0.054309873
6.422335000	0.631225109	-0.050399704
6.422336000	0.655232608	-0.047452845
6.422337000	0.597639501	-0.054130638
6.422338000	0.628117919	-0.048822376
6.422339000	0.617283523	-0.056557739
6.422340000	0.605818868	-0.050623834
6.422341000	0.625620246	-0.049726303
6.422342000	0.601596177	-0.050515822
6.422343000	0.620564401	-0.053774174
6.422344000	0.631889999	-0.053284594
6.422345000	0.652936757	-0.053749178
6.422346000	0.643431127	-0.056418693
6.422347000	0.579791129	-0.056317884
6.422348000	0.654635668	-0.055748205
6.422349000	0.621211767	-0.057593979
6.422350000	0.649001658	-0.058235901
6.422351000	0.637487531	-0.059611811
6.422352000	0.630608857	-0.051715671
6.422353000	0.612762690	-0.057052863
6.422354000	0.632558942	-0.053048617
