D:\KID metingen\Entropy ADR\LT343chip5_BF_20240530_mapping\S21\Power\KID390_98dBm_.dat
Power at KID:98dBm
resonance Frequency in GHz :7.927833
Q=70157.814163, Qc=89416.859048, Qi=325732.216616  S21min=-13.335693


Temperature in K:0.100026
GHz	dB	Rad
7.926492000	-1.026773572	-0.294732670
7.926493000	-1.033004403	-0.293394498
7.926494000	-1.034038663	-0.295366303
7.926495000	-1.043674827	-0.295365770
7.926496000	-1.034120917	-0.294990098
7.926497000	-1.029504299	-0.293792674
7.926498000	-1.038631797	-0.295866877
7.926499000	-1.038951993	-0.296783205
7.926500000	-1.031359673	-0.296479671
7.926501000	-1.021717787	-0.295868642
7.926502000	-1.031271458	-0.297085307
7.926503000	-1.042896509	-0.296713297
7.926504000	-1.040633559	-0.295833188
7.926505000	-1.043433666	-0.297439341
7.926506000	-1.042830110	-0.297113670
7.926507000	-1.034117460	-0.295924135
7.926508000	-1.056625009	-0.299458783
7.926509000	-1.044743538	-0.298283463
7.926510000	-1.045274496	-0.299959756
7.926511000	-1.045686603	-0.298719456
7.926512000	-1.039835215	-0.297793208
7.926513000	-1.043304682	-0.299081612
7.926514000	-1.050037861	-0.299616908
7.926515000	-1.041686058	-0.299842378
7.926516000	-1.039694667	-0.300726148
7.926517000	-1.049905539	-0.299318600
7.926518000	-1.039628267	-0.299768841
7.926519000	-1.035851359	-0.300474379
7.926520000	-1.043663621	-0.301573532
7.926521000	-1.048524380	-0.300093048
7.926522000	-1.039838910	-0.301392670
7.926523000	-1.048183799	-0.302137157
7.926524000	-1.039775252	-0.300442521
7.926525000	-1.039976239	-0.302128102
7.926526000	-1.033981562	-0.302018779
7.926527000	-1.042805791	-0.303033377
7.926528000	-1.058537126	-0.303998906
7.926529000	-1.043604255	-0.302941831
7.926530000	-1.041594744	-0.302507636
7.926531000	-1.040841222	-0.302779378
7.926532000	-1.041946769	-0.302296747
7.926533000	-1.034025311	-0.303023956
7.926534000	-1.035577059	-0.303667742
7.926535000	-1.046614766	-0.303492639
7.926536000	-1.047707677	-0.302678678
7.926537000	-1.047590375	-0.304688066
7.926538000	-1.040303946	-0.302672519
7.926539000	-1.043064833	-0.305574033
7.926540000	-1.046199799	-0.304083329
7.926541000	-1.065501571	-0.304384698
7.926542000	-1.049123883	-0.306880147
7.926543000	-1.044429421	-0.305177189
7.926544000	-1.047470212	-0.305568474
7.926545000	-1.028981209	-0.306933044
7.926546000	-1.055857658	-0.305471035
7.926547000	-1.037351727	-0.305285712
7.926548000	-1.046628952	-0.306507937
7.926549000	-1.048762202	-0.306593524
7.926550000	-1.044985771	-0.305315673
7.926551000	-1.062593937	-0.308476812
7.926552000	-1.048341155	-0.307360681
7.926553000	-1.057310462	-0.308401544
7.926554000	-1.046093464	-0.309267504
7.926555000	-1.063079953	-0.310073810
7.926556000	-1.057760715	-0.306915201
7.926557000	-1.063936353	-0.307301459
7.926558000	-1.053209901	-0.309686553
7.926559000	-1.060043454	-0.308862504
7.926560000	-1.053184509	-0.310013689
7.926561000	-1.060192704	-0.309018166
7.926562000	-1.051074505	-0.310026805
7.926563000	-1.056567788	-0.309466509
7.926564000	-1.077667356	-0.308962273
7.926565000	-1.046113968	-0.309831296
7.926566000	-1.063606381	-0.310583039
7.926567000	-1.057165146	-0.311219635
7.926568000	-1.059155703	-0.312013690
7.926569000	-1.054500818	-0.312510902
7.926570000	-1.057675958	-0.310242987
7.926571000	-1.063644171	-0.311461283
7.926572000	-1.073051691	-0.311630028
7.926573000	-1.059621572	-0.311841882
7.926574000	-1.067018151	-0.312908745
7.926575000	-1.065209389	-0.311872209
7.926576000	-1.058807611	-0.312764601
7.926577000	-1.069687605	-0.313374698
7.926578000	-1.062739015	-0.313493775
7.926579000	-1.075462699	-0.312756978
7.926580000	-1.064744473	-0.313421636
7.926581000	-1.071255445	-0.315815951
7.926582000	-1.073170900	-0.313404259
7.926583000	-1.072353005	-0.313989589
7.926584000	-1.066566467	-0.315205521
7.926585000	-1.068484426	-0.315345138
7.926586000	-1.058641195	-0.314580511
7.926587000	-1.073912740	-0.315552232
7.926588000	-1.079596639	-0.317145967
7.926589000	-1.069577575	-0.314434403
7.926590000	-1.062482715	-0.317233685
7.926591000	-1.066843390	-0.316116922
7.926592000	-1.067852020	-0.315978005
7.926593000	-1.078018904	-0.316998461
7.926594000	-1.077079177	-0.317534056
7.926595000	-1.066807866	-0.319397071
7.926596000	-1.081122041	-0.318357872
7.926597000	-1.066392660	-0.317539083
7.926598000	-1.079984426	-0.316282004
7.926599000	-1.077612758	-0.317455160
7.926600000	-1.068929434	-0.319468876
7.926601000	-1.066763997	-0.317427996
7.926602000	-1.071492791	-0.318349084
7.926603000	-1.069383502	-0.320274715
7.926604000	-1.074020743	-0.320042854
