D:\KID metingen\Entropy ADR\LT343chip5_BF_20240530_mapping\S21\Power\KID365_98dBm_.dat
Power at KID:98dBm
resonance Frequency in GHz :7.780699
Q=41386.696811, Qc=48852.602730, Qi=270810.787011  S21min=-16.316104


Temperature in K:0.099944
GHz	dB	Rad
7.779914000	0.903794289	-0.212437015
7.779915000	0.901680768	-0.213374331
7.779916000	0.917982042	-0.214133481
7.779917000	0.886352658	-0.213567310
7.779918000	0.881704450	-0.213941401
7.779919000	0.890889704	-0.213625417
7.779920000	0.882530272	-0.214775054
7.779921000	0.887996137	-0.216349881
7.779922000	0.881617069	-0.217033514
7.779923000	0.892567873	-0.215854633
7.779924000	0.900048912	-0.215259949
7.779925000	0.876701653	-0.216919031
7.779926000	0.872197449	-0.218228175
7.779927000	0.881711841	-0.220588468
7.779928000	0.881837487	-0.218441461
7.779929000	0.881075442	-0.218872860
7.779930000	0.888739407	-0.220167622
7.779931000	0.881805003	-0.221255540
7.779932000	0.891217947	-0.219512950
7.779933000	0.883056700	-0.219517378
7.779934000	0.889249980	-0.219460453
7.779935000	0.869570374	-0.224029588
7.779936000	0.889228702	-0.221064475
7.779937000	0.888369858	-0.220785792
7.779938000	0.865785658	-0.223907532
7.779939000	0.887959421	-0.224378795
7.779940000	0.889468253	-0.223540466
7.779941000	0.880616009	-0.224666034
7.779942000	0.876525640	-0.225124131
7.779943000	0.875053465	-0.223531045
7.779944000	0.879614413	-0.226437918
7.779945000	0.868900657	-0.225787608
7.779946000	0.872052372	-0.225632162
7.779947000	0.884218514	-0.226294524
7.779948000	0.883577406	-0.225870815
7.779949000	0.872388661	-0.226977608
7.779950000	0.872548342	-0.228755035
7.779951000	0.866825819	-0.229344459
7.779952000	0.875931203	-0.227530813
7.779953000	0.855760574	-0.228614636
7.779954000	0.877333045	-0.227767651
7.779955000	0.871679127	-0.228741736
7.779956000	0.866294146	-0.230463952
7.779957000	0.853761137	-0.230884299
7.779958000	0.860747278	-0.230326100
7.779959000	0.869584501	-0.230826208
7.779960000	0.856504142	-0.233367963
7.779961000	0.864989877	-0.233541817
7.779962000	0.871145725	-0.233099533
7.779963000	0.869299829	-0.232276649
7.779964000	0.850855589	-0.233053443
7.779965000	0.846002936	-0.234016226
