D:\KID metingen\Entropy ADR\LT343chip5_BF_20240530_mapping\S21\Power\KID315_90dBm_.dat
Power at KID:90dBm
resonance Frequency in GHz :7.504998
Q=11781.786499, Qc=13817.003842, Qi=79986.046615  S21min=-16.636062


Temperature in K:0.099997
GHz	dB	Rad
7.504086000	-8.890423775	-0.691467806
7.504087000	-8.900507927	-0.691973341
7.504088000	-8.893459320	-0.692635203
7.504089000	-8.893965721	-0.692625882
7.504090000	-8.896550179	-0.692911239
7.504091000	-8.900043488	-0.693008112
7.504092000	-8.900484085	-0.693976504
7.504093000	-8.898797989	-0.693479758
7.504094000	-8.897345543	-0.693860390
7.504095000	-8.898065567	-0.694883443
7.504096000	-8.892599106	-0.695188242
7.504097000	-8.897447586	-0.695889719
7.504098000	-8.896544456	-0.696525815
7.504099000	-8.904529572	-0.696398715
7.504100000	-8.899477959	-0.696214158
7.504101000	-8.904851913	-0.696117153
7.504102000	-8.904397011	-0.697131284
7.504103000	-8.905414581	-0.697363379
7.504104000	-8.903181076	-0.697408187
7.504105000	-8.904605865	-0.698460734
7.504106000	-8.903776169	-0.697794611
7.504107000	-8.902192116	-0.698861207
7.504108000	-8.905603409	-0.698463864
7.504109000	-8.907579422	-0.698436034
7.504110000	-8.910669327	-0.698958612
7.504111000	-8.907416344	-0.699220268
7.504112000	-8.910120010	-0.700030069
7.504113000	-8.908352852	-0.700412698
7.504114000	-8.912427902	-0.700307037
7.504115000	-8.911916733	-0.701405791
7.504116000	-8.903895378	-0.701867583
7.504117000	-8.907652855	-0.701994949
7.504118000	-8.910676956	-0.701894348
7.504119000	-8.914174080	-0.702902488
7.504120000	-8.914824486	-0.702217855
7.504121000	-8.913996696	-0.703334053
7.504122000	-8.911422729	-0.703989190
7.504123000	-8.914243698	-0.704062827
7.504124000	-8.914189339	-0.703847777
7.504125000	-8.909801483	-0.704918234
7.504126000	-8.921132088	-0.704460104
7.504127000	-8.921545029	-0.705740885
7.504128000	-8.918008804	-0.705737889
7.504129000	-8.920289040	-0.706295155
7.504130000	-8.918756485	-0.706283371
7.504131000	-8.921776772	-0.706783645
7.504132000	-8.921155930	-0.707242708
7.504133000	-8.922396660	-0.707872346
7.504134000	-8.924962044	-0.707309886
7.504135000	-8.924842834	-0.708061297
7.504136000	-8.924820900	-0.708631080
7.504137000	-8.921545029	-0.708759045
7.504138000	-8.922243118	-0.708890139
7.504139000	-8.926154137	-0.709586156
7.504140000	-8.924396515	-0.710004206
7.504141000	-8.927060127	-0.710268059
7.504142000	-8.923875809	-0.710299884
7.504143000	-8.926352501	-0.710572658
7.504144000	-8.928398132	-0.711472540
7.504145000	-8.929872513	-0.711722611
7.504146000	-8.928450584	-0.712416897
7.504147000	-8.929805756	-0.712916639
7.504148000	-8.931070328	-0.712371823
7.504149000	-8.933705330	-0.712768434
7.504150000	-8.928936005	-0.713262584
7.504151000	-8.930073738	-0.714516666
7.504152000	-8.931714058	-0.714754886
7.504153000	-8.936924934	-0.715139047
7.504154000	-8.933489799	-0.714969603
7.504155000	-8.931198120	-0.715309223
7.504156000	-8.937994003	-0.715815490
7.504157000	-8.934865952	-0.716046519
7.504158000	-8.942403793	-0.716274619
7.504159000	-8.942450523	-0.716626822
7.504160000	-8.941929817	-0.717385690
7.504161000	-8.944056511	-0.717207458
7.504162000	-8.944265366	-0.718181509
7.504163000	-8.937307358	-0.717641553
7.504164000	-8.941682816	-0.718290565
7.504165000	-8.943139076	-0.719046437
7.504166000	-8.946928978	-0.719424406
7.504167000	-8.945971489	-0.720428151
7.504168000	-8.946871758	-0.720184739
7.504169000	-8.950524330	-0.719512157
7.504170000	-8.948485374	-0.720239200
7.504171000	-8.952815056	-0.720515503
7.504172000	-8.953519821	-0.720387405
7.504173000	-8.951470375	-0.722160271
7.504174000	-8.950122833	-0.721935501
7.504175000	-8.947126389	-0.722022986
7.504176000	-8.951284409	-0.722665407
7.504177000	-8.958531380	-0.723193445
7.504178000	-8.953883171	-0.723501439
7.504179000	-8.948412895	-0.723615090
7.504180000	-8.952207565	-0.723570016
7.504181000	-8.955860138	-0.723910301
7.504182000	-8.953137398	-0.724588076
7.504183000	-8.954770088	-0.724696733
7.504184000	-8.951963425	-0.725361724
7.504185000	-8.959033966	-0.725413989
7.504186000	-8.960640907	-0.726204015
7.504187000	-8.956089020	-0.726496830
7.504188000	-8.960442543	-0.727135789
7.504189000	-8.955784798	-0.726769671
7.504190000	-8.960074425	-0.727755040
7.504191000	-8.964203835	-0.727552573
7.504192000	-8.961702347	-0.728872569
7.504193000	-8.962613106	-0.728724697
7.504194000	-8.963431358	-0.729334295
7.504195000	-8.965286255	-0.729960604
7.504196000	-8.970180511	-0.729940297
7.504197000	-8.965948105	-0.730915014
7.504198000	-8.963082314	-0.730285376
7.504199000	-8.970664024	-0.730733919
7.504200000	-8.971158981	-0.731101835
7.504201000	-8.970310211	-0.732041997
7.504202000	-8.972889900	-0.732460779
7.504203000	-8.968167305	-0.732617107
7.504204000	-8.974607468	-0.732877231
7.504205000	-8.972157478	-0.733447014
7.504206000	-8.972301483	-0.733599813
7.504207000	-8.969571114	-0.733636765
7.504208000	-8.976001740	-0.734311610
7.504209000	-8.971476555	-0.734503557
7.504210000	-8.972189903	-0.735315755
7.504211000	-8.977544785	-0.735156964
7.504212000	-8.978319168	-0.735759570
7.504213000	-8.978757858	-0.736202920
7.504214000	-8.975756645	-0.736180217
7.504215000	-8.981472015	-0.737004665
7.504216000	-8.979857445	-0.736738482
7.504217000	-8.983172417	-0.737788966
7.504218000	-8.979731560	-0.738626397
7.504219000	-8.977655411	-0.738050888
7.504220000	-8.979832649	-0.738600697
7.504221000	-8.983286858	-0.739342854
7.504222000	-8.986426353	-0.739108096
7.504223000	-8.988413811	-0.739877483
7.504224000	-8.992910385	-0.739932411
7.504225000	-8.992370605	-0.740193068
7.504226000	-8.996529579	-0.740540544
7.504227000	-9.000174522	-0.741353607
7.504228000	-8.994718552	-0.742020329
7.504229000	-8.996607780	-0.741995362
7.504230000	-8.992007256	-0.742819078
7.504231000	-8.995097160	-0.742877268
7.504232000	-8.994145393	-0.743012490
7.504233000	-8.997289658	-0.744309116
7.504234000	-8.990059853	-0.743325411
7.504235000	-8.996547699	-0.745140755
7.504236000	-8.995936394	-0.744294336
7.504237000	-8.999973297	-0.745465195
7.504238000	-9.002683640	-0.745857279
7.504239000	-9.002718925	-0.745469655
7.504240000	-8.999450684	-0.746322200
7.504241000	-8.999756813	-0.746951638
7.504242000	-9.001458168	-0.747351711
7.504243000	-9.001790047	-0.747657975
7.504244000	-9.004178047	-0.748376429
7.504245000	-9.008022308	-0.748116771
7.504246000	-9.009008408	-0.749084231
7.504247000	-9.014652252	-0.749352278
7.504248000	-9.007330894	-0.749443425
7.504249000	-9.011754036	-0.749573454
7.504250000	-9.011701584	-0.749898293
7.504251000	-9.009462357	-0.751264561
7.504252000	-9.012241364	-0.751233468
7.504253000	-9.016320229	-0.751411301
7.504254000	-9.012333870	-0.752099062
7.504255000	-9.015761375	-0.753109665
7.504256000	-9.012227058	-0.752546806
7.504257000	-9.021236420	-0.753803952
7.504258000	-9.020626068	-0.753589101
7.504259000	-9.017701149	-0.754094236
7.504260000	-9.016181946	-0.754326663
7.504261000	-9.020659447	-0.755344524
7.504262000	-9.025745392	-0.755396655
7.504263000	-9.028930664	-0.755875625
7.504264000	-9.023369789	-0.756126960
7.504265000	-9.025589943	-0.755974960
7.504266000	-9.024694443	-0.756588020
7.504267000	-9.023882866	-0.756661923
7.504268000	-9.027052879	-0.757523455
7.504269000	-9.028881073	-0.757503948
7.504270000	-9.027561188	-0.757947431
7.504271000	-9.031149864	-0.758540850
7.504272000	-9.031027794	-0.758901308
7.504273000	-9.032022476	-0.759889008
7.504274000	-9.035463333	-0.760826175
7.504275000	-9.034471512	-0.760539219
7.504276000	-9.037802696	-0.761296356
7.504277000	-9.040495872	-0.761200349
7.504278000	-9.036028862	-0.761819334
7.504279000	-9.041298866	-0.761815606
7.504280000	-9.035739899	-0.763414900
7.504281000	-9.042243004	-0.763576954
7.504282000	-9.040189743	-0.763629751
7.504283000	-9.039202690	-0.764082622
7.504284000	-9.041885376	-0.764039745
7.504285000	-9.038491249	-0.765528052
7.504286000	-9.041996002	-0.765648827
7.504287000	-9.048506737	-0.765962281
7.504288000	-9.045953751	-0.765737510
7.504289000	-9.051011086	-0.766859034
7.504290000	-9.043130875	-0.766750443
7.504291000	-9.050127983	-0.766919421
7.504292000	-9.054033279	-0.767222289
7.504293000	-9.050765991	-0.768506132
7.504294000	-9.059124947	-0.768788028
7.504295000	-9.054363251	-0.769792372
7.504296000	-9.052787781	-0.769708749
7.504297000	-9.059752464	-0.770379466
7.504298000	-9.057351112	-0.770418149
7.504299000	-9.065077782	-0.770875214
7.504300000	-9.061129570	-0.770775678
7.504301000	-9.064837456	-0.771685614
7.504302000	-9.064682007	-0.772375772
7.504303000	-9.068519592	-0.772328367
7.504304000	-9.061567307	-0.772943891
7.504305000	-9.066383362	-0.773872535
7.504306000	-9.062372208	-0.774446047
7.504307000	-9.066509247	-0.773992910
7.504308000	-9.073260307	-0.774444249
7.504309000	-9.071303368	-0.775108175
7.504310000	-9.071147919	-0.775444732
7.504311000	-9.067143440	-0.775562777
7.504312000	-9.078154564	-0.776156861
7.504313000	-9.074431419	-0.776646883
7.504314000	-9.072575569	-0.777183776
7.504315000	-9.079139709	-0.777999569
7.504316000	-9.077320099	-0.778211557
7.504317000	-9.078034401	-0.778563760
7.504318000	-9.078519821	-0.778697117
7.504319000	-9.077856064	-0.779103050
7.504320000	-9.084399223	-0.779295397
7.504321000	-9.083077431	-0.780006927
7.504322000	-9.086517334	-0.780885237
7.504323000	-9.086427689	-0.781249824
7.504324000	-9.090170860	-0.781272927
7.504325000	-9.091544151	-0.781971341
7.504326000	-9.090439796	-0.783220497
7.504327000	-9.089890480	-0.783201455
7.504328000	-9.096399307	-0.783486280
7.504329000	-9.099875450	-0.783816912
7.504330000	-9.097944260	-0.784616392
7.504331000	-9.092836380	-0.784331434
7.504332000	-9.090801239	-0.785132580
7.504333000	-9.102219582	-0.786051969
7.504334000	-9.103184700	-0.786435531
7.504335000	-9.098145485	-0.786994795
7.504336000	-9.104519844	-0.787205318
7.504337000	-9.103806496	-0.787927967
7.504338000	-9.097951889	-0.787716046
7.504339000	-9.104082108	-0.788216454
7.504340000	-9.110731125	-0.788920993
7.504341000	-9.110603333	-0.788799220
7.504342000	-9.111900330	-0.790082198
7.504343000	-9.108391762	-0.791101856
7.504344000	-9.112799644	-0.791461582
7.504345000	-9.121110916	-0.791703796
7.504346000	-9.121541023	-0.791915318
7.504347000	-9.119080544	-0.792906680
7.504348000	-9.118618965	-0.793198829
7.504349000	-9.121719360	-0.793651300
7.504350000	-9.123842239	-0.794773489
7.504351000	-9.117573738	-0.794499317
7.504352000	-9.126417160	-0.794766365
7.504353000	-9.120409012	-0.795269703
7.504354000	-9.131912231	-0.795475498
7.504355000	-9.127181053	-0.795675968
7.504356000	-9.126027107	-0.796049742
7.504357000	-9.125942230	-0.796673854
7.504358000	-9.130982399	-0.797441644
7.504359000	-9.132328033	-0.798097780
7.504360000	-9.135913849	-0.798154971
7.504361000	-9.137316704	-0.798685406
7.504362000	-9.139165878	-0.799013242
7.504363000	-9.137180328	-0.799703333
7.504364000	-9.143012047	-0.800319256
7.504365000	-9.137026787	-0.801105488
7.504366000	-9.147185326	-0.801022530
7.504367000	-9.147583961	-0.801519343
7.504368000	-9.153525352	-0.803447405
7.504369000	-9.150127411	-0.803375965
7.504370000	-9.152226448	-0.803908531
7.504371000	-9.149631500	-0.805462952
7.504372000	-9.154781342	-0.804824392
7.504373000	-9.156277657	-0.804987245
7.504374000	-9.152598381	-0.805252695
7.504375000	-9.158849716	-0.806356109
7.504376000	-9.153528214	-0.806814373
7.504377000	-9.154540062	-0.806906185
7.504378000	-9.164699554	-0.808548157
7.504379000	-9.169070244	-0.808502284
7.504380000	-9.164408684	-0.808558144
7.504381000	-9.165787697	-0.809291845
7.504382000	-9.165440559	-0.809518946
7.504383000	-9.170068741	-0.810362436
7.504384000	-9.175432205	-0.811174766
7.504385000	-9.174096107	-0.810470760
7.504386000	-9.172399521	-0.812056872
7.504387000	-9.171697617	-0.812393828
7.504388000	-9.174778938	-0.812652355
7.504389000	-9.183534622	-0.813133854
7.504390000	-9.183425903	-0.813101697
7.504391000	-9.181841850	-0.814288268
7.504392000	-9.185770988	-0.815058388
7.504393000	-9.187669754	-0.815491418
7.504394000	-9.182610512	-0.816386306
7.504395000	-9.189142227	-0.816608947
7.504396000	-9.191609383	-0.817385924
7.504397000	-9.193243027	-0.817614357
