D:\KID metingen\Entropy ADR\LT343chip5_BF_20240530_mapping\S21\Power\KID109_98dBm_.dat
Power at KID:98dBm
resonance Frequency in GHz :6.181829
Q=28227.529679, Qc=36612.986751, Qi=123248.400328  S21min=-12.802168


Temperature in K:0.100010
GHz	dB	Rad
6.181422000	0.773419499	-0.266228374
6.181423000	0.769449711	-0.267048894
6.181424000	0.774953365	-0.269257371
6.181425000	0.768135846	-0.270065307
6.181426000	0.774757981	-0.269442227
6.181427000	0.767842650	-0.270629531
6.181428000	0.760284424	-0.269395206
6.181429000	0.763985097	-0.270604681
6.181430000	0.772662580	-0.271034132
6.181431000	0.765201986	-0.271603199
6.181432000	0.757437587	-0.272022131
6.181433000	0.769705117	-0.272655131
6.181434000	0.766622245	-0.273110099
6.181435000	0.754825234	-0.272966988
6.181436000	0.758516133	-0.273850558
6.181437000	0.760816574	-0.273557427
6.181438000	0.755493820	-0.275855302
6.181439000	0.759659350	-0.275769748
6.181440000	0.754073560	-0.276026760
6.181441000	0.757055342	-0.275520593
6.181442000	0.749110639	-0.276357858
6.181443000	0.754326761	-0.277867354
6.181444000	0.742742002	-0.275889407
6.181445000	0.752617598	-0.277597376
6.181446000	0.751223564	-0.278874794
6.181447000	0.742114961	-0.279358608
6.181448000	0.737284243	-0.278962313
6.181449000	0.746973932	-0.280667684
6.181450000	0.743932247	-0.281346125
6.181451000	0.730595887	-0.280081989
6.181452000	0.746071875	-0.281187667
6.181453000	0.739904761	-0.281926760
6.181454000	0.734159708	-0.282950180
6.181455000	0.734143078	-0.282536025
6.181456000	0.745678365	-0.283331178
6.181457000	0.739408016	-0.284683765
6.181458000	0.744413078	-0.285097154
6.181459000	0.733082891	-0.286165747
6.181460000	0.739568591	-0.286923616
6.181461000	0.726604760	-0.285956656
6.181462000	0.738794982	-0.285987715
6.181463000	0.738806307	-0.286369546
6.181464000	0.732481837	-0.287155112
6.181465000	0.733762741	-0.288182126
6.181466000	0.722012639	-0.287732918
6.181467000	0.723361671	-0.289954227
6.181468000	0.731839418	-0.288851612
6.181469000	0.731713712	-0.290595450
6.181470000	0.728685677	-0.290576874
6.181471000	0.710454345	-0.290639292
6.181472000	0.712883949	-0.291021855
6.181473000	0.727399647	-0.293813480
6.181474000	0.719870090	-0.292688028
6.181475000	0.713619471	-0.293548363
6.181476000	0.718450785	-0.294597215
6.181477000	0.722886503	-0.293839147
6.181478000	0.716804087	-0.296252337
6.181479000	0.712827444	-0.295039700
6.181480000	0.708159924	-0.296011287
6.181481000	0.710234225	-0.296491855
6.181482000	0.698799193	-0.297788648
6.181483000	0.712651908	-0.298133294
6.181484000	0.686066091	-0.299299226
6.181485000	0.704620302	-0.298879412
6.181486000	0.696197331	-0.300547483
6.181487000	0.698255599	-0.300124506
6.181488000	0.702547610	-0.301687083
6.181489000	0.702488422	-0.302275541
6.181490000	0.697246373	-0.302810737
6.181491000	0.693954945	-0.301005547
6.181492000	0.695070684	-0.302670455
6.181493000	0.694400251	-0.303453125
6.181494000	0.691947222	-0.303544238
6.181495000	0.690496206	-0.304947025
6.181496000	0.695800662	-0.305395102
6.181497000	0.691583514	-0.307220765
6.181498000	0.676553011	-0.306508802
6.181499000	0.687231481	-0.307161277
6.181500000	0.685313344	-0.308540328
6.181501000	0.675428569	-0.310222647
6.181502000	0.673598945	-0.311128921
6.181503000	0.666967154	-0.309901370
6.181504000	0.678142309	-0.310244285
6.181505000	0.663471699	-0.311736954
6.181506000	0.680868626	-0.311222398
6.181507000	0.664221466	-0.312811007
6.181508000	0.664430916	-0.312743429
6.181509000	0.665971458	-0.312309034
6.181510000	0.665053368	-0.313767348
6.181511000	0.665881634	-0.312464896
6.181512000	0.657547295	-0.313789652
6.181513000	0.666482389	-0.315735657
6.181514000	0.655450284	-0.318246319
6.181515000	0.676512420	-0.315934129
6.181516000	0.659863293	-0.317511852
6.181517000	0.650336862	-0.317964956
6.181518000	0.652841628	-0.319240310
6.181519000	0.639086723	-0.318552616
6.181520000	0.646366954	-0.320571425
6.181521000	0.656087577	-0.321815953
6.181522000	0.650451958	-0.322481577
6.181523000	0.645797074	-0.323102194
6.181524000	0.635667920	-0.322688571
6.181525000	0.641826034	-0.321789322
6.181526000	0.640682757	-0.325375068
6.181527000	0.627500474	-0.326713074
6.181528000	0.626489460	-0.327554899
6.181529000	0.637098432	-0.327371374
6.181530000	0.629477561	-0.328103211
6.181531000	0.623017311	-0.328083969
6.181532000	0.627042413	-0.328122718
6.181533000	0.625168204	-0.330456946
6.181534000	0.626164734	-0.330184837
6.181535000	0.624975502	-0.330901394
6.181536000	0.632950366	-0.331825278
6.181537000	0.622791350	-0.330245857
6.181538000	0.619603634	-0.333911798
6.181539000	0.607284427	-0.333579635
6.181540000	0.611643732	-0.335162718
6.181541000	0.618020833	-0.335396144
6.181542000	0.600479066	-0.335875147
6.181543000	0.613187551	-0.336588341
6.181544000	0.598875463	-0.338061702
6.181545000	0.598881662	-0.339126301
6.181546000	0.605931759	-0.338448593
6.181547000	0.597484350	-0.339511327
6.181548000	0.593816698	-0.341562327
6.181549000	0.591527641	-0.340290368
6.181550000	0.583509505	-0.342785151
6.181551000	0.583148062	-0.342629390
6.181552000	0.601328313	-0.343645152
6.181553000	0.573716760	-0.346309911
6.181554000	0.583383441	-0.345785535
6.181555000	0.588916659	-0.344170328
6.181556000	0.592410803	-0.347754210
6.181557000	0.574996889	-0.346456951
6.181558000	0.576456785	-0.348830261
6.181559000	0.578197837	-0.347924220
6.181560000	0.575215518	-0.349424578
6.181561000	0.565388858	-0.350740280
6.181562000	0.567496061	-0.351065485
6.181563000	0.571700692	-0.351078934
6.181564000	0.557988524	-0.352156382
6.181565000	0.566446066	-0.353715530
6.181566000	0.559895635	-0.354250692
6.181567000	0.553230584	-0.355336962
6.181568000	0.535624206	-0.356161510
6.181569000	0.541902184	-0.358026655
6.181570000	0.539140761	-0.359628114
6.181571000	0.534807980	-0.359199778
6.181572000	0.549699068	-0.357528810
6.181573000	0.545561552	-0.360189442
6.181574000	0.539851665	-0.361108399
6.181575000	0.535129547	-0.362298332
6.181576000	0.531583250	-0.362953170
6.181577000	0.527379513	-0.363542062
6.181578000	0.529819012	-0.364783727
6.181579000	0.524004102	-0.364986460
6.181580000	0.515023112	-0.367497721
6.181581000	0.510650039	-0.367463267
6.181582000	0.512117326	-0.367753851
6.181583000	0.517410278	-0.367668164
6.181584000	0.505888283	-0.369947663
6.181585000	0.510358393	-0.370118638
6.181586000	0.491242141	-0.372139611
6.181587000	0.498006791	-0.372350534
6.181588000	0.502361298	-0.373167858
6.181589000	0.487957060	-0.374804736
6.181590000	0.500289977	-0.374543580
6.181591000	0.494296521	-0.375382742
6.181592000	0.477934629	-0.376739456
6.181593000	0.480051786	-0.376618183
6.181594000	0.468506843	-0.378918322
6.181595000	0.477238655	-0.380319044
6.181596000	0.467358142	-0.381060202
6.181597000	0.455412894	-0.381088631
6.181598000	0.448556155	-0.382815525
6.181599000	0.456794888	-0.381351019
6.181600000	0.448656410	-0.384113017
6.181601000	0.451316327	-0.385087568
6.181602000	0.434922278	-0.387732852
6.181603000	0.430832714	-0.387570566
6.181604000	0.448677599	-0.388741125
6.181605000	0.433268428	-0.390989931
6.181606000	0.436886638	-0.390909937
6.181607000	0.425267547	-0.392193214
6.181608000	0.419682711	-0.393590508
6.181609000	0.411315262	-0.392810136
6.181610000	0.400587589	-0.395759453
6.181611000	0.407380879	-0.396413792
6.181612000	0.406764150	-0.397734720
6.181613000	0.411305130	-0.398479839
6.181614000	0.390274286	-0.398782640
6.181615000	0.384224951	-0.401721139
6.181616000	0.393667877	-0.400894627
6.181617000	0.387325257	-0.401842246
6.181618000	0.380692333	-0.403492474
6.181619000	0.381196976	-0.404020712
6.181620000	0.377494127	-0.405664215
6.181621000	0.373038918	-0.406567393
6.181622000	0.373374969	-0.407624901
6.181623000	0.357877821	-0.408086327
6.181624000	0.357538342	-0.407979335
6.181625000	0.344821841	-0.411628831
6.181626000	0.351510882	-0.412641631
6.181627000	0.342631251	-0.414657378
6.181628000	0.348559082	-0.412311266
6.181629000	0.337212473	-0.414660207
6.181630000	0.326333314	-0.414634508
6.181631000	0.323941141	-0.417994085
6.181632000	0.329157859	-0.417283621
6.181633000	0.319851249	-0.418405144
6.181634000	0.302334070	-0.421386487
6.181635000	0.305450201	-0.422505647
6.181636000	0.306886017	-0.425481163
6.181637000	0.302111119	-0.426079609
6.181638000	0.285597563	-0.428007238
6.181639000	0.275921881	-0.428383876
6.181640000	0.288029104	-0.429766689
6.181641000	0.275617987	-0.429968556
6.181642000	0.260947496	-0.432146123
6.181643000	0.251096547	-0.431467284
6.181644000	0.255302370	-0.435556002
6.181645000	0.253799468	-0.435171075
6.181646000	0.255575627	-0.433786198
6.181647000	0.239311844	-0.438543469
6.181648000	0.227776855	-0.439788896
6.181649000	0.234171629	-0.440541139
6.181650000	0.216885194	-0.442829494
6.181651000	0.222152889	-0.442858988
6.181652000	0.196524337	-0.444257248
6.181653000	0.202696681	-0.447140419
6.181654000	0.204855144	-0.446820108
6.181655000	0.193398371	-0.447901285
6.181656000	0.189804062	-0.448429190
6.181657000	0.186314374	-0.450053452
6.181658000	0.175921723	-0.451176307
6.181659000	0.165107116	-0.455105368
6.181660000	0.156056657	-0.457722290
6.181661000	0.166783601	-0.457776852
6.181662000	0.149533570	-0.457807645
6.181663000	0.132304057	-0.458253824
6.181664000	0.132146493	-0.461477747
6.181665000	0.120701686	-0.462341809
6.181666000	0.125874877	-0.462829035
6.181667000	0.116735041	-0.464352296
6.181668000	0.116120629	-0.465773759
6.181669000	0.102834336	-0.466740719
6.181670000	0.091553278	-0.469843069
6.181671000	0.090754911	-0.471168091
6.181672000	0.062795743	-0.474745948
6.181673000	0.058005992	-0.476888395
6.181674000	0.058448426	-0.477792571
6.181675000	0.044872090	-0.478960068
6.181676000	0.032373726	-0.481579453
6.181677000	0.025949668	-0.482057291
6.181678000	0.018997375	-0.484167713
6.181679000	-0.007921707	-0.486357930
6.181680000	0.001710434	-0.488514558
6.181681000	-0.012201289	-0.491320964
6.181682000	-0.022869065	-0.492027800
6.181683000	-0.016570430	-0.491857058
6.181684000	-0.033233058	-0.492427108
6.181685000	-0.069053456	-0.497589878
6.181686000	-0.077796355	-0.498113456
6.181687000	-0.086105503	-0.502138258
6.181688000	-0.082236335	-0.503272065
6.181689000	-0.090269707	-0.504020147
6.181690000	-0.112337917	-0.508069650
6.181691000	-0.102888420	-0.507909494
6.181692000	-0.116865322	-0.507535420
6.181693000	-0.144039288	-0.513599172
6.181694000	-0.165191025	-0.513760393
6.181695000	-0.151234612	-0.514800623
6.181696000	-0.144758895	-0.514552783
6.181697000	-0.171406314	-0.518883815
6.181698000	-0.198704913	-0.520624824
6.181699000	-0.202747792	-0.522898864
6.181700000	-0.195294559	-0.523535193
6.181701000	-0.223328590	-0.526966509
6.181702000	-0.229183674	-0.527422908
6.181703000	-0.231473520	-0.528374156
6.181704000	-0.242565870	-0.532460943
6.181705000	-0.270485520	-0.533231629
6.181706000	-0.276797533	-0.536252752
6.181707000	-0.292143196	-0.540725365
6.181708000	-0.302804172	-0.543372647
6.181709000	-0.323416799	-0.540893144
6.181710000	-0.337906122	-0.544132646
6.181711000	-0.347439051	-0.547201407
6.181712000	-0.369975448	-0.550440976
6.181713000	-0.386561394	-0.551824688
6.181714000	-0.409049183	-0.553230770
6.181715000	-0.394274741	-0.556076291
6.181716000	-0.421469152	-0.559465164
6.181717000	-0.437391341	-0.559789404
6.181718000	-0.480683893	-0.567481212
6.181719000	-0.493965119	-0.568694349
6.181720000	-0.498357505	-0.567742135
6.181721000	-0.516223788	-0.571649792
6.181722000	-0.547119617	-0.573976196
6.181723000	-0.539732099	-0.576893622
6.181724000	-0.559288621	-0.579014564
6.181725000	-0.591553986	-0.579635413
6.181726000	-0.614641905	-0.581287372
6.181727000	-0.631269991	-0.585851764
6.181728000	-0.641429543	-0.587234744
6.181729000	-0.649658799	-0.588115185
6.181730000	-0.696720779	-0.596021710
6.181731000	-0.711497366	-0.596370851
6.181732000	-0.728931367	-0.598165821
6.181733000	-0.780741096	-0.604066121
6.181734000	-0.810598910	-0.608455211
6.181735000	-0.802710354	-0.607618312
6.181736000	-0.874969780	-0.615454464
6.181737000	-0.885936975	-0.617941657
6.181738000	-0.911834180	-0.619877508
6.181739000	-0.921179175	-0.620798962
6.181740000	-0.956415415	-0.623902477
6.181741000	-0.961435974	-0.626512907
6.181742000	-1.023755789	-0.632716275
6.181743000	-1.054495454	-0.635269181
6.181744000	-1.096563578	-0.639790031
6.181745000	-1.105944037	-0.642898738
6.181746000	-1.133332491	-0.646064172
6.181747000	-1.174688339	-0.649428011
6.181748000	-1.197409987	-0.651385700
6.181749000	-1.220687389	-0.653313563
6.181750000	-1.255887866	-0.656296769
6.181751000	-1.331234097	-0.663490367
6.181752000	-1.336548686	-0.663307474
6.181753000	-1.380045891	-0.668552903
6.181754000	-1.445878267	-0.673235472
6.181755000	-1.467639446	-0.678153399
6.181756000	-1.535243034	-0.683074454
6.181757000	-1.573824883	-0.686543954
6.181758000	-1.617207646	-0.691046627
6.181759000	-1.692869902	-0.696649585
6.181760000	-1.714424491	-0.699292839
6.181761000	-1.755598783	-0.700014889
6.181762000	-1.868751168	-0.709303928
6.181763000	-1.901860356	-0.712734945
6.181764000	-1.984928489	-0.719089913
6.181765000	-2.072488785	-0.723612826
6.181766000	-2.119676590	-0.728383546
6.181767000	-2.241917133	-0.735179601
6.181768000	-2.249940872	-0.735270348
6.181769000	-2.327436924	-0.739998058
6.181770000	-2.353541851	-0.743582739
6.181771000	-2.492547512	-0.750668612
6.181772000	-2.570294142	-0.755547590
6.181773000	-2.612338305	-0.755123015
6.181774000	-2.700171709	-0.764445677
6.181775000	-2.896301985	-0.773752493
6.181776000	-2.992943525	-0.776032225
6.181777000	-3.115370512	-0.783422897
6.181778000	-3.183557272	-0.783766578
6.181779000	-3.276785135	-0.791017034
6.181780000	-3.429640532	-0.794756112
6.181781000	-3.561372042	-0.800925192
6.181782000	-3.667407990	-0.804427049
6.181783000	-3.787097692	-0.809060416
6.181784000	-3.998908281	-0.811763858
6.181785000	-4.036378860	-0.814656117
6.181786000	-4.134663582	-0.816132108
6.181787000	-4.317265511	-0.820262737
6.181788000	-4.818085194	-0.827304867
6.181789000	-4.772608757	-0.826139535
6.181790000	-5.042141914	-0.829661765
6.181791000	-5.391833305	-0.831478507
6.181792000	-5.403641224	-0.834527094
6.181793000	-5.803958893	-0.832365872
6.181794000	-6.119530201	-0.829862168
6.181795000	-6.288675785	-0.827769256
6.181796000	-6.283732414	-0.826518236
6.181797000	-6.581152916	-0.821388322
6.181798000	-6.919549465	-0.812739041
6.181799000	-7.019903660	-0.815312720
6.181800000	-7.332094193	-0.807512387
6.181801000	-7.621242523	-0.796438031
6.181802000	-7.854799271	-0.781234977
6.181803000	-8.107633591	-0.772095940
6.181804000	-8.383200645	-0.755416429
6.181805000	-8.632535934	-0.748831430
6.181806000	-8.778210640	-0.739298712
