D:\KID metingen\Entropy ADR\LT343chip5_BF_20240530_mapping\S21\Power\KID186_112dBm_.dat
Power at KID:112dBm
resonance Frequency in GHz :6.536130
Q=32197.684728, Qc=34637.019214, Qi=457186.921574  S21min=-23.045383


Temperature in K:0.099937
GHz	dB	Rad
6.535234000	0.897778332	0.197564075
6.535235000	0.868238151	0.201308080
6.535236000	0.898654819	0.200319182
6.535237000	0.834420323	0.192616105
6.535238000	0.915818810	0.196084057
6.535239000	0.871726573	0.191626525
6.535240000	0.927113175	0.197032142
6.535241000	0.869147420	0.203134443
6.535242000	0.875099778	0.195411542
6.535243000	0.908172309	0.200270230
6.535244000	0.868610024	0.197435761
6.535245000	0.908100963	0.204899337
6.535246000	0.874804556	0.194828743
6.535247000	0.878944933	0.198213104
6.535248000	0.857249260	0.197137920
6.535249000	0.867215574	0.194329333
6.535250000	0.868926823	0.201794207
6.535251000	0.947899342	0.194610164
6.535252000	0.853245199	0.193908404
6.535253000	0.842726529	0.199896655
6.535254000	0.890160680	0.192882771
6.535255000	0.857115149	0.201024071
6.535256000	0.862201333	0.191026082
6.535257000	0.896001637	0.188503835
6.535258000	0.861340046	0.196384745
6.535259000	0.904283822	0.191309325
6.535260000	0.849934101	0.193551840
6.535261000	0.883342326	0.192645849
6.535262000	0.933761179	0.199791360
6.535263000	0.908747911	0.203573332
6.535264000	0.819832385	0.194571648
6.535265000	0.888742983	0.188608264
6.535266000	0.873476803	0.197303868
6.535267000	0.878545821	0.197886684
6.535268000	0.878457844	0.194374690
6.535269000	0.846282184	0.199545750
6.535270000	0.868468702	0.195805840
6.535271000	0.886943996	0.191652873
6.535272000	0.869238198	0.197456917
6.535273000	0.844709218	0.193665258
6.535274000	0.902646363	0.193899899
6.535275000	0.909314930	0.196590673
6.535276000	0.894690812	0.195368882
6.535277000	0.870786428	0.196438291
6.535278000	0.887536108	0.195608982
6.535279000	0.914239407	0.183886446
6.535280000	0.921958923	0.190960834
6.535281000	0.868807495	0.192849198
6.535282000	0.929138780	0.199367402
6.535283000	0.863108337	0.188321042
6.535284000	0.878264308	0.198734934
6.535285000	0.896883249	0.186787061
6.535286000	0.878222883	0.197713795
6.535287000	0.883316159	0.194863613
6.535288000	0.921997309	0.190918740
6.535289000	0.852564394	0.192613875
6.535290000	0.897437632	0.194978712
6.535291000	0.863028884	0.191392183
6.535292000	0.880068898	0.192637178
6.535293000	0.889528215	0.193556834
6.535294000	0.923822939	0.196287506
6.535295000	0.863513887	0.186943372
6.535296000	0.835482121	0.192837763
6.535297000	0.840569139	0.194790293
6.535298000	0.936376572	0.191538307
6.535299000	0.876123428	0.191937981
6.535300000	0.818247437	0.193941993
6.535301000	0.865101218	0.191548893
6.535302000	0.871032715	0.191463239
6.535303000	0.880613327	0.197687363
6.535304000	0.894138694	0.190920737
6.535305000	0.902746320	0.192753524
6.535306000	0.898576081	0.188900380
6.535307000	0.885839224	0.187116528
6.535308000	0.858182132	0.193112086
6.535309000	0.916280687	0.193193345
6.535310000	0.862113237	0.185985550
6.535311000	0.888399959	0.192515904
6.535312000	0.884602308	0.180836494
6.535313000	0.868936002	0.191193594
6.535314000	0.862690330	0.183183771
6.535315000	0.884600878	0.195072372
6.535316000	0.910503209	0.186843803
6.535317000	0.907495856	0.188265316
6.535318000	0.858486474	0.185882369
6.535319000	0.876821458	0.192597813
6.535320000	0.821376204	0.190315833
6.535321000	0.852242231	0.188366316
6.535322000	0.857468903	0.187617535
6.535323000	0.856647313	0.182161334
6.535324000	0.887985528	0.193365069
6.535325000	0.896284997	0.184820683
6.535326000	0.892663658	0.183940209
6.535327000	0.791369021	0.185132689
6.535328000	0.882031858	0.190719202
6.535329000	0.838696063	0.191353850
6.535330000	0.889787734	0.187158206
6.535331000	0.856570423	0.188859800
6.535332000	0.878083646	0.188476854
6.535333000	0.882685781	0.191638126
6.535334000	0.838721275	0.183940708
6.535335000	0.840197861	0.191881422
6.535336000	0.906092942	0.183148684
6.535337000	0.865046144	0.184706533
6.535338000	0.841729999	0.179791303
6.535339000	0.844862998	0.188626640
6.535340000	0.838492692	0.185114646
6.535341000	0.856268287	0.183227197
6.535342000	0.839120686	0.192934253
6.535343000	0.828474224	0.180790954
6.535344000	0.849672556	0.186687809
6.535345000	0.915836036	0.182541783
6.535346000	0.856728137	0.193883803
6.535347000	0.869689047	0.188174635
6.535348000	0.861589789	0.187240831
6.535349000	0.838418782	0.185000380
6.535350000	0.820866227	0.183003509
6.535351000	0.869624913	0.187142560
6.535352000	0.885472298	0.180348087
6.535353000	0.903479755	0.180934049
6.535354000	0.855587184	0.186677839
6.535355000	0.799540937	0.186363869
6.535356000	0.831634402	0.184968389
6.535357000	0.846834123	0.186729188
6.535358000	0.906500101	0.187527287
6.535359000	0.871291280	0.181248602
6.535360000	0.864852309	0.181378697
6.535361000	0.868313670	0.178102959
6.535362000	0.867796183	0.183965293
6.535363000	0.806386292	0.176698142
6.535364000	0.855860710	0.182209321
6.535365000	0.923036397	0.180870200
6.535366000	0.848245561	0.179935597
6.535367000	0.806274474	0.181605066
6.535368000	0.847866178	0.177767351
6.535369000	0.824550986	0.180076095
6.535370000	0.865383863	0.180147551
6.535371000	0.821735919	0.189056191
6.535372000	0.837981999	0.173610007
6.535373000	0.895144403	0.176660641
6.535374000	0.897408903	0.185775343
6.535375000	0.809237242	0.183746264
6.535376000	0.831741929	0.181186167
6.535377000	0.864126503	0.182768218
6.535378000	0.900382638	0.176012161
6.535379000	0.840627909	0.180508360
6.535380000	0.874370337	0.177548023
6.535381000	0.813486099	0.182607064
6.535382000	0.863605201	0.175026093
6.535383000	0.885920107	0.176912959
6.535384000	0.789623916	0.175247468
6.535385000	0.878979325	0.178809080
6.535386000	0.899146914	0.180875293
6.535387000	0.802681208	0.180018854
6.535388000	0.870880544	0.174651319
6.535389000	0.843790710	0.179033984
6.535390000	0.855692625	0.177114361
6.535391000	0.815680087	0.179829686
6.535392000	0.799220979	0.177613104
6.535393000	0.868831754	0.177193057
6.535394000	0.860447347	0.170300680
6.535395000	0.876100540	0.176822911
6.535396000	0.815745950	0.179020152
6.535397000	0.786548436	0.173230307
6.535398000	0.851419687	0.182877574
6.535399000	0.829286158	0.174136614
6.535400000	0.863449275	0.176318125
6.535401000	0.870125830	0.174610656
6.535402000	0.811600924	0.168078954
6.535403000	0.881878138	0.174405093
6.535404000	0.847762227	0.177722160
6.535405000	0.835830152	0.172775022
6.535406000	0.850507915	0.176264146
6.535407000	0.884489298	0.176838157
6.535408000	0.886527240	0.179342511
6.535409000	0.822678328	0.170920813
6.535410000	0.923112333	0.168647672
6.535411000	0.867651522	0.172646891
6.535412000	0.841311812	0.174302678
6.535413000	0.819118977	0.179871598
6.535414000	0.854113102	0.176464433
6.535415000	0.874986887	0.172056385
6.535416000	0.822970450	0.171005968
6.535417000	0.875219703	0.169198697
6.535418000	0.886052728	0.173501316
6.535419000	0.833869040	0.170651767
6.535420000	0.851216793	0.164927769
6.535421000	0.832163274	0.166334550
6.535422000	0.890368164	0.170848708
6.535423000	0.862986147	0.162003651
6.535424000	0.866891742	0.170377711
6.535425000	0.865934491	0.175517429
6.535426000	0.753555775	0.174597057
6.535427000	0.883177221	0.171264727
6.535428000	0.859263778	0.165031249
6.535429000	0.855771184	0.175722925
6.535430000	0.797989845	0.172158234
6.535431000	0.804786682	0.171858096
6.535432000	0.822637856	0.161150457
6.535433000	0.791810095	0.169571623
6.535434000	0.794459760	0.176577667
6.535435000	0.873670816	0.170584373
6.535436000	0.899814546	0.167771192
6.535437000	0.787300110	0.169125443
6.535438000	0.759946644	0.167581143
6.535439000	0.785396934	0.163797390
6.535440000	0.821062505	0.160826551
6.535441000	0.832595229	0.165627697
6.535442000	0.819522560	0.168692696
6.535443000	0.848850846	0.164734290
6.535444000	0.827397227	0.161763933
6.535445000	0.838397264	0.167814585
6.535446000	0.838329196	0.164311746
6.535447000	0.802533150	0.169249730
6.535448000	0.773438811	0.168448767
6.535449000	0.792980313	0.165397800
