D:\KID metingen\Entropy ADR\LT343chip5_BF_20240530_mapping\S21\Power\KID118_94dBm_.dat
Power at KID:94dBm
resonance Frequency in GHz :6.223515
Q=26710.364806, Qc=30103.268929, Qi=236985.563306  S21min=-18.960841


Temperature in K:0.100067
GHz	dB	Rad
6.222773000	-2.800972223	-0.533463890
6.222774000	-2.799026728	-0.532373792
6.222775000	-2.801639557	-0.532721600
6.222776000	-2.803188324	-0.532772800
6.222777000	-2.793980360	-0.533032591
6.222778000	-2.791583061	-0.531681603
6.222779000	-2.794646502	-0.533463790
6.222780000	-2.798225164	-0.533374075
6.222781000	-2.796328068	-0.533712629
6.222782000	-2.799784422	-0.533348875
6.222783000	-2.793883324	-0.533878378
6.222784000	-2.797914028	-0.533806406
6.222785000	-2.805227518	-0.534248357
6.222786000	-2.799277782	-0.533530169
6.222787000	-2.794256926	-0.533416519
6.222788000	-2.800877094	-0.535113152
6.222789000	-2.796509027	-0.533100069
6.222790000	-2.795400381	-0.534610880
6.222791000	-2.799225330	-0.533330998
6.222792000	-2.792631388	-0.535297809
6.222793000	-2.796507597	-0.534707120
6.222794000	-2.796518803	-0.534462342
6.222795000	-2.796494484	-0.534972571
6.222796000	-2.796175003	-0.534903761
6.222797000	-2.788577318	-0.535641091
6.222798000	-2.795010328	-0.534801130
6.222799000	-2.788521528	-0.536476092
6.222800000	-2.793603420	-0.534972571
6.222801000	-2.788900852	-0.535491721
6.222802000	-2.797756433	-0.534847369
6.222803000	-2.804274321	-0.535781872
6.222804000	-2.797704458	-0.535423943
6.222805000	-2.803337097	-0.535769056
6.222806000	-2.798008680	-0.535738363
6.222807000	-2.798950434	-0.536298392
6.222808000	-2.793128490	-0.535488192
6.222809000	-2.793568134	-0.534961452
6.222810000	-2.798845768	-0.535671051
6.222811000	-2.792986393	-0.536076617
6.222812000	-2.800664425	-0.535562894
6.222813000	-2.801937580	-0.535968193
6.222814000	-2.791775227	-0.534909620
6.222815000	-2.791031361	-0.536800698
6.222816000	-2.794627666	-0.537169745
6.222817000	-2.785231829	-0.536525194
6.222818000	-2.792292595	-0.536796936
6.222819000	-2.805437088	-0.537941330
6.222820000	-2.797454119	-0.538088869
6.222821000	-2.789439678	-0.538296828
6.222822000	-2.798010111	-0.537475043
6.222823000	-2.797904730	-0.537759203
6.222824000	-2.789926052	-0.537802712
6.222825000	-2.788500786	-0.537287890
6.222826000	-2.796311378	-0.538161640
6.222827000	-2.795099497	-0.537823318
6.222828000	-2.789630175	-0.537684135
6.222829000	-2.791554689	-0.538036904
6.222830000	-2.795222759	-0.538723666
6.222831000	-2.800414801	-0.537965431
6.222832000	-2.794257641	-0.537705906
6.222833000	-2.795239687	-0.538506053
6.222834000	-2.796139240	-0.539858240
6.222835000	-2.785431385	-0.538128516
6.222836000	-2.800274372	-0.540173791
6.222837000	-2.794544697	-0.538935621
6.222838000	-2.792471886	-0.539209194
6.222839000	-2.790319443	-0.540003848
6.222840000	-2.794305801	-0.539910671
6.222841000	-2.781483173	-0.539622417
6.222842000	-2.790827751	-0.539874385
6.222843000	-2.792242765	-0.540586115
6.222844000	-2.788414001	-0.540660617
6.222845000	-2.788341522	-0.540209943
6.222846000	-2.793958664	-0.540586048
6.222847000	-2.786270857	-0.540703527
6.222848000	-2.792638779	-0.540435014
6.222849000	-2.786213160	-0.540165535
6.222850000	-2.795993805	-0.540212773
6.222851000	-2.784967661	-0.541805942
6.222852000	-2.791670084	-0.541274375
6.222853000	-2.792362690	-0.540161673
6.222854000	-2.788206100	-0.540981494
6.222855000	-2.794901133	-0.540435613
6.222856000	-2.781948566	-0.540966647
6.222857000	-2.789549828	-0.541930079
6.222858000	-2.791775465	-0.541470650
6.222859000	-2.789857864	-0.541638030
6.222860000	-2.785416126	-0.542599032
6.222861000	-2.785868883	-0.542034408
6.222862000	-2.786883831	-0.542849902
6.222863000	-2.789439201	-0.542107579
6.222864000	-2.792558908	-0.541949687
6.222865000	-2.795871496	-0.542209278
6.222866000	-2.786458492	-0.541908641
6.222867000	-2.792920828	-0.543225773
6.222868000	-2.789073229	-0.542990683
6.222869000	-2.791256666	-0.544157747
6.222870000	-2.793726921	-0.542625131
6.222871000	-2.784276962	-0.543076537
6.222872000	-2.789290667	-0.542908192
6.222873000	-2.788720608	-0.543358099
6.222874000	-2.789498329	-0.543471284
6.222875000	-2.787686348	-0.543666860
6.222876000	-2.789441109	-0.543754211
6.222877000	-2.784279585	-0.544277556
6.222878000	-2.787397861	-0.543814598
6.222879000	-2.786922932	-0.543739198
6.222880000	-2.787023544	-0.543770090
6.222881000	-2.790559530	-0.543606339
6.222882000	-2.788371563	-0.545028634
6.222883000	-2.783026695	-0.544341272
6.222884000	-2.776293755	-0.544876035
6.222885000	-2.784231901	-0.542987887
6.222886000	-2.782711744	-0.544655858
