2.5000000000	1.9023079401	0.6330863651
2.5035000000	1.9760496352	-1.2133167480
2.5070000000	2.0491830536	-3.0564198087
2.5105000000	2.0577763229	-4.8937579450
2.5140000000	2.0078877415	-6.7428918922
2.5175000000	2.0030809938	-8.6192848658
2.5210000000	2.0069812845	-10.4966053215
2.5245000000	2.0135767754	-12.3598111222
2.5280000000	1.9636998474	-14.1845278867
2.5315000000	1.9351771436	-16.0328181528
2.5350000000	1.8982907301	-17.8534125863
2.5385000000	1.8109949937	-19.6805564543
2.5420000000	1.8189358669	-21.5341967488
2.5455000000	1.8719586563	-23.3579275400
2.5490000000	1.8948720681	-25.1877529274
2.5525000000	1.8572913716	-27.0095176875
2.5560000000	1.9166408087	-28.8600345113
2.5595000000	1.9174616663	-30.7030698044
2.5630000000	1.8550878242	-32.5638224102
2.5665000000	1.9016449427	-34.4326325628
2.5700000000	1.9018613027	-36.2601753430
2.5735000000	1.8589124019	-38.1256122669
2.5770000000	1.8127192783	-39.9815186491
2.5805000000	1.8052212775	-41.7821059859
2.5840000000	1.7542984352	-43.6133469470
2.5875000000	1.7331106631	-45.4672720125
2.5910000000	1.7810572675	-47.2829843296
2.5945000000	1.7547418600	-49.1122729608
2.5980000000	1.7730400226	-50.9656047263
2.6015000000	1.7897617960	-52.8094308721
2.6050000000	1.7969886495	-54.6103777140
2.6085000000	1.7924662332	-56.4547858135
2.6120000000	1.7769328111	-58.3174735719
2.6155000000	1.7784363901	-60.1471656445
2.6190000000	1.7366584602	-61.9884565060
2.6225000000	1.7382348833	-63.8177640933
2.6260000000	1.7375832911	-65.6640449705
2.6295000000	1.7196500505	-67.4542983110
2.6330000000	1.6888374814	-69.2621781182
2.6365000000	1.7068931241	-71.1076707305
2.6400000000	1.7453054253	-72.9315910492
2.6435000000	1.7608025770	-74.7756570086
2.6470000000	1.7726488465	-76.6283832557
2.6505000000	1.7912193948	-78.4850850198
2.6540000000	1.7811438680	-80.2963171584
2.6575000000	1.7204248800	-82.1333017014
2.6610000000	1.7162879386	-84.0101299813
2.6645000000	1.7031644200	-85.8483524545
2.6680000000	1.6421013862	-87.6724861256
2.6715000000	1.5974427233	-89.4664474741
2.6750000000	1.6241328959	-91.2972146361
2.6785000000	1.6254096497	-93.0824468008
2.6820000000	1.5624704264	-94.8894148932
2.6855000000	1.5898730967	-96.7360340435
2.6890000000	1.6537402603	-98.5534236992
2.6925000000	1.6828902932	-100.3808368000
2.6960000000	1.6512663683	-102.2077286980
2.6995000000	1.6758744958	-104.0651910160
2.7030000000	1.6383429863	-105.8771342198
2.7065000000	1.5979449357	-107.7051727460
2.7100000000	1.6399685755	-109.5640848449
2.7135000000	1.6512980427	-111.4037652082
2.7170000000	1.6338060767	-113.2496261686
2.7205000000	1.5734999538	-115.0648697822
2.7240000000	1.6321636779	-116.8885361505
2.7275000000	1.6583199766	-118.7177721745
2.7310000000	1.6533791208	-120.5636062418
2.7345000000	1.7115422006	-122.4272906218
2.7380000000	1.7180715104	-124.2671062398
2.7415000000	1.7275047613	-126.1302043488
2.7450000000	1.6660519346	-128.0027285639
2.7485000000	1.6841380851	-129.8432169891
2.7520000000	1.6477757023	-131.6885309657
2.7555000000	1.5751565286	-133.5264327355
2.7590000000	1.5738001593	-135.3437311981
2.7625000000	1.5465364408	-137.1708715861
2.7660000000	1.5195823374	-138.9929087278
2.7695000000	1.4766728700	-140.8446357502
2.7730000000	1.5060602104	-142.6391243042
2.7765000000	1.5428569043	-144.4500134820
2.7800000000	1.5540849264	-146.2899258417
2.7835000000	1.6307856808	-148.1270319780
2.7870000000	1.6662663327	-149.9978394294
2.7905000000	1.7018286399	-151.8577121149
2.7940000000	1.7261597395	-153.7642813079
2.7975000000	1.6998193776	-155.6092580821
2.8010000000	1.6697004605	-157.4518054272
2.8045000000	1.6346438580	-159.3185002721
2.8080000000	1.6066107967	-161.1394720370
2.8115000000	1.5969256960	-163.0017996410
2.8150000000	1.5837562839	-164.8257749289
2.8185000000	1.6210108251	-166.6791403164
2.8220000000	1.5709458563	-168.5111256081
2.8255000000	1.5445887828	-170.3425732567
2.8290000000	1.5620699423	-172.2087345896
2.8325000000	1.5682943822	-174.0307658104
2.8360000000	1.5854335142	-175.8876247289
2.8395000000	1.5458869529	-177.7389664378
2.8430000000	1.5893461054	-179.6048217643
2.8465000000	1.5329912987	-181.4484890000
2.8500000000	1.4860365047	-183.2761829957
2.8535000000	1.4703991917	-185.1217862689
2.8570000000	1.4249844004	-186.9260096689
2.8605000000	1.3682047479	-188.7165312210
2.8640000000	1.2832344969	-190.5341192897
2.8675000000	1.3296995527	-192.3553530650
2.8710000000	1.3643741406	-194.1637051309
2.8745000000	1.3006058486	-195.9916536164
2.8780000000	1.3036023419	-197.8681875029
2.8815000000	1.3216206947	-199.7249837447
2.8850000000	1.2738076862	-201.5134820792
2.8885000000	1.2015919230	-203.3843350934
2.8920000000	1.2349050413	-205.2394567688
2.8955000000	1.2492203314	-207.0293534685
2.8990000000	1.1474357124	-208.8629970941
2.9025000000	1.1329485189	-210.7223193214
2.9060000000	1.1772970686	-212.5455714943
2.9095000000	1.1261018609	-214.3245246352
2.9130000000	1.0690843840	-216.1975860461
2.9165000000	1.1177348537	-218.0224027241
2.9200000000	1.1579305474	-219.7925599895
2.9235000000	1.1283715102	-221.6490558038
2.9270000000	1.1490474275	-223.5332466928
2.9305000000	1.1860677470	-225.3815693556
2.9340000000	1.1257109291	-227.2041446511
2.9375000000	1.0783889500	-229.0880102900
2.9410000000	1.1107254873	-230.9019026935
