idx, row, col, L_finger, L_coupler, f0_design, f0_meas, f0_design_nibble, L_finger_nibble, f0_meas_nibble
1.040000e+02,3.000000e+00,1.300000e+01,2.045230e+02,nan,4.949469e+00,4.540904e+00,nan,nan,nan
1.050000e+02,4.000000e+00,1.100000e+01,2.055280e+02,nan,4.953033e+00,4.540279e+00,nan,nan,nan
1.060000e+02,3.000000e+00,9.000000e+00,2.065330e+02,nan,4.956737e+00,4.559839e+00,nan,nan,nan
1.070000e+02,2.000000e+00,1.100000e+01,2.075380e+02,nan,4.960555e+00,4.549528e+00,nan,nan,nan
1.080000e+02,1.000000e+00,9.000000e+00,2.085430e+02,nan,4.964447e+00,4.565729e+00,nan,nan,nan
1.090000e+02,0.000000e+00,7.000000e+00,2.095480e+02,nan,4.968372e+00,4.517954e+00,nan,nan,nan
1.100000e+02,2.000000e+00,8.000000e+00,2.105530e+02,nan,4.972294e+00,4.547575e+00,nan,nan,nan
1.110000e+02,3.000000e+00,1.000000e+01,2.115580e+02,nan,4.976182e+00,4.571899e+00,nan,nan,nan
1.120000e+02,4.000000e+00,1.200000e+01,2.126000e+02,nan,4.980159e+00,4.578430e+00,nan,nan,nan
1.130000e+02,5.000000e+00,1.400000e+01,2.136720e+02,nan,4.984173e+00,4.530702e+00,nan,nan,nan
1.140000e+02,6.000000e+00,1.600000e+01,2.147440e+02,nan,4.988107e+00,4.575571e+00,nan,nan,nan
1.150000e+02,8.000000e+00,1.700000e+01,2.158160e+02,nan,4.991957e+00,4.544575e+00,nan,nan,nan
1.160000e+02,7.000000e+00,1.500000e+01,2.169190e+02,nan,4.995845e+00,4.582164e+00,nan,nan,nan
1.170000e+02,6.000000e+00,1.300000e+01,2.180300e+02,nan,4.999713e+00,4.572087e+00,nan,nan,nan
1.180000e+02,5.000000e+00,1.100000e+01,2.192210e+02,nan,5.003852e+00,4.591897e+00,nan,nan,nan
1.190000e+02,4.000000e+00,1.300000e+01,2.204120e+02,nan,5.008042e+00,4.588850e+00,nan,nan,nan
1.200000e+02,3.000000e+00,1.100000e+01,2.216040e+02,nan,5.012325e+00,4.596396e+00,nan,nan,nan
1.210000e+02,2.000000e+00,9.000000e+00,2.228250e+02,nan,5.016803e+00,4.614174e+00,nan,nan,nan
1.220000e+02,3.000000e+00,7.000000e+00,2.240620e+02,nan,5.021359e+00,4.570978e+00,nan,nan,nan
1.230000e+02,4.000000e+00,9.000000e+00,2.252990e+02,nan,5.025861e+00,4.622017e+00,nan,nan,nan
1.240000e+02,6.000000e+00,1.000000e+01,2.265160e+02,nan,5.030208e+00,4.616768e+00,nan,nan,nan
1.250000e+02,5.000000e+00,1.200000e+01,2.277070e+02,nan,5.034381e+00,4.634531e+00,nan,nan,nan
1.260000e+02,6.000000e+00,1.400000e+01,2.288660e+02,nan,5.038381e+00,4.584413e+00,nan,nan,nan
1.270000e+02,7.000000e+00,1.200000e+01,2.300140e+02,nan,5.042291e+00,4.645139e+00,nan,nan,nan
1.280000e+02,8.000000e+00,1.400000e+01,2.310860e+02,nan,5.045867e+00,4.601504e+00,nan,nan,nan
1.290000e+02,9.000000e+00,1.600000e+01,2.321480e+02,nan,5.049281e+00,4.625704e+00,nan,nan,nan
1.300000e+02,1.000000e+01,1.800000e+01,2.331530e+02,nan,5.052368e+00,4.608316e+00,nan,nan,nan
1.310000e+02,1.200000e+01,1.900000e+01,2.341580e+02,nan,5.055588e+00,4.596521e+00,nan,nan,nan
1.320000e+02,1.300000e+01,1.700000e+01,2.351630e+02,nan,5.060391e+00,4.610831e+00,nan,nan,nan
1.330000e+02,1.400000e+01,1.900000e+01,2.361800e+02,nan,5.064968e+00,4.593990e+00,nan,nan,nan
1.340000e+02,1.200000e+01,1.800000e+01,2.372520e+02,nan,5.069652e+00,4.622658e+00,nan,nan,nan
1.350000e+02,1.100000e+01,1.600000e+01,2.383240e+02,nan,5.074252e+00,4.638921e+00,nan,nan,nan
1.360000e+02,9.000000e+00,1.500000e+01,2.393960e+02,nan,5.078807e+00,4.671369e+00,nan,nan,nan
1.370000e+02,1.000000e+01,1.700000e+01,2.404840e+02,nan,5.083421e+00,4.626126e+00,nan,nan,nan
1.380000e+02,1.100000e+01,1.900000e+01,2.415930e+02,nan,5.088133e+00,4.630172e+00,nan,nan,nan
1.390000e+02,9.000000e+00,1.800000e+01,2.427270e+02,nan,5.092950e+00,4.640796e+00,nan,nan,nan
1.400000e+02,8.000000e+00,1.600000e+01,2.438750e+02,nan,5.097795e+00,4.671135e+00,nan,nan,nan
1.410000e+02,7.000000e+00,1.400000e+01,2.449890e+02,nan,5.102440e+00,4.646451e+00,nan,nan,nan
1.420000e+02,6.000000e+00,1.200000e+01,2.460940e+02,nan,5.107009e+00,4.701802e+00,nan,nan,nan
1.430000e+02,5.000000e+00,1.000000e+01,2.471660e+02,nan,5.111440e+00,4.692257e+00,nan,nan,nan
1.440000e+02,4.000000e+00,8.000000e+00,2.482470e+02,nan,5.115960e+00,4.691132e+00,nan,nan,nan
1.450000e+02,2.000000e+00,7.000000e+00,2.493560e+02,nan,5.120696e+00,4.656106e+00,nan,nan,nan
1.460000e+02,1.000000e+00,5.000000e+00,2.504650e+02,nan,5.125521e+00,4.658840e+00,nan,nan,nan
1.470000e+02,0.000000e+00,3.000000e+00,2.515740e+02,nan,5.130401e+00,4.671760e+00,nan,nan,nan
1.480000e+02,1.000000e+00,1.000000e+00,2.527330e+02,nan,5.135516e+00,4.697756e+00,nan,nan,nan
1.490000e+02,2.000000e+00,3.000000e+00,2.539240e+02,nan,5.140737e+00,4.675931e+00,nan,nan,nan
1.500000e+02,3.000000e+00,5.000000e+00,2.551160e+02,nan,5.145881e+00,4.667854e+00,nan,nan,nan
