1	5.00000000000000	10000	1000000000000000
2	5.10000000000000	100000	1000000000000000
3	5.50000000000000	10000	1078.67755113469
4	5.55000000000000	10000	1068.95973535870
5	5.60000000000000	100000	1059.41545200728
6	5.65000000000000	100000	1050.04009402492
7	6.00000000000000	10000	1977.57551041359
8	6.10000000000000	100000	1945.15623975107
9	6.50000000000000	10000	2738.18147595728
10	6.55000000000000	10000	2717.27932728585
11	6.60000000000000	100000	2696.69387783672
12	6.65000000000000	100000	2676.41798401840
13	7.00000000000000	10000	3390.12944642330
14	7.10000000000000	100000	3342.38114436100
15	7.50000000000000	10000	3955.15102082718
16	7.55000000000000	10000	3928.95796770912
17	7.60000000000000	100000	3903.10956002683
18	7.65000000000000	100000	3877.59904002665
19	8.00000000000000	10000	7415.90816405097
20	8.10000000000000	100000	7324.35374227256
