1	7	80000	4074
2	7	80000	4074
3	7	80000	4074
4	7	80000	4074
5	7	80000	4074
6	7	80000	4074
130	7	80000	4074
141	7	80000	4074
24	7	80000	4074
33	7	80000	4074
36	7	80000	4074
