idx, row, col, L_finger, L_coupler, f0_design, f0_meas, f0_design_nibble, L_finger_nibble, f0_meas_nibble
6.900000e+02,1.800000e+01,2.700000e+01,1.758880e+02,3.232804e+01,6.727006e+00,nan,nan,nan,nan
6.910000e+02,1.900000e+01,6.000000e+00,1.755850e+02,3.229556e+01,6.730528e+00,6.884307e+00,nan,nan,nan
6.920000e+02,2.000000e+01,1.700000e+01,1.752810e+02,3.226308e+01,6.734051e+00,nan,nan,nan,nan
6.930000e+02,2.100000e+01,2.800000e+01,1.749790e+02,3.223061e+01,6.737573e+00,nan,nan,nan,nan
6.940000e+02,2.200000e+01,7.000000e+00,1.746880e+02,3.219825e+01,6.741096e+00,6.899928e+00,nan,nan,nan
6.950000e+02,2.300000e+01,1.800000e+01,1.743960e+02,3.216588e+01,6.744618e+00,nan,nan,nan,nan
6.960000e+02,2.400000e+01,2.900000e+01,1.741050e+02,3.213352e+01,6.748141e+00,nan,nan,nan,nan
6.970000e+02,2.500000e+01,8.000000e+00,1.738140e+02,3.210115e+01,6.751663e+00,nan,nan,nan,nan
6.980000e+02,2.600000e+01,1.900000e+01,1.735220e+02,3.206879e+01,6.755186e+00,nan,nan,nan,nan
6.990000e+02,2.700000e+01,3.000000e+01,1.732310e+02,3.203642e+01,6.758708e+00,nan,nan,nan,nan
7.000000e+02,2.800000e+01,9.000000e+00,1.729380e+02,3.200423e+01,6.762231e+00,nan,nan,nan,nan
7.010000e+02,2.900000e+01,2.000000e+01,1.726410e+02,3.197271e+01,6.765753e+00,nan,nan,nan,nan
7.020000e+02,3.000000e+01,3.100000e+01,1.723430e+02,3.194118e+01,6.769276e+00,nan,nan,nan,nan
7.030000e+02,3.100000e+01,1.000000e+01,1.720450e+02,3.190966e+01,6.772798e+00,nan,nan,nan,nan
7.040000e+02,0.000000e+00,2.200000e+01,1.717480e+02,3.187813e+01,6.776321e+00,nan,nan,nan,nan
7.050000e+02,1.000000e+00,1.000000e+00,1.714500e+02,3.184660e+01,6.779843e+00,nan,nan,nan,nan
7.060000e+02,2.000000e+00,1.200000e+01,1.711520e+02,3.181508e+01,6.783366e+00,nan,nan,nan,nan
7.070000e+02,3.000000e+00,2.300000e+01,1.708460e+02,3.178424e+01,6.786888e+00,nan,nan,nan,nan
7.080000e+02,4.000000e+00,2.000000e+00,1.705320e+02,3.175412e+01,6.790411e+00,nan,nan,nan,nan
7.090000e+02,5.000000e+00,1.300000e+01,1.702180e+02,3.172400e+01,6.793933e+00,nan,nan,nan,nan
7.100000e+02,6.000000e+00,2.400000e+01,1.699040e+02,3.169388e+01,6.797456e+00,nan,nan,nan,nan
7.110000e+02,7.000000e+00,3.000000e+00,1.695900e+02,3.166376e+01,6.800978e+00,6.943071e+00,nan,nan,nan
7.120000e+02,8.000000e+00,1.400000e+01,1.692760e+02,3.163364e+01,6.804501e+00,nan,nan,nan,nan
7.130000e+02,9.000000e+00,2.500000e+01,1.689590e+02,3.160375e+01,6.808023e+00,nan,nan,nan,nan
7.140000e+02,1.000000e+01,4.000000e+00,1.686240e+02,3.157549e+01,6.811546e+00,6.955098e+00,nan,nan,nan
7.150000e+02,1.100000e+01,1.500000e+01,1.682880e+02,3.154723e+01,6.815068e+00,nan,nan,nan,nan
7.160000e+02,1.200000e+01,2.600000e+01,1.679530e+02,3.151897e+01,6.818591e+00,nan,nan,nan,nan
7.170000e+02,1.300000e+01,5.000000e+00,1.676180e+02,3.149071e+01,6.822114e+00,nan,nan,nan,nan
7.180000e+02,1.400000e+01,1.600000e+01,1.672820e+02,3.146245e+01,6.825636e+00,nan,nan,nan,nan
7.190000e+02,1.500000e+01,2.700000e+01,1.669440e+02,3.143449e+01,6.829159e+00,nan,nan,nan,nan
7.200000e+02,1.600000e+01,6.000000e+00,1.665900e+02,3.140805e+01,6.832681e+00,nan,nan,nan,nan
7.210000e+02,1.700000e+01,1.700000e+01,1.662360e+02,3.138161e+01,6.836204e+00,nan,nan,nan,nan
7.220000e+02,1.800000e+01,2.800000e+01,1.658820e+02,3.135518e+01,6.839726e+00,nan,nan,nan,nan
7.230000e+02,1.900000e+01,7.000000e+00,1.655280e+02,3.132874e+01,6.843249e+00,nan,nan,nan,nan
7.240000e+02,2.000000e+01,1.800000e+01,1.651730e+02,3.130231e+01,6.846771e+00,nan,nan,nan,nan
