D:\KID metingen\Entropy ADR\LT343chip5_BF_20240530_mapping\S21\Power\KID97_106dBm_.dat
Power at KID:106dBm
resonance Frequency in GHz :6.122997
Q=24789.461540, Qc=27571.777862, Qi=245654.860111  S21min=-19.921165


Temperature in K:0.100004
GHz	dB	Rad
6.122102000	0.665228784	0.023214727
6.122103000	0.714270830	0.025350803
6.122104000	0.700800896	0.023239308
6.122105000	0.695191801	0.023259090
6.122106000	0.676906765	0.021874188
6.122107000	0.687615454	0.021796567
6.122108000	0.689263225	0.024009386
6.122109000	0.684336662	0.023063932
6.122110000	0.709579051	0.024671429
6.122111000	0.701575756	0.019582496
6.122112000	0.679033518	0.021042443
6.122113000	0.677939892	0.022619758
6.122114000	0.677046895	0.019806482
6.122115000	0.719648004	0.021316320
6.122116000	0.665395439	0.020015403
6.122117000	0.675797760	0.020954792
6.122118000	0.686586320	0.021256559
6.122119000	0.689746380	0.020879337
6.122120000	0.693746865	0.019448614
6.122121000	0.706742287	0.019368195
6.122122000	0.694559336	0.019526630
6.122123000	0.720660746	0.016713456
6.122124000	0.695575118	0.023828998
6.122125000	0.680794120	0.022668484
6.122126000	0.678331017	0.016161794
6.122127000	0.677916408	0.019234182
6.122128000	0.693872869	0.019789963
6.122129000	0.652121246	0.020725410
6.122130000	0.643703461	0.019563700
6.122131000	0.672270834	0.018928062
6.122132000	0.662089527	0.020000760
6.122133000	0.663974345	0.019254234
6.122134000	0.671853423	0.016150603
6.122135000	0.689628601	0.019391075
6.122136000	0.677655101	0.021702730
6.122137000	0.683210015	0.013764871
6.122138000	0.728283942	0.016977660
6.122139000	0.675459743	0.018471583
6.122140000	0.687061250	0.018076997
6.122141000	0.652144253	0.015794788
6.122142000	0.667562783	0.016626843
6.122143000	0.686615765	0.012911755
6.122144000	0.685785830	0.016590849
6.122145000	0.696917653	0.016696342
6.122146000	0.692377567	0.016429611
6.122147000	0.683387280	0.018612627
6.122148000	0.682594538	0.019315204
6.122149000	0.671916902	0.014102553
6.122150000	0.700911343	0.016252822
6.122151000	0.682385027	0.015116870
6.122152000	0.665234566	0.015531175
6.122153000	0.677382350	0.014142769
6.122154000	0.666534841	0.018820362
6.122155000	0.690528631	0.013059205
6.122156000	0.647818148	0.014562352
6.122157000	0.663077950	0.012083018
6.122158000	0.680341959	0.012384170
