D:\KID metingen\Entropy ADR\LT343chip5_BF_20240530_mapping\S21\Power\KID207_98dBm_.dat
Power at KID:98dBm
resonance Frequency in GHz :6.665596
Q=38089.119998, Qc=44970.994258, Qi=248901.030749  S21min=-16.304515


Temperature in K:0.099982
GHz	dB	Rad
6.664797000	1.095446348	0.119048536
6.664798000	1.096538782	0.117802933
6.664799000	1.089315534	0.118327451
6.664800000	1.098874331	0.120058539
6.664801000	1.100837827	0.118736696
6.664802000	1.082372189	0.119574701
6.664803000	1.098698497	0.119081600
6.664804000	1.087360859	0.118873358
6.664805000	1.092732906	0.118029552
6.664806000	1.080737710	0.120064248
6.664807000	1.078695416	0.118934369
6.664808000	1.074632406	0.118336789
6.664809000	1.080627322	0.119171682
6.664810000	1.071942091	0.117394721
6.664811000	1.090739012	0.117777259
6.664812000	1.077292442	0.117745268
6.664813000	1.080362797	0.118403127
6.664814000	1.083758473	0.116083672
6.664815000	1.082123876	0.118287912
6.664816000	1.081506133	0.117161528
6.664817000	1.076100945	0.117576981
6.664818000	1.081614852	0.117033638
6.664819000	1.075324059	0.116981698
6.664820000	1.079811692	0.117550299
6.664821000	1.081357360	0.118452237
6.664822000	1.074690461	0.116673670
6.664823000	1.078682423	0.116695857
6.664824000	1.072096825	0.116665489
6.664825000	1.078959703	0.115164024
6.664826000	1.088735342	0.116973825
6.664827000	1.082204223	0.116231752
6.664828000	1.078115225	0.114508661
6.664829000	1.090106845	0.116908336
6.664830000	1.085948467	0.116379599
6.664831000	1.073811889	0.115482405
6.664832000	1.084972024	0.116144367
6.664833000	1.080279112	0.117300179
6.664834000	1.070740461	0.116397342
6.664835000	1.089933395	0.114954208
6.664836000	1.076491117	0.114755345
6.664837000	1.085003376	0.115473441
6.664838000	1.068380356	0.114329972
6.664839000	1.072990537	0.115451678
6.664840000	1.072299123	0.115164606
6.664841000	1.075027466	0.113674543
6.664842000	1.069282293	0.115475098
6.664843000	1.072776914	0.114156808
6.664844000	1.075806022	0.114704778
6.664845000	1.063643336	0.112271556
6.664846000	1.068221450	0.114855039
