D:\KID metingen\Entropy ADR\LT343chip5_BF_20240530_mapping\S21\Power\KID250_108dBm_.dat
Power at KID:108dBm
resonance Frequency in GHz :7.140716
Q=35882.994977, Qc=39568.344046, Qi=385263.556852  S21min=-20.617385


Temperature in K:0.099969
GHz	dB	Rad
7.139836000	1.587914109	0.114791805
7.139837000	1.612168074	0.115519439
7.139838000	1.579210401	0.117493075
7.139839000	1.600522399	0.115012898
7.139840000	1.574214101	0.115524691
7.139841000	1.593315959	0.113189331
7.139842000	1.564491868	0.108466748
7.139843000	1.604017854	0.112593516
7.139844000	1.618547320	0.116395811
7.139845000	1.591685295	0.112086708
7.139846000	1.567068458	0.111148251
7.139847000	1.627000928	0.112123027
7.139848000	1.609825492	0.113915043
7.139849000	1.620025873	0.112635718
7.139850000	1.614573836	0.109088330
7.139851000	1.616540909	0.112824678
7.139852000	1.607875466	0.111840449
7.139853000	1.617611766	0.111413927
7.139854000	1.607538462	0.111094880
7.139855000	1.595008254	0.112639880
7.139856000	1.589205742	0.114613823
7.139857000	1.611906052	0.112918654
7.139858000	1.599276662	0.109047908
7.139859000	1.602511287	0.110130907
7.139860000	1.613296628	0.112531090
7.139861000	1.589999557	0.107895209
7.139862000	1.654150724	0.111794850
7.139863000	1.613456488	0.115747930
7.139864000	1.587053537	0.112378657
7.139865000	1.603934526	0.111353332
7.139866000	1.593763828	0.111438469
7.139867000	1.587653756	0.113868354
7.139868000	1.605301023	0.106953082
7.139869000	1.642829180	0.112883809
7.139870000	1.606310964	0.108235278
7.139871000	1.629936576	0.110554591
7.139872000	1.554582477	0.107738581
7.139873000	1.650553942	0.110361845
7.139874000	1.603524566	0.106891838
7.139875000	1.628656745	0.110094122
7.139876000	1.625119805	0.108100522
7.139877000	1.605299711	0.107857516
7.139878000	1.619025946	0.107341113
7.139879000	1.644741654	0.110150690
7.139880000	1.592383623	0.110234954
7.139881000	1.633726358	0.108488503
7.139882000	1.578521013	0.106414275
7.139883000	1.630515575	0.108066192
7.139884000	1.584722877	0.109483476
7.139885000	1.581621885	0.112013296
7.139886000	1.639281273	0.109380936
7.139887000	1.610582113	0.107264763
7.139888000	1.578099489	0.106049164
7.139889000	1.630159259	0.106156872
7.139890000	1.592033029	0.107705042
7.139891000	1.607327819	0.108606814
7.139892000	1.618558764	0.104572249
7.139893000	1.627018213	0.103847645
7.139894000	1.615659118	0.105878372
