D:\KID metingen\Entropy ADR\LT343chip5_BF_20240530_mapping\S21\Power\KID252_114dBm_.dat
Power at KID:114dBm
resonance Frequency in GHz :7.153049
Q=21038.379411, Qc=26533.935916, Qi=101578.613660  S21min=-13.675800


Temperature in K:0.100010
GHz	dB	Rad
7.152172000	1.383718252	0.120462008
7.152173000	1.431743860	0.112704636
7.152174000	1.444812059	0.115955740
7.152175000	1.395801783	0.117191413
7.152176000	1.426775098	0.117947135
7.152177000	1.387469292	0.108198526
7.152178000	1.389497995	0.114138940
7.152179000	1.397027373	0.113891224
7.152180000	1.423202991	0.119675319
7.152181000	1.436838865	0.114067517
7.152182000	1.440839529	0.116699253
7.152183000	1.401232243	0.115506997
7.152184000	1.449424744	0.114946835
7.152185000	1.411391973	0.120484487
7.152186000	1.437881827	0.105906593
7.152187000	1.336531162	0.107667125
7.152188000	1.381332755	0.116295967
7.152189000	1.485033154	0.112288750
7.152190000	1.435660958	0.116854698
7.152191000	1.422522664	0.110741936
7.152192000	1.398851275	0.120065064
7.152193000	1.432269335	0.112812145
7.152194000	1.437455654	0.117111793
7.152195000	1.497660756	0.115039488
7.152196000	1.400858879	0.110394444
7.152197000	1.470306396	0.108793443
7.152198000	1.464678168	0.114136094
7.152199000	1.455279469	0.111101480
7.152200000	1.414773226	0.114693302
7.152201000	1.405873656	0.115534786
7.152202000	1.448850989	0.114805720
7.152203000	1.335128784	0.112547044
7.152204000	1.408402324	0.119409893
7.152205000	1.522669792	0.103547889
7.152206000	1.415124655	0.112733873
7.152207000	1.505724788	0.109952342
7.152208000	1.464125156	0.112524939
7.152209000	1.426466227	0.110018097
7.152210000	1.383047581	0.112016184
7.152211000	1.386108041	0.114228047
7.152212000	1.450388432	0.102040615
7.152213000	1.485672832	0.102562670
7.152214000	1.350863099	0.104373877
7.152215000	1.418499231	0.102678725
7.152216000	1.399866462	0.100940363
7.152217000	1.405692339	0.109268676
7.152218000	1.452483058	0.107468337
7.152219000	1.429389000	0.107205591
7.152220000	1.472667456	0.109118432
7.152221000	1.513134003	0.109911546
7.152222000	1.447424531	0.108142084
7.152223000	1.422127962	0.102342784
7.152224000	1.365331054	0.105461013
7.152225000	1.391393900	0.111856361
7.152226000	1.430187464	0.115285947
7.152227000	1.442276478	0.109172394
7.152228000	1.429634333	0.106228453
7.152229000	1.380899429	0.111326242
7.152230000	1.477553487	0.105518845
7.152231000	1.504905105	0.108605091
7.152232000	1.338715196	0.107276781
7.152233000	1.415195823	0.099302278
7.152234000	1.425764322	0.110422840
7.152235000	1.355157375	0.109721288
7.152236000	1.436877370	0.108294824
7.152237000	1.496655107	0.099152076
7.152238000	1.394350767	0.103751005
7.152239000	1.469449043	0.097226053
7.152240000	1.449923635	0.097974967
7.152241000	1.457909107	0.110293826
7.152242000	1.424523592	0.107760036
7.152243000	1.350150585	0.096280506
7.152244000	1.410077929	0.102091789
7.152245000	1.441214323	0.095521813
7.152246000	1.481210351	0.109684179
7.152247000	1.461001158	0.102331574
7.152248000	1.428548336	0.106557519
7.152249000	1.442312002	0.105469968
7.152250000	1.456028819	0.108436871
7.152251000	1.400576234	0.101881633
7.152252000	1.487608433	0.099948844
7.152253000	1.489135027	0.110266271
7.152254000	1.400106311	0.093772157
7.152255000	1.588841081	0.096781696
7.152256000	1.432117462	0.098463940
7.152257000	1.427706838	0.106212182
7.152258000	1.439093113	0.098746227
7.152259000	1.491073251	0.104714296
7.152260000	1.515006065	0.105073623
7.152261000	1.427938938	0.095412956
7.152262000	1.421280146	0.097646016
7.152263000	1.433931351	0.091273738
7.152264000	1.422931075	0.096813213
7.152265000	1.409575224	0.098447753
7.152266000	1.394288540	0.099032283
7.152267000	1.398862243	0.095030193
7.152268000	1.431798100	0.100044251
7.152269000	1.430896163	0.101897878
7.152270000	1.451131105	0.097948601
7.152271000	1.410764694	0.091509311
7.152272000	1.437959552	0.096809426
7.152273000	1.378514290	0.102327130
7.152274000	1.403076410	0.103031794
7.152275000	1.452611566	0.089345143
7.152276000	1.413794160	0.090423107
7.152277000	1.475440621	0.103626145
7.152278000	1.387559414	0.090892323
7.152279000	1.436329484	0.093409235
7.152280000	1.443193078	0.092142502
7.152281000	1.411939502	0.090083546
7.152282000	1.402854204	0.093352843
7.152283000	1.333623648	0.100989415
7.152284000	1.361682892	0.094388654
7.152285000	1.342840314	0.099321344
7.152286000	1.427910089	0.098324573
7.152287000	1.426778078	0.100325589
7.152288000	1.353584051	0.096961909
7.152289000	1.391250849	0.094296725
7.152290000	1.481857896	0.088869619
7.152291000	1.460327744	0.089317430
7.152292000	1.410453200	0.090368388
7.152293000	1.445414424	0.090785023
7.152294000	1.443692684	0.095873616
7.152295000	1.430769920	0.088496660
7.152296000	1.458078742	0.094573128
7.152297000	1.438712835	0.088259081
7.152298000	1.455088377	0.097979744
7.152299000	1.496666789	0.105789489
7.152300000	1.508012772	0.098483805
7.152301000	1.377116442	0.089106657
7.152302000	1.399701834	0.090132249
7.152303000	1.449906707	0.086684961
7.152304000	1.441824555	0.086707532
7.152305000	1.358239055	0.088361579
7.152306000	1.372767806	0.088467665
7.152307000	1.405962586	0.085712508
7.152308000	1.485963345	0.091251134
7.152309000	1.465228200	0.083401908
7.152310000	1.431563854	0.085434948
7.152311000	1.400553942	0.082141034
7.152312000	1.452927113	0.082394442
7.152313000	1.388440967	0.093504152
7.152314000	1.431791425	0.084591134
7.152315000	1.433297753	0.094407463
7.152316000	1.425145149	0.086084177
7.152317000	1.412392974	0.082826424
7.152318000	1.402306318	0.086594963
7.152319000	1.409922957	0.079584541
7.152320000	1.423123121	0.082499762
7.152321000	1.370476484	0.081867935
7.152322000	1.478881121	0.088874546
7.152323000	1.447035074	0.084198801
7.152324000	1.397152781	0.082367470
7.152325000	1.364896536	0.081904229
7.152326000	1.508808970	0.081305476
7.152327000	1.378804326	0.087259705
7.152328000	1.455347657	0.078532851
7.152329000	1.372041106	0.088122852
7.152330000	1.476433158	0.085045395
7.152331000	1.412524223	0.086191594
7.152332000	1.520273924	0.084454531
7.152333000	1.362492085	0.083428714
7.152334000	1.467158079	0.085576870
7.152335000	1.388903260	0.082570527
7.152336000	1.487582326	0.073130836
7.152337000	1.469203591	0.078655173
7.152338000	1.385653138	0.080586347
7.152339000	1.462917924	0.085901817
7.152340000	1.462210655	0.085457685
7.152341000	1.430398464	0.071777018
7.152342000	1.468504071	0.081314031
7.152343000	1.481487393	0.082209711
7.152344000	1.464235544	0.070912057
7.152345000	1.368018031	0.068989970
7.152346000	1.407128930	0.080098798
7.152347000	1.403124571	0.087530698
7.152348000	1.503242612	0.078883689
7.152349000	1.469183087	0.071843547
7.152350000	1.498511672	0.073812031
7.152351000	1.382912278	0.082031645
7.152352000	1.527396202	0.073941419
7.152353000	1.526596904	0.074370962
7.152354000	1.389995575	0.074700196
7.152355000	1.382406831	0.063038454
7.152356000	1.492817521	0.065070937
7.152357000	1.476344824	0.075008498
7.152358000	1.436412811	0.077210200
7.152359000	1.424566865	0.063951344
7.152360000	1.468571901	0.078633069
7.152361000	1.407216072	0.079210309
7.152362000	1.476940989	0.067607136
7.152363000	1.412953973	0.071865352
7.152364000	1.327971697	0.072319612
7.152365000	1.486130476	0.076520907
7.152366000	1.533215761	0.067194284
7.152367000	1.414020300	0.072597671
7.152368000	1.463380218	0.065782085
7.152369000	1.503543973	0.067902781
7.152370000	1.518815637	0.072062493
7.152371000	1.462239504	0.069934560
7.152372000	1.479684234	0.069540575
7.152373000	1.449322224	0.067110719
7.152374000	1.454504728	0.068164611
7.152375000	1.404841304	0.073956200
7.152376000	1.428174019	0.068032435
7.152377000	1.451881170	0.072662777
7.152378000	1.497073293	0.065016417
7.152379000	1.459275007	0.078333480
7.152380000	1.402563453	0.064282463
7.152381000	1.410522342	0.065605059
7.152382000	1.402674913	0.072583815
7.152383000	1.457152009	0.068250648
7.152384000	1.420995116	0.065885873
7.152385000	1.458411217	0.060607151
7.152386000	1.404864788	0.077140009
7.152387000	1.474036694	0.065819406
7.152388000	1.480662942	0.081577909
7.152389000	1.410096765	0.067164199
7.152390000	1.459597945	0.070753258
7.152391000	1.488778353	0.063470340
7.152392000	1.439820766	0.060783635
7.152393000	1.463440180	0.059060666
7.152394000	1.428950071	0.057621872
