D:\KID metingen\Entropy ADR\LT343chip5_BF_20240530_mapping\S21\Power\KID87_104dBm_.dat
Power at KID:104dBm
resonance Frequency in GHz :6.065825
Q=34661.857145, Qc=39479.788734, Qi=284031.180570  S21min=-18.270284


Temperature in K:0.099990
GHz	dB	Rad
6.064938000	0.906065583	0.018285270
6.064939000	0.910563529	0.016843482
6.064940000	0.918716133	0.016571437
6.064941000	0.908101022	0.019746732
6.064942000	0.900483012	0.011205513
6.064943000	0.914728522	0.015855233
6.064944000	0.911015213	0.017186450
6.064945000	0.913040578	0.015459171
6.064946000	0.915900648	0.015703295
6.064947000	0.917670965	0.016026546
6.064948000	0.886374712	0.014418370
6.064949000	0.869381666	0.015409336
6.064950000	0.901639819	0.015196185
6.064951000	0.891706109	0.015450423
6.064952000	0.860148847	0.014698320
6.064953000	0.900187314	0.015621954
6.064954000	0.910867214	0.016584199
6.064955000	0.908436477	0.014612793
6.064956000	0.876156807	0.014314384
6.064957000	0.898106277	0.015665334
6.064958000	0.885484576	0.012299607
6.064959000	0.913686275	0.015303230
6.064960000	0.900351405	0.012698081
6.064961000	0.901939154	0.016958432
6.064962000	0.931606829	0.014860215
6.064963000	0.908240438	0.013527718
6.064964000	0.895999253	0.013296134
6.064965000	0.886268556	0.013702045
6.064966000	0.895917416	0.012114518
6.064967000	0.895558476	0.012049853
6.064968000	0.884851158	0.010634649
6.064969000	0.866905391	0.014413854
6.064970000	0.887568891	0.013154577
6.064971000	0.881015420	0.012169210
6.064972000	0.887307584	0.014821039
6.064973000	0.904707134	0.013333056
6.064974000	0.903526425	0.013968359
6.064975000	0.893494368	0.012177854
6.064976000	0.868890405	0.011323327
6.064977000	0.866793513	0.010779037
6.064978000	0.889885783	0.014674006
6.064979000	0.913158774	0.014160364
6.064980000	0.894087136	0.011547626
6.064981000	0.906638265	0.010694278
6.064982000	0.871320546	0.010596295
6.064983000	0.892206013	0.012681024
6.064984000	0.884625375	0.011956036
6.064985000	0.891701579	0.012554772
6.064986000	0.899042726	0.011631787
6.064987000	0.875659645	0.008101765
6.064988000	0.885777831	0.012667025
6.064989000	0.883454740	0.012539459
6.064990000	0.885840237	0.008655689
6.064991000	0.885667205	0.010228543
6.064992000	0.893411040	0.009019930
6.064993000	0.895717144	0.010411480
6.064994000	0.883046031	0.011519544
6.064995000	0.898398340	0.010686210
6.064996000	0.881199896	0.010164198
6.064997000	0.899447858	0.009241077
6.064998000	0.874035597	0.010768381
6.064999000	0.901001155	0.011620200
6.065000000	0.884887576	0.010040354
6.065001000	0.887732387	0.010098974
6.065002000	0.916752338	0.011187097
6.065003000	0.901170790	0.009534811
6.065004000	0.877214849	0.008330292
6.065005000	0.878599584	0.010519609
6.065006000	0.886053741	0.009747427
6.065007000	0.880974233	0.006146615
6.065008000	0.876914680	0.010650190
6.065009000	0.913497210	0.008304271
6.065010000	0.892020583	0.009030160
6.065011000	0.884058595	0.005602491
6.065012000	0.899566114	0.010104249
6.065013000	0.887460172	0.007226812
6.065014000	0.875361800	0.008387821
6.065015000	0.892410338	0.008048912
6.065016000	0.911783159	0.007095979
6.065017000	0.889998853	0.007119133
6.065018000	0.886806309	0.008757281
6.065019000	0.875232220	0.007399329
6.065020000	0.886973143	0.006621583
6.065021000	0.917484939	0.008771785
6.065022000	0.908184171	0.008887625
6.065023000	0.888146937	0.006159187
6.065024000	0.892440736	0.007798074
6.065025000	0.875983655	0.006046976
6.065026000	0.895449698	0.008659288
6.065027000	0.878200054	0.007275078
6.065028000	0.907655776	0.006893987
6.065029000	0.883684993	0.007148737
6.065030000	0.890609264	0.004923710
6.065031000	0.869279623	0.005722437
6.065032000	0.894992948	0.006552718
6.065033000	0.885532618	0.005832519
6.065034000	0.879063845	0.006170297
6.065035000	0.854322314	0.005910339
6.065036000	0.867944717	0.006469984
6.065037000	0.917054415	0.007331667
6.065038000	0.888869047	0.005826317
6.065039000	0.885442019	0.009701279
6.065040000	0.893289506	0.005372370
6.065041000	0.887316883	0.003572966
6.065042000	0.880672336	0.004611311
6.065043000	0.892342746	0.006969484
6.065044000	0.881869793	0.004116190
6.065045000	0.877363920	0.006858556
