D:\KID metingen\Entropy ADR\LT343chip5_BF_20240530_mapping\S21\Power\KID108_90dBm_.dat
Power at KID:90dBm
resonance Frequency in GHz :6.181963
Q=13954.769752, Qc=22040.589700, Qi=38038.363020  S21min=-8.709983


Temperature in K:0.099943
GHz	dB	Rad
6.181023000	-6.641142368	-0.560160915
6.181024000	-6.635970116	-0.561180706
6.181025000	-6.642518520	-0.560654798
6.181026000	-6.644701004	-0.560655930
6.181027000	-6.641755104	-0.560667182
6.181028000	-6.637118816	-0.561473187
6.181029000	-6.640058041	-0.561637638
6.181030000	-6.637199402	-0.561878387
6.181031000	-6.640342712	-0.561463334
6.181032000	-6.643254280	-0.561974860
6.181033000	-6.639173508	-0.561752087
6.181034000	-6.645284653	-0.562011013
6.181035000	-6.642344475	-0.562796778
6.181036000	-6.644470692	-0.562719347
6.181037000	-6.643307209	-0.563058567
6.181038000	-6.642915726	-0.562879603
6.181039000	-6.637803078	-0.563309903
6.181040000	-6.643668175	-0.563230874
6.181041000	-6.645987511	-0.563438733
6.181042000	-6.646183968	-0.563815837
6.181043000	-6.639705181	-0.563896065
6.181044000	-6.643004894	-0.563740669
6.181045000	-6.639561176	-0.563816170
6.181046000	-6.642319679	-0.564421373
6.181047000	-6.642902851	-0.564130290
6.181048000	-6.643117428	-0.564713322
6.181049000	-6.643371105	-0.564615518
6.181050000	-6.641510963	-0.564696012
6.181051000	-6.643609524	-0.565330044
6.181052000	-6.644460201	-0.565394559
6.181053000	-6.646549702	-0.565658079
6.181054000	-6.640552521	-0.565905287
6.181055000	-6.640848160	-0.566162481
6.181056000	-6.643664837	-0.566894185
6.181057000	-6.641066551	-0.567439068
6.181058000	-6.641405106	-0.566591450
6.181059000	-6.643904209	-0.567660043
6.181060000	-6.647591114	-0.566982136
6.181061000	-6.642197609	-0.567348520
6.181062000	-6.642549515	-0.567618698
6.181063000	-6.648609638	-0.567759712
6.181064000	-6.647561073	-0.567933816
6.181065000	-6.644936562	-0.567942671
6.181066000	-6.644252300	-0.568426102
6.181067000	-6.647023678	-0.568514386
6.181068000	-6.644417763	-0.569025313
6.181069000	-6.646442413	-0.568944686
6.181070000	-6.642503262	-0.568448938
6.181071000	-6.649428368	-0.569025246
6.181072000	-6.646729946	-0.569423456
6.181073000	-6.649900436	-0.569441432
6.181074000	-6.648122311	-0.569535708
6.181075000	-6.644880295	-0.570002294
6.181076000	-6.648246288	-0.570045637
6.181077000	-6.647387505	-0.570162216
6.181078000	-6.649671078	-0.570559494
6.181079000	-6.642494678	-0.570896783
6.181080000	-6.649965763	-0.571081407
6.181081000	-6.642511845	-0.571358908
6.181082000	-6.650245190	-0.570752306
6.181083000	-6.645981789	-0.571521960
6.181084000	-6.649109840	-0.571694067
6.181085000	-6.649908066	-0.571926827
6.181086000	-6.649531364	-0.572219575
6.181087000	-6.650012970	-0.572624908
6.181088000	-6.652746677	-0.572218976
6.181089000	-6.650749683	-0.572566585
6.181090000	-6.649250507	-0.572859865
6.181091000	-6.647603512	-0.573296291
6.181092000	-6.652533054	-0.573612808
6.181093000	-6.652307034	-0.573242628
6.181094000	-6.651906013	-0.573351152
6.181095000	-6.651840687	-0.574028860
6.181096000	-6.649005413	-0.574051097
6.181097000	-6.651603222	-0.573871600
6.181098000	-6.651889801	-0.574652373
6.181099000	-6.649788857	-0.574446044
6.181100000	-6.645563602	-0.575303848
6.181101000	-6.652009487	-0.575276618
6.181102000	-6.651470661	-0.575053045
6.181103000	-6.653682709	-0.575429084
6.181104000	-6.649024487	-0.575727291
6.181105000	-6.648611069	-0.576468915
6.181106000	-6.654946804	-0.575621164
6.181107000	-6.654794693	-0.575953061
6.181108000	-6.652990341	-0.576211254
6.181109000	-6.651655197	-0.576721050
6.181110000	-6.651171207	-0.576528436
6.181111000	-6.653524876	-0.576912131
6.181112000	-6.653344631	-0.577060137
6.181113000	-6.654193878	-0.577737179
6.181114000	-6.652580738	-0.577616604
6.181115000	-6.648914814	-0.577953028
6.181116000	-6.653688431	-0.578456499
6.181117000	-6.652353764	-0.578898983
6.181118000	-6.650816441	-0.578571148
6.181119000	-6.652880192	-0.579126750
6.181120000	-6.654288769	-0.579092128
6.181121000	-6.648549080	-0.579077814
6.181122000	-6.648052216	-0.579665907
6.181123000	-6.651579857	-0.579080943
