D:\KID metingen\Entropy ADR\LT343chip5_BF_20240530_mapping\S21\Power\KID137_112dBm_.dat
Power at KID:112dBm
resonance Frequency in GHz :6.324567
Q=25097.488094, Qc=28656.008165, Qi=202104.754087  S21min=-18.118925


Temperature in K:0.099995
GHz	dB	Rad
6.323672000	0.961642623	0.131006986
6.323673000	0.999082625	0.126377230
6.323674000	0.967251301	0.117621231
6.323675000	1.022791028	0.125664044
6.323676000	0.896090508	0.127048147
6.323677000	0.903184831	0.120621157
6.323678000	0.901071072	0.124666773
6.323679000	0.958137989	0.119671216
6.323680000	1.013393998	0.124386692
6.323681000	0.948484421	0.122154664
6.323682000	0.952761412	0.117008463
6.323683000	0.960396230	0.124150952
6.323684000	0.939245641	0.127110723
6.323685000	0.957023680	0.119062392
6.323686000	0.946860790	0.127591981
6.323687000	0.951334774	0.129777937
6.323688000	0.952782214	0.125643596
6.323689000	0.917736709	0.116544606
6.323690000	0.994113445	0.126476167
6.323691000	0.940727770	0.119778400
6.323692000	0.895503402	0.122878869
6.323693000	0.955658674	0.123368358
6.323694000	1.036546707	0.129902232
6.323695000	1.007274747	0.125230390
6.323696000	1.016413093	0.124605146
6.323697000	0.919658244	0.121823042
6.323698000	0.930345178	0.122485653
6.323699000	0.930982769	0.120842849
6.323700000	0.961414218	0.125319822
6.323701000	0.984331131	0.117925522
6.323702000	0.909964204	0.117464446
6.323703000	0.899723053	0.122179606
6.323704000	1.030784488	0.116746824
6.323705000	0.929973125	0.121412424
6.323706000	0.997499287	0.125194046
6.323707000	0.985488594	0.122383762
6.323708000	0.905561745	0.116676699
6.323709000	0.917308807	0.117319453
6.323710000	0.927908599	0.118825479
6.323711000	0.899866164	0.120464896
6.323712000	0.981455922	0.119890319
6.323713000	0.927094460	0.127684251
6.323714000	0.894977152	0.117546837
6.323715000	0.931162000	0.119512150
6.323716000	0.993999362	0.118144825
6.323717000	0.885105014	0.122347576
6.323718000	0.958486259	0.120290983
6.323719000	0.931706488	0.119036243
6.323720000	0.961129069	0.115597478
6.323721000	0.971241176	0.108757665
6.323722000	0.961103141	0.114197613
6.323723000	0.924018383	0.112901926
6.323724000	0.894960403	0.117217338
6.323725000	0.952130377	0.114290773
6.323726000	0.963892579	0.111781942
6.323727000	1.016744733	0.111486540
6.323728000	0.965823472	0.114150225
6.323729000	0.985657513	0.114555075
6.323730000	0.927727342	0.118550075
6.323731000	0.944781065	0.114697871
6.323732000	0.971313655	0.110763075
6.323733000	1.022864342	0.114560069
6.323734000	0.961309969	0.112458061
6.323735000	1.001354218	0.116088582
6.323736000	0.915822029	0.114795134
6.323737000	1.014990687	0.123288122
6.323738000	0.939628601	0.115750477
6.323739000	0.952908754	0.112755960
6.323740000	0.992148936	0.108826890
6.323741000	0.970261991	0.118618385
6.323742000	0.988923192	0.115470429
6.323743000	0.957419991	0.112236103
6.323744000	1.006249070	0.122774040
6.323745000	0.962073624	0.110005373
6.323746000	0.901310682	0.113263609
6.323747000	0.921087742	0.112262984
6.323748000	0.939172029	0.116899115
6.323749000	0.927912891	0.111910215
6.323750000	0.956129909	0.117762720
6.323751000	0.908373117	0.108844825
6.323752000	1.003585339	0.119675435
6.323753000	0.942310274	0.116146073
6.323754000	0.982361555	0.107305302
6.323755000	0.962649107	0.112992740
