D:\KID metingen\Entropy ADR\LT343chip5_BF_20240530_mapping\S21\Power\KID89_116dBm_.dat
Power at KID:116dBm
resonance Frequency in GHz :6.069946
Q=28904.504764, Qc=30789.547338, Qi=472114.863503  S21min=-24.261643


Temperature in K:0.099980
GHz	dB	Rad
6.069031000	0.404503942	0.217155104
6.069032000	0.419794351	0.216859160
6.069033000	0.452241331	0.215458837
6.069034000	0.442964166	0.217450365
6.069035000	0.437292129	0.209536449
6.069036000	0.481802166	0.207130699
6.069037000	0.587021291	0.197777228
6.069038000	0.343962848	0.212164074
6.069039000	0.508808315	0.205586199
6.069040000	0.421536148	0.210769892
6.069041000	0.414041668	0.210498849
6.069042000	0.505325675	0.214353558
6.069043000	0.398936063	0.198725580
6.069044000	0.571822524	0.216730879
6.069045000	0.503616273	0.203173858
6.069046000	0.417199075	0.206876118
6.069047000	0.457138687	0.210778831
6.069048000	0.483176321	0.205614096
6.069049000	0.458916634	0.216242788
6.069050000	0.487396985	0.205953665
6.069051000	0.426279694	0.194387956
6.069052000	0.462590158	0.208055116
6.069053000	0.439622968	0.202929063
6.069054000	0.475430161	0.204023806
6.069055000	0.367141396	0.206758806
6.069056000	0.571366489	0.210085926
6.069057000	0.510875165	0.194822135
6.069058000	0.438683838	0.201693540
6.069059000	0.441192925	0.196354967
6.069060000	0.444877088	0.201522049
6.069061000	0.434964865	0.196939065
6.069062000	0.350063354	0.207578959
6.069063000	0.444530159	0.206865432
6.069064000	0.483793557	0.192816558
6.069065000	0.494731635	0.204377374
6.069066000	0.513507307	0.194901314
6.069067000	0.451396227	0.200229517
6.069068000	0.454573244	0.206407651
6.069069000	0.497042537	0.199842360
6.069070000	0.438126266	0.189607149
6.069071000	0.441620737	0.195374807
6.069072000	0.485926181	0.197536429
6.069073000	0.419009507	0.200336093
6.069074000	0.526171207	0.199661198
6.069075000	0.556563795	0.201772902
6.069076000	0.412414402	0.201556637
6.069077000	0.443941593	0.202361427
6.069078000	0.445301950	0.206471817
6.069079000	0.466600299	0.188384292
6.069080000	0.476563364	0.189785048
6.069081000	0.327209502	0.205946342
6.069082000	0.413490683	0.211655110
6.069083000	0.390349507	0.200356017
6.069084000	0.472479910	0.191855723
6.069085000	0.508042455	0.194442401
6.069086000	0.466168225	0.192465037
6.069087000	0.487640917	0.190560711
6.069088000	0.416950881	0.191021970
6.069089000	0.465654403	0.195659932
6.069090000	0.323103100	0.199148457
6.069091000	0.486669123	0.191550924
6.069092000	0.461904436	0.187194209
6.069093000	0.474563748	0.196261440
6.069094000	0.408244908	0.196029479
6.069095000	0.509749711	0.180477267
6.069096000	0.433821678	0.188429067
6.069097000	0.438967019	0.189828724
6.069098000	0.460726768	0.193509013
6.069099000	0.449662745	0.200874967
6.069100000	0.502592504	0.190679571
6.069101000	0.466089696	0.187791456
6.069102000	0.491059870	0.196156761
6.069103000	0.473904312	0.187054626
6.069104000	0.478193909	0.180013894
6.069105000	0.442337990	0.181410605
6.069106000	0.390161723	0.194519633
6.069107000	0.452916294	0.193643070
6.069108000	0.516925037	0.192834018
6.069109000	0.462046444	0.196221659
6.069110000	0.455109864	0.200605805
6.069111000	0.444114029	0.185449056
6.069112000	0.547742307	0.186572744
6.069113000	0.423843980	0.186189298
6.069114000	0.523572385	0.184456030
6.069115000	0.397390753	0.180384439
6.069116000	0.464599878	0.184116743
6.069117000	0.575606585	0.189494331
6.069118000	0.443680525	0.192635363
6.069119000	0.434155196	0.170880566
6.069120000	0.433411896	0.181856635
6.069121000	0.484070957	0.189559179
6.069122000	0.444445580	0.192216764
6.069123000	0.401140422	0.199607769
6.069124000	0.418183297	0.183896500
6.069125000	0.455368161	0.181588671
6.069126000	0.445981294	0.187799828
6.069127000	0.447690994	0.178664753
6.069128000	0.591067135	0.187161169
6.069129000	0.458626181	0.183282708
6.069130000	0.455166161	0.177448953
6.069131000	0.472553611	0.176332207
6.069132000	0.415526003	0.178961845
6.069133000	0.448258787	0.187948350
6.069134000	0.435385406	0.175660275
6.069135000	0.455207855	0.175756648
6.069136000	0.494965166	0.175495308
6.069137000	0.431063086	0.183681682
6.069138000	0.423888028	0.182637241
6.069139000	0.519718051	0.176950743
6.069140000	0.500114918	0.182796814
6.069141000	0.433594912	0.182615503
6.069142000	0.458616614	0.178220621
6.069143000	0.456575155	0.183557429
6.069144000	0.414563745	0.182049797
6.069145000	0.444496006	0.172748058
6.069146000	0.499284208	0.178653668
6.069147000	0.492693216	0.172948244
6.069148000	0.380886912	0.183238632
6.069149000	0.455943823	0.178926359
6.069150000	0.484220773	0.183025280
6.069151000	0.473010242	0.177531878
6.069152000	0.456641465	0.178734811
6.069153000	0.507911265	0.179645978
6.069154000	0.545537531	0.186450621
6.069155000	0.507423699	0.181358907
6.069156000	0.380278885	0.175978822
6.069157000	0.467167735	0.172050093
6.069158000	0.510895669	0.170163260
6.069159000	0.552375853	0.171872910
6.069160000	0.521079838	0.180748327
6.069161000	0.582458138	0.157772820
6.069162000	0.454071969	0.165201974
6.069163000	0.420353830	0.179206224
6.069164000	0.380550295	0.184611775
6.069165000	0.527457893	0.192455167
6.069166000	0.495339155	0.161060443
6.069167000	0.458163321	0.167326112
6.069168000	0.519693255	0.168688635
6.069169000	0.412362576	0.171025642
6.069170000	0.539550900	0.166210630
6.069171000	0.452374160	0.171607676
6.069172000	0.499356836	0.171563501
6.069173000	0.474192649	0.169679863
6.069174000	0.450744003	0.172259950
6.069175000	0.564305484	0.178368227
6.069176000	0.452287138	0.161133530
6.069177000	0.492419571	0.168289527
6.069178000	0.437942505	0.169466328
6.069179000	0.524466932	0.163563015
6.069180000	0.482022613	0.166385949
6.069181000	0.479256898	0.176482925
6.069182000	0.492721796	0.168116322
6.069183000	0.487249911	0.174239511
6.069184000	0.442677617	0.157136741
6.069185000	0.482776105	0.178041007
6.069186000	0.486366212	0.176177494
6.069187000	0.533228099	0.175932949
6.069188000	0.419694215	0.158968979
6.069189000	0.471985996	0.166692529
6.069190000	0.536367536	0.164037857
6.069191000	0.458439112	0.169519108
6.069192000	0.470019430	0.171906133
6.069193000	0.404556751	0.166614032
6.069194000	0.404227406	0.165074476
6.069195000	0.414203912	0.162180701
6.069196000	0.573504984	0.166424998
6.069197000	0.543801367	0.161982729
6.069198000	0.402231842	0.157462179
6.069199000	0.511758506	0.164891150
6.069200000	0.316078722	0.163158681
6.069201000	0.420046896	0.152419916
6.069202000	0.397218078	0.158257965
6.069203000	0.498764962	0.160562781
6.069204000	0.416471958	0.161483636
6.069205000	0.436650604	0.165639016
6.069206000	0.415100336	0.165893564
6.069207000	0.472825289	0.153751297
6.069208000	0.463536412	0.150548630
6.069209000	0.523067653	0.165464046
6.069210000	0.475308239	0.170731046
6.069211000	0.480331659	0.166617195
6.069212000	0.457874358	0.169436168
6.069213000	0.454930365	0.164444022
6.069214000	0.424171299	0.157220181
6.069215000	0.520307064	0.161427826
6.069216000	0.500009894	0.170188377
6.069217000	0.458400786	0.164980516
6.069218000	0.494516909	0.153306949
6.069219000	0.474982142	0.153834471
6.069220000	0.464455873	0.166600017
6.069221000	0.516856730	0.150772352
6.069222000	0.405343801	0.165088490
6.069223000	0.402831107	0.155229085
6.069224000	0.497650951	0.155301473
6.069225000	0.478311867	0.167115223
6.069226000	0.418562084	0.148594202
6.069227000	0.369915158	0.157856161
6.069228000	0.455830514	0.147281047
6.069229000	0.519965768	0.154766428
6.069230000	0.453083992	0.158823071
6.069231000	0.482824534	0.152474994
6.069232000	0.400038481	0.151192182
6.069233000	0.378612429	0.165166954
6.069234000	0.438218623	0.165963688
6.069235000	0.454000533	0.146628756
6.069236000	0.397960067	0.154465640
6.069237000	0.374321938	0.156362377
6.069238000	0.548341870	0.157242685
6.069239000	0.517272353	0.158579908
6.069240000	0.436689377	0.158013304
6.069241000	0.394314498	0.149453455
6.069242000	0.456566632	0.156491623
6.069243000	0.477254570	0.138801484
6.069244000	0.468658090	0.144520947
6.069245000	0.336871296	0.148828228
6.069246000	0.428220689	0.146073554
6.069247000	0.422863305	0.147440954
6.069248000	0.542798102	0.165629295
6.069249000	0.396495432	0.152497414
6.069250000	0.505389333	0.152230066
6.069251000	0.528849125	0.152658219
6.069252000	0.352828175	0.146034488
6.069253000	0.418155074	0.147692206
6.069254000	0.409944385	0.151952182
6.069255000	0.417601645	0.144777110
6.069256000	0.456862271	0.148992811
6.069257000	0.507373631	0.137574166
6.069258000	0.564199030	0.147724197
6.069259000	0.536226392	0.152313789
6.069260000	0.454745471	0.134765896
6.069261000	0.449247628	0.137052936
6.069262000	0.532940269	0.148456084
