D:\KID metingen\Entropy ADR\LT343chip5_BF_20240530_mapping\S21\Power\KID237_94dBm_.dat
Power at KID:94dBm
resonance Frequency in GHz :7.079065
Q=27227.173076, Qc=37625.451002, Qi=98519.646595  S21min=-11.170406


Temperature in K:0.099962
GHz	dB	Rad
7.078477000	-4.679809570	-0.238318663
7.078478000	-4.672182083	-0.237564189
7.078479000	-4.674643993	-0.238392482
7.078480000	-4.673129559	-0.238502471
7.078481000	-4.664854050	-0.239367582
7.078482000	-4.671634674	-0.239421111
7.078483000	-4.668596268	-0.239719252
7.078484000	-4.662222862	-0.238844287
7.078485000	-4.674218178	-0.239009786
7.078486000	-4.665186882	-0.239280730
7.078487000	-4.675500393	-0.239650293
7.078488000	-4.662137508	-0.240800329
7.078489000	-4.671008110	-0.239768454
7.078490000	-4.672606468	-0.240618718
7.078491000	-4.671106815	-0.241253466
7.078492000	-4.678195000	-0.239446412
7.078493000	-4.670991898	-0.240789893
7.078494000	-4.668601513	-0.239718021
7.078495000	-4.673842907	-0.240971820
7.078496000	-4.673888206	-0.241443832
7.078497000	-4.672309875	-0.239632883
7.078498000	-4.672947884	-0.241274555
7.078499000	-4.667933941	-0.242004394
7.078500000	-4.672702312	-0.240808752
7.078501000	-4.674932480	-0.241378585
7.078502000	-4.675384998	-0.241437424
7.078503000	-4.676933289	-0.241870887
7.078504000	-4.667727470	-0.242095874
7.078505000	-4.675004959	-0.241468167
7.078506000	-4.673018456	-0.242897119
7.078507000	-4.665056705	-0.242597247
7.078508000	-4.680501938	-0.242333328
7.078509000	-4.673685074	-0.242663161
7.078510000	-4.666676998	-0.243511278
7.078511000	-4.673656940	-0.243281896
7.078512000	-4.671001911	-0.242971788
7.078513000	-4.675719261	-0.243259809
7.078514000	-4.668649673	-0.243924500
7.078515000	-4.665681362	-0.243689543
7.078516000	-4.676613808	-0.244663428
7.078517000	-4.675734520	-0.243330665
7.078518000	-4.673431873	-0.244278734
7.078519000	-4.667261124	-0.243493068
7.078520000	-4.676839352	-0.243890462
7.078521000	-4.678262711	-0.243898518
7.078522000	-4.673173904	-0.244343882
7.078523000	-4.682914734	-0.245093495
7.078524000	-4.675835133	-0.244654506
7.078525000	-4.675800800	-0.245902280
7.078526000	-4.681838036	-0.245160873
7.078527000	-4.676404476	-0.246008490
7.078528000	-4.674208164	-0.245742407
7.078529000	-4.675043583	-0.245351156
7.078530000	-4.676675320	-0.245714694
7.078531000	-4.671620369	-0.244686797
7.078532000	-4.676381588	-0.245996306
7.078533000	-4.676349163	-0.246450142
7.078534000	-4.674181461	-0.246232595
7.078535000	-4.676366329	-0.246325972
7.078536000	-4.666498661	-0.245781289
7.078537000	-4.675770760	-0.246001699
7.078538000	-4.673641682	-0.246525310
7.078539000	-4.674419403	-0.246372728
7.078540000	-4.678741932	-0.247199389
7.078541000	-4.676567078	-0.246032292
7.078542000	-4.675213337	-0.248094961
7.078543000	-4.678456783	-0.247116216
7.078544000	-4.682102680	-0.248105147
7.078545000	-4.682374477	-0.247062037
7.078546000	-4.676380634	-0.248311992
7.078547000	-4.680665970	-0.247224357
7.078548000	-4.678692341	-0.248370598
7.078549000	-4.671559811	-0.248008175
7.078550000	-4.670615196	-0.247974586
7.078551000	-4.679149628	-0.247292767
7.078552000	-4.681730747	-0.248336110
7.078553000	-4.680522919	-0.249038052
7.078554000	-4.675660133	-0.248731140
7.078555000	-4.684750080	-0.248996091
7.078556000	-4.678578854	-0.249726646
7.078557000	-4.675909519	-0.247910836
7.078558000	-4.683846951	-0.249590825
7.078559000	-4.684607029	-0.249187256
7.078560000	-4.675811768	-0.250671186
7.078561000	-4.678250790	-0.250936337
7.078562000	-4.684343815	-0.249129848
7.078563000	-4.684061050	-0.249894242
7.078564000	-4.681297302	-0.249792077
7.078565000	-4.676141739	-0.250836136
