D:\KID metingen\Entropy ADR\LT343chip5_BF_20240530_mapping\S21\Power\KID321_110dBm_.dat
Power at KID:110dBm
resonance Frequency in GHz :7.540114
Q=58450.496122, Qc=74884.620003, Qi=266338.700046  S21min=-13.172921


Temperature in K:0.100007
GHz	dB	Rad
7.539234000	0.819826782	0.185130009
7.539235000	0.865264356	0.187486524
7.539236000	0.799349487	0.189871352
7.539237000	0.823513210	0.183078127
7.539238000	0.816063643	0.187439736
7.539239000	0.822987974	0.186938845
7.539240000	0.806933880	0.192330132
7.539241000	0.833640218	0.188215831
7.539242000	0.826875508	0.187554601
7.539243000	0.788874686	0.191721716
7.539244000	0.832260013	0.186368745
7.539245000	0.800958097	0.183112964
7.539246000	0.828536510	0.187329314
7.539247000	0.793334603	0.183585975
7.539248000	0.811414301	0.186095505
7.539249000	0.826166511	0.188556000
7.539250000	0.869985819	0.186153113
7.539251000	0.765765071	0.191072237
7.539252000	0.830752850	0.182155808
7.539253000	0.841131985	0.189413771
7.539254000	0.829585433	0.194314803
7.539255000	0.856136560	0.187323572
7.539256000	0.809825420	0.184882219
7.539257000	0.852857172	0.185485458
7.539258000	0.863770008	0.191026514
7.539259000	0.841050982	0.189818721
7.539260000	0.792016268	0.183274285
7.539261000	0.855844021	0.185820284
7.539262000	0.804084599	0.186703238
7.539263000	0.810271680	0.181680334
7.539264000	0.827944458	0.187431147
7.539265000	0.836071372	0.184774294
7.539266000	0.795066535	0.182690620
7.539267000	0.833823800	0.190946603
7.539268000	0.831142068	0.184346358
7.539269000	0.813352048	0.186130393
7.539270000	0.811930895	0.185113781
7.539271000	0.826696396	0.185139680
7.539272000	0.833749712	0.182181873
7.539273000	0.823060513	0.184872532
7.539274000	0.836263716	0.189118759
7.539275000	0.801399648	0.187225085
7.539276000	0.808048725	0.182755252
7.539277000	0.816989303	0.184793885
7.539278000	0.801771760	0.184066975
7.539279000	0.828389645	0.180153194
7.539280000	0.824128211	0.186038713
7.539281000	0.841871500	0.185261054
7.539282000	0.801424265	0.181588255
7.539283000	0.859613359	0.177602218
7.539284000	0.823647201	0.178007785
7.539285000	0.755659640	0.184118857
7.539286000	0.798267841	0.186169142
7.539287000	0.780857265	0.181810462
7.539288000	0.838894725	0.184574807
7.539289000	0.819347322	0.181561773
7.539290000	0.819439292	0.181746713
7.539291000	0.863374591	0.184096736
7.539292000	0.797509193	0.183042557
7.539293000	0.766464472	0.180970934
7.539294000	0.787684739	0.182373172
7.539295000	0.816426992	0.178547857
7.539296000	0.828875184	0.186443747
7.539297000	0.842421770	0.185208506
7.539298000	0.809667349	0.185600523
7.539299000	0.813566566	0.177479929
7.539300000	0.889087558	0.186438470
7.539301000	0.848735571	0.181292361
7.539302000	0.822726130	0.182363368
7.539303000	0.820883572	0.183574840
7.539304000	0.759962797	0.182604617
7.539305000	0.831564665	0.187512174
7.539306000	0.802609324	0.182301000
7.539307000	0.856461346	0.186397990
7.539308000	0.872251093	0.184310055
7.539309000	0.838372707	0.186594615
7.539310000	0.752910256	0.187162201
7.539311000	0.853394330	0.184277232
7.539312000	0.810361207	0.186982388
7.539313000	0.873459756	0.180471608
7.539314000	0.841882885	0.183312518
7.539315000	0.821471691	0.181880920
7.539316000	0.829409838	0.177661890
7.539317000	0.819787264	0.182508061
7.539318000	0.827882171	0.184840474
7.539319000	0.832993567	0.181616984
7.539320000	0.799784660	0.180144439
7.539321000	0.833070636	0.179237532
7.539322000	0.836210072	0.180387352
7.539323000	0.847105384	0.182460873
7.539324000	0.802739918	0.184171604
7.539325000	0.808587849	0.184292495
7.539326000	0.806826651	0.177950443
7.539327000	0.856104910	0.183158305
7.539328000	0.819865763	0.180207655
7.539329000	0.869424820	0.184431662
7.539330000	0.816552341	0.174600320
7.539331000	0.824054718	0.175963242
7.539332000	0.818641305	0.184191961
7.539333000	0.797637820	0.181918270
7.539334000	0.849464357	0.179501352
7.539335000	0.864169240	0.176739138
7.539336000	0.783253789	0.180777855
7.539337000	0.811344802	0.180268775
7.539338000	0.849545956	0.181593015
7.539339000	0.834127009	0.178687573
7.539340000	0.858429909	0.178336102
7.539341000	0.827882349	0.183903008
7.539342000	0.809232950	0.181750591
7.539343000	0.800291419	0.182074631
7.539344000	0.852617741	0.180821447
7.539345000	0.829285145	0.178786243
7.539346000	0.857890069	0.179157105
7.539347000	0.783990979	0.180973098
7.539348000	0.857840598	0.185404531
7.539349000	0.818120539	0.176574521
7.539350000	0.842883050	0.177394459
7.539351000	0.812048852	0.180269641
7.539352000	0.828205287	0.176087895
7.539353000	0.866882741	0.179103775
7.539354000	0.800538540	0.181221504
7.539355000	0.855850995	0.178068954
7.539356000	0.780793190	0.177542780
7.539357000	0.865533948	0.183349470
7.539358000	0.848534584	0.175556112
7.539359000	0.845237434	0.178440382
7.539360000	0.801401496	0.178561090
7.539361000	0.770276487	0.176602817
7.539362000	0.824184358	0.170726169
7.539363000	0.847209692	0.180315713
7.539364000	0.761170149	0.176625937
7.539365000	0.794468939	0.180869651
7.539366000	0.865958333	0.174521690
7.539367000	0.873972595	0.178277013
