Frequency,dB,Rad
2.458218,55.638404846,2.078359677
2.458218,55.838535309,2.080291534
2.458218,55.666435242,2.075948451
2.458218,55.71364212,2.081160523
2.458218,55.730361938,2.07294294
2.458218,55.730625153,2.079130262
2.458218,55.709266663,2.07480409
2.458218,55.735836029,2.083296379
2.458218,55.728431702,2.079308961
2.458218,55.717453003,2.076752459
2.458218,55.720966339,2.075716223
2.458218,55.801624298,2.079342383
2.458218,55.755973816,2.076007173
2.458218,55.710964203,2.07980351
2.458218,55.784675598,2.077819188
2.458218,55.774864197,2.088541075
2.458218,55.758293152,2.076264701
2.458218,55.718166351,2.075298773
2.458218,55.679473877,2.065594214
2.458218,55.737983704,2.074240166
2.458218,55.751247406,2.07192548
2.458218,55.770122528,2.074861748
2.458218,55.716175079,2.078630254
2.458218,55.70192337,2.085613329
2.458218,55.729885101,2.073599543
2.458218,55.742683411,2.073473176
2.458218,55.745121002,2.081286757
2.458218,55.739200592,2.089987304
2.458218,55.675415039,2.080822701
2.458218,55.734325409,2.074529385
2.458218,55.76795578,2.076769903
2.458218,55.751117706,2.080574761
2.458218,55.689220428,2.080343466
2.458218,55.739490509,2.079877412
2.458218,55.70016098,2.083074404
2.458218,55.693225861,2.082725796
2.458218,55.713886261,2.077348475
2.458218,55.761665344,2.073769852
2.458218,55.738418579,2.080570766
2.458218,55.699699402,2.077178565
2.458218,55.680000305,2.074409011
2.458218,55.687133789,2.070608813
2.458218,55.659152985,2.078811482
2.458218,55.757061005,2.07731159
2.458218,55.685905457,2.079213353
2.458218,55.720161438,2.084971906
2.458218,55.754077911,2.082691974
2.458218,55.707164764,2.078761148
2.458218,55.763191223,2.077054728
2.458218,55.665973663,2.088530822
2.458218,55.721946716,2.080696334
2.458218,55.729412079,2.087912303
2.458218,55.783119202,2.078629056
2.458218,55.679870605,2.081546282
2.458218,55.768424988,2.068458577
2.458218,55.726394653,2.075775345
2.458218,55.799118042,2.074130311
2.458218,55.759338379,2.078872735
2.458218,55.738456726,2.082629523
2.458218,55.671710968,2.075293313
2.458218,55.708995819,2.078645967
2.458218,55.71062088,2.075943524
2.458218,55.723251343,2.081406333
2.458218,55.669364929,2.079839196
2.458218,55.612098694,2.083815295
2.458218,55.783985138,2.080034805
2.458218,55.764572144,2.080403786
2.458218,55.717422485,2.07122134
2.458218,55.67855835,2.076023419
2.458218,55.751537323,2.08326229
2.458218,55.701206207,2.075025799
2.458218,55.673919678,2.0815327
2.458218,55.700031281,2.077317715
2.458218,55.794502258,2.0821407
2.458218,55.672294617,2.077702276
2.458218,55.669429779,2.077679905
2.458218,55.656726837,2.082387042
2.458218,55.66160202,2.082704092
2.458218,55.688381195,2.074730854
2.458218,55.764274597,2.087214554
2.458218,55.722633362,2.081661198
2.458218,55.751796722,2.079085122
2.458218,55.746917725,2.082786783
2.458218,55.712184906,2.067840856
2.458218,55.747329712,2.080829892
