Frequency,dB,Rad
2.458218,55.918212891,2.02215273
2.458218,55.84967804,2.061940756
2.458218,55.886405945,2.079278467
2.458218,56.079589844,2.053977771
2.458218,55.507888794,2.068346724
2.458218,55.697597504,2.069447009
2.458218,55.829345703,2.114579999
2.458218,55.490097046,2.089816862
2.458218,56.088939667,2.093909741
2.458218,55.625862122,2.116083886
2.458218,55.925765991,2.088149058
2.458218,55.875682831,2.110973147
2.458218,55.629871368,2.083864431
2.458218,55.939491272,2.08589336
2.458218,55.66765213,2.045869112
2.458218,55.796764374,2.040130133
2.458218,55.738418579,2.088801399
2.458218,56.266860962,2.052750853
2.458218,55.496917725,2.033524028
2.458218,56.464279175,2.08745344
2.458218,55.99924469,2.09729382
2.458218,55.924530029,2.071062083
2.458218,55.994007111,2.045806128
2.458218,56.176830292,2.078714144
2.458218,55.616546631,2.065151064
2.458218,56.058834076,2.055762755
2.458218,55.782951355,2.077958338
2.458218,56.088088989,2.056249181
2.458218,56.042396545,2.058183169
2.458218,55.643039703,2.05030181
2.458218,55.499053955,2.068293594
2.458218,56.011367798,2.087621485
2.458218,55.709186554,2.046203205
2.458218,55.945671082,2.095710038
2.458218,56.320796967,2.102460619
2.458218,55.880889893,2.049019365
2.458218,55.800056458,2.062169388
2.458218,55.833610535,2.05168732
2.458218,56.175754547,2.118488854
2.458218,56.009246826,2.060852855
2.458218,55.809658051,2.09227203
2.458218,55.826347351,2.061426899
2.458218,55.778785706,2.135926034
2.458218,55.939975739,2.09714961
2.458218,56.128616333,2.097656543
2.458218,56.060035706,2.085388158
2.458218,55.751548767,2.105565998
2.458218,55.912593842,2.070675392
2.458218,55.665813446,2.072481947
2.458218,55.864681244,2.079497646
2.458218,56.118793488,2.05759248
2.458218,55.718204498,2.039444235
2.458218,55.896903992,2.043825135
2.458218,55.567581177,2.080569967
2.458218,55.991664886,2.092747538
2.458218,55.566078186,2.099689999
2.458218,55.884437561,2.081518186
2.458218,55.980651855,2.053975374
2.458218,55.789093018,2.023168326
2.458218,55.61145401,2.101521322
2.458218,55.620697021,2.072652123
2.458218,55.464881897,2.013639669
2.458218,55.803852081,2.10587599
2.458218,55.889953613,2.101643162
2.458218,55.889343262,2.041257848
2.458218,55.634681702,2.029921304
2.458218,55.951843262,2.062651953
2.458218,55.718959808,2.081228967
2.458218,55.815917969,2.007601351
2.458218,55.947246552,2.117917073
2.458218,56.334602356,2.068293061
2.458218,55.921302795,2.102664084
2.458218,55.930412292,2.051568543
2.458218,55.925029755,2.070304946
2.458218,55.441425323,2.049859326
2.458218,55.776889801,2.062114261
2.458218,55.969902039,2.070606016
2.458218,56.140403748,2.071204162
2.458218,55.78155899,2.066012596
2.458218,55.56526947,2.045707724
2.458218,55.878108978,2.020423406
2.458218,55.691890717,2.079595117
2.458218,55.877552032,2.101122647
2.458218,56.305374146,2.060762174
2.458218,55.823753357,2.066204078
2.458218,55.708667755,2.090077719
2.458218,55.998142242,2.051436716
2.458218,55.67993927,2.137168133
2.458218,55.988861084,2.077972187
2.458218,56.211769104,2.081615524
2.458218,56.22341156,2.063371406
2.458218,55.760322571,2.06232505
2.458218,56.196510315,2.101226377
2.458218,56.104824066,2.07303189
2.458218,56.252868652,2.104788621
2.458218,56.154483795,2.047449165
2.458218,55.786235809,2.070137566
2.458218,55.910972595,2.062902956
2.458218,56.013515472,2.116222371
2.458218,55.705932617,2.078466736
2.458218,56.039279938,2.084346996
2.458218,55.899433136,2.06727054
2.458218,55.900344849,2.100680828
2.458218,55.636867523,2.107155639
2.458218,55.788722992,2.131332481
2.458218,55.968307495,2.077212387
2.458218,56.15467453,2.069077761
2.458218,56.05626297,2.090507287
2.458218,55.747283936,2.085618788
2.458218,55.831783295,2.070734248
2.458218,55.597011566,2.090138971
2.458218,55.446395874,2.11220952
2.458218,56.148612976,2.09138826
2.458218,55.951061249,2.073325903
2.458218,55.695446014,2.086044361
2.458218,55.509605408,2.063583926
2.458218,55.670860291,2.121574392
2.458218,56.145763397,2.041395001
2.458218,55.57572937,2.105399417
2.458218,55.59262085,2.083869225
2.458218,56.06609726,2.090333249
2.458218,55.694587708,2.010320172
2.458218,55.832431793,2.079701244
2.458218,55.802055359,2.091045645
2.458218,56.228412628,2.104998345
2.458218,55.59211731,2.043815149
2.458218,55.564300537,2.06661993
2.458218,55.749332428,2.037391205
2.458218,55.582092285,2.039008409
2.458218,55.348461151,2.087973822
2.458218,55.691280365,2.112720713
2.458218,55.61497879,2.028862964
2.458218,55.420070648,2.108887892
2.458218,55.934280396,2.056890737
2.458218,55.672828674,2.130684134
2.458218,55.682926178,2.076418632
2.458218,55.810745239,2.089040018
2.458218,55.764144897,2.022930107
2.458218,55.889293671,2.044089055
2.458218,56.110439301,2.122641654
2.458218,55.632614136,2.080308711
2.458218,56.020935059,2.071430531
2.458218,55.569965363,2.081538692
2.458218,55.824798584,2.087872089
2.458218,55.994392395,2.079368615
2.458218,55.969089508,2.06970174
2.458218,56.0443573,2.09343956
2.458218,55.805316925,2.073075832
2.458218,55.853187561,2.054905883
2.458218,56.065681458,2.033348526
2.458218,56.043010712,2.114515817
2.458218,55.981334686,2.126924284
2.458218,55.940143585,2.104075959
2.458218,55.957603455,2.058267192
2.458218,55.964241028,2.066787709
2.458218,55.600208282,2.074944572
2.458218,55.457370758,2.058532443
2.458218,55.646190643,2.056556244
2.458218,55.720832825,2.041134144
2.458218,55.485168457,2.080240268
2.458218,55.951572418,2.080162104
2.458218,56.043617249,2.083240319
2.458218,55.623577118,2.096257185
2.458218,55.694095612,2.064598325
2.458218,55.496700287,2.086684452
2.458218,55.939376831,2.095063023
2.458218,55.577075958,2.081022971
2.458218,55.888431549,2.082058408
2.458218,55.787128448,2.076539007
2.458218,55.526252747,2.028237654
2.458218,55.862384796,2.041515642
2.458218,55.809150696,2.094821741
2.458218,55.606739044,2.062013194
2.458218,55.790882111,2.074870803
2.458218,55.797634125,2.051856963
2.458218,55.912643433,2.062425185
2.458218,55.741111755,2.046139023
2.458218,55.87241745,2.047676998
2.458218,55.787033081,2.068668434
2.458218,55.757759094,2.067904506
2.458218,55.74741745,2.079416819
2.458218,56.132404327,2.05756971
2.458218,55.996623993,2.05346498
2.458218,56.176891327,2.096269568
2.458218,55.68731308,2.055649837
2.458218,55.480709076,2.100443674
