Frequency,dB,Rad
2.458218,55.762104034,2.048966235
2.458218,55.865222931,2.044044047
2.458218,55.718612671,2.047330921
2.458218,55.647624969,2.038380169
2.458218,55.745658875,2.022321707
2.458218,55.807346344,2.017510973
2.458218,55.872024536,2.03467012
2.458218,55.781742096,2.013816636
2.458218,55.81678009,2.039862884
2.458218,55.801368713,2.025769702
2.458218,55.655975342,2.048377809
2.458218,55.709365845,2.028270011
2.458218,55.625255585,2.01555568
2.458218,55.690917969,2.035421397
2.458218,55.811702728,2.04470824
2.458218,55.57321167,2.030690958
2.458218,55.845458984,2.017763441
2.458218,55.914241791,2.024587392
2.458218,55.748386383,2.037081479
2.458218,55.649452209,2.020022201
2.458218,55.703586578,2.02885564
2.458218,55.743247986,2.011858947
2.458218,55.895126343,2.030611728
2.458218,55.935173035,2.041404988
2.458218,55.664546967,2.040302972
2.458218,55.662387848,2.042894361
2.458218,55.726463318,2.025983421
2.458218,55.772483826,2.042204868
2.458218,55.814506531,2.02938987
2.458218,55.660533905,2.039797104
2.458218,55.731987,2.033053181
2.458218,55.813747406,2.035070393
2.458218,55.831794739,2.016782599
2.458218,55.640907288,2.041732557
2.458218,55.626281738,2.027066262
2.458218,55.841781616,2.035511013
2.458218,55.930194855,2.022205194
2.458218,55.706626892,2.039654226
2.458218,55.751663208,2.021284406
2.458218,55.820251465,2.039226788
2.458218,55.785171509,2.028934203
2.458218,55.673297882,2.0276451
2.458218,55.861560822,2.026817789
2.458218,55.715148926,2.028904909
2.458218,55.727741241,2.039249425
2.458218,55.611415863,2.039085374
2.458218,55.579315186,2.033987285
2.458218,55.774787903,2.048753581
2.458218,55.801059723,2.0412946
2.458218,55.745552063,2.022465252
2.458218,55.764881134,2.035025119
2.458218,55.954296112,2.03059575
2.458218,55.592609406,2.033743206
2.458218,55.7878685,2.020774411
2.458218,55.571464539,2.025384875
2.458218,55.672363281,2.017863975
2.458218,55.613323212,2.03133704
2.458218,55.787265778,2.034545883
2.458218,55.780277252,2.016148633
2.458218,55.587585449,2.030621316
2.458218,55.713558197,2.019979724
2.458218,55.756481171,2.03297808
2.458218,55.819824219,2.031254616
2.458218,55.739517212,2.041688215
2.458218,55.858482361,2.030417451
2.458218,55.73041153,2.055458622
2.458218,55.664463043,2.023957554
2.458218,55.821529388,2.031585247
2.458218,55.649726868,2.043667609
2.458218,55.662258148,2.033009106
2.458218,55.633575439,2.02120065
2.458218,55.687934875,2.037295331
2.458218,55.74471283,2.039566341
2.458218,55.793281555,2.043702097
2.458218,55.878242493,2.028360159
2.458218,55.843650818,2.030022105
2.458218,55.928359985,2.030764594
2.458218,55.833591461,2.031416669
2.458218,55.580410004,2.018811661
2.458218,55.847770691,2.018939093
2.458218,55.913433075,2.027080111
2.458218,55.746376038,2.016339582
2.458218,55.691650391,2.035820472
2.458218,55.671836853,2.011913541
2.458218,55.851764679,2.031839579
2.458218,55.705005646,2.039205749
2.458218,55.641044617,2.03029894
2.458218,55.810241699,2.046463529
2.458218,55.631954193,2.021260704
2.458218,55.645290375,2.024586726
2.458218,55.896465302,2.026303533
2.458218,55.791427612,2.028351371
2.458218,55.838466644,2.022184821
2.458218,55.842578888,2.042866264
2.458218,55.865215302,2.032207761
2.458218,55.51210022,2.030728774
2.458218,55.73078537,2.035858688
2.458218,55.738315582,2.045039004
2.458218,55.61554718,2.022992824
2.458218,55.801063538,2.044766163
2.458218,55.502761841,2.031202817
2.458218,55.694641113,2.025142927
2.458218,55.728565216,2.036399576
2.458218,55.770771027,2.047846642
2.458218,55.803009033,2.03794381
2.458218,55.767097473,2.02002047
2.458218,55.751739502,2.035677727
2.458218,55.617237091,2.041417105
2.458218,55.79549408,2.026361057
2.458218,55.603164673,2.033689544
2.458218,55.638835907,2.022672446
2.458218,55.815067291,2.041456919
2.458218,55.809360504,2.049654795
