Frequency,dB,Rad
2.458218,55.787651062,2.041800068
2.458218,55.68056488,2.063801107
2.458218,55.758922577,2.038031162
2.458218,55.706752777,2.040280601
2.458218,55.747913361,2.062185767
2.458218,55.829277039,2.041097659
2.458218,55.874549866,2.048510302
2.458218,55.70280838,2.039015067
2.458218,55.71894455,2.035727794
2.458218,55.806652069,2.038890831
2.458218,55.691413879,2.048971428
2.458218,55.860614777,2.033597532
2.458218,55.751655579,2.037139003
2.458218,55.811386108,2.042394219
2.458218,55.822727203,2.046189623
2.458218,55.654186249,2.040945726
2.458218,55.732143402,2.056839205
2.458218,55.678573608,2.049589148
2.458218,55.695354462,2.028045906
2.458218,55.834430695,2.035295563
2.458218,55.715923309,2.053432755
2.458218,55.734703064,2.046115188
2.458218,55.91759491,2.047445303
2.458218,55.699352264,2.049322433
2.458218,55.735523224,2.046279505
2.458218,55.860225677,2.034354935
2.458218,55.875495911,2.039760086
2.458218,55.734668732,2.055402296
2.458218,55.746391296,2.047763152
2.458218,55.830406189,2.042576779
2.458218,55.767787933,2.054355141
2.458218,55.780132294,2.027847367
2.458218,55.775150299,2.0479798
2.458218,55.647968292,2.045752066
2.458218,55.676933289,2.065226298
2.458218,55.831638336,2.050716864
2.458218,55.788459778,2.051118202
2.458218,55.66771698,2.036195578
2.458218,55.659114838,2.044970028
2.458218,55.744285583,2.047079385
2.458218,55.678573608,2.046765132
2.458218,55.733058929,2.048158232
2.458218,55.945598602,2.042359332
2.458218,55.911819458,2.033004312
2.458218,55.860160828,2.030858737
2.458218,55.779212952,2.053544342
2.458218,55.736530304,2.039051552
2.458218,55.848526001,2.050664399
2.458218,55.848609924,2.051321268
2.458218,55.837406158,2.046208665
2.458218,55.669296265,2.050899956
2.458218,55.734420776,2.031670601
2.458218,55.805622101,2.049206718
2.458218,55.728710175,2.052141255
2.458218,55.704978943,2.055060346
2.458218,55.714012146,2.046988971
2.458218,55.745727539,2.034321112
2.458218,55.783344269,2.05305725
2.458218,55.821464539,2.032429469
2.458218,55.749477386,2.064274085
2.458218,55.7264328,2.032966895
2.458218,55.789035797,2.051801037
2.458218,55.777931213,2.050442025
2.458218,55.809059143,2.041055182
2.458218,55.851905823,2.049708857
2.458218,55.738967896,2.052542727
2.458218,55.791248322,2.047297764
2.458218,55.720870972,2.041846806
2.458218,55.90978241,2.051516744
2.458218,55.756774902,2.049085678
2.458218,55.838699341,2.068154577
2.458218,55.713214874,2.050220317
2.458218,55.745594025,2.039907492
2.458218,55.732128143,2.062933183
2.458218,55.655303955,2.046961274
2.458218,55.731243134,2.028901313
2.458218,55.77571106,2.048237594
2.458218,55.768726349,2.056281805
2.458218,55.699481964,2.030454602
2.458218,55.711601257,2.041468105
2.458218,55.910316467,2.05112486
2.458218,55.690315247,2.044849653
2.458218,55.733108521,2.032617621
2.458218,55.744586945,2.051517277
2.458218,55.663135529,2.033959189
2.458218,55.685600281,2.029704123
2.458218,55.695987701,2.03644272
2.458218,55.790683746,2.040685668
2.458218,55.62997818,2.047721606
2.458218,55.777427673,2.040985806
2.458218,55.73336792,2.037053782
2.458218,55.773628235,2.057214977
2.458218,55.659584045,2.050693561
2.458218,55.786026001,2.057334952
2.458218,55.744426727,2.043709554
2.458218,55.801845551,2.047035043
2.458218,55.744682312,2.036952316
2.458218,55.745319366,2.051742846
2.458218,55.773174286,2.045941416
2.458218,55.660591125,2.039754893
