Frequency,dB,Rad
2.458218,55.723144531,2.041468371
2.458218,55.683712006,2.044663232
2.458218,55.806121826,2.034116315
2.458218,55.753921509,2.040275408
2.458218,55.749954224,2.043813284
2.458218,55.780460358,2.046959676
2.458218,55.653411865,2.046831178
2.458218,55.584217072,2.05782817
2.458218,55.721920013,2.044183464
2.458218,55.819725037,2.032118279
2.458218,55.708789825,2.041656257
2.458218,55.674819946,2.051546305
2.458218,55.672286987,2.042443088
2.458218,55.682800293,2.04771162
2.458218,55.84305954,2.046309732
2.458218,55.805118561,2.037975768
2.458218,55.760551453,2.035415938
2.458218,55.769462585,2.043497567
2.458218,55.710464478,2.029082275
2.458218,55.715881348,2.042239489
2.458218,55.747184753,2.04203922
2.458218,55.786834717,2.041491274
2.458218,55.707695007,2.030387224
2.458218,55.772899628,2.047923607
2.458218,55.761096954,2.060380543
2.458218,55.752384186,2.046451412
2.458218,55.694225311,2.04846596
2.458218,55.746562958,2.054705347
2.458218,55.634231567,2.032749182
2.458218,55.720737457,2.052805181
2.458218,55.704223633,2.033206047
2.458218,55.839862823,2.032139983
2.458218,55.75403595,2.037408116
2.458218,55.807243347,2.043019263
2.458218,55.592346191,2.026017909
2.458218,55.602340698,2.036212489
2.458218,55.786808014,2.045831428
2.458218,55.742603302,2.034832972
2.458218,55.882278442,2.046274977
2.458218,55.82711792,2.021765773
2.458218,55.692558289,2.055891253
2.458218,55.67881012,2.031908288
2.458218,55.628479004,2.034450808
2.458218,55.789836884,2.023119457
2.458218,55.730571747,2.022815191
2.458218,55.793357849,2.045931163
2.458218,55.856559753,2.043348563
2.458218,55.721786499,2.04543182
2.458218,55.661907196,2.029699063
2.458218,55.687114716,2.042612864
2.458218,55.729465485,2.051708758
2.458218,55.764850616,2.042415657
2.458218,55.715766907,2.056847594
2.458218,55.614597321,2.029644335
2.458218,55.894065857,2.056151843
2.458218,55.744968414,2.032249972
2.458218,55.78678894,2.036571484
2.458218,55.885364532,2.054612669
2.458218,55.707447052,2.049232551
2.458218,55.825538635,2.047400695
2.458218,55.707859039,2.047869412
2.458218,55.786212921,2.03344187
2.458218,55.773006439,2.034389955
2.458218,55.85295105,2.059278927
2.458218,55.78188324,2.044645389
2.458218,55.717254639,2.029603722
2.458218,55.772224426,2.050933911
2.458218,55.747787476,2.056920298
2.458218,55.742389679,2.046762069
2.458218,55.837802887,2.026656002
2.458218,55.808063507,2.045949273
2.458218,55.882675171,2.053107983
