Frequency,dB,Rad
2.458218,55.601089478,2.160627652
2.458218,55.608764648,2.166884749
2.458218,55.686515808,2.169863229
2.458218,55.634300232,2.180861551
2.458218,55.660800934,2.172250486
2.458218,55.56609726,2.16928226
2.458218,55.673980713,2.167324837
2.458218,55.645744324,2.170137401
2.458218,55.682170868,2.171524109
2.458218,55.639678955,2.156011196
2.458218,55.590126038,2.170268296
2.458218,55.625450134,2.159769049
2.458218,55.525276184,2.152902355
2.458218,55.649391174,2.164303347
2.458218,55.655330658,2.159260252
2.458218,55.598529816,2.16634759
2.458218,55.720859528,2.171754872
2.458218,55.655326843,2.163386155
2.458218,55.604766846,2.167233224
2.458218,55.693920135,2.168449223
2.458218,55.435699463,2.156701887
2.458218,55.601020813,2.154550319
2.458218,55.613967896,2.151531226
2.458218,55.574474335,2.162904522
2.458218,55.620018005,2.163945418
2.458218,55.666057587,2.165467815
2.458218,55.658638,2.163264581
2.458218,55.540981293,2.173382596
2.458218,55.618751526,2.169943124
2.458218,55.666282654,2.177250438
2.458218,55.642230988,2.166211369
2.458218,55.641803741,2.16060142
2.458218,55.559307098,2.170132474
2.458218,55.522987366,2.158539335
2.458218,55.619243622,2.170552987
2.458218,55.554309845,2.175763595
2.458218,55.539077759,2.17513176
2.458218,55.58121109,2.178241933
2.458218,55.52803421,2.173360359
2.458218,55.583580017,2.172529719
2.458218,55.710720062,2.159807931
2.458218,55.683818817,2.15442808
2.458218,55.581798553,2.160081838
2.458218,55.603210449,2.155974444
2.458218,55.60351944,2.166223353
2.458218,55.594936371,2.167589422
2.458218,55.569141388,2.17101691
2.458218,55.607139587,2.168932188
2.458218,55.70394516,2.160174649
2.458218,55.699382782,2.178310909
2.458218,55.499141693,2.168493565
2.458218,55.647594452,2.169616221
2.458218,55.649337769,2.163684695
2.458218,55.705459595,2.177138319
2.458218,55.707828522,2.163173501
2.458218,55.499534607,2.168962548
2.458218,55.61472702,2.174681952
2.458218,55.569416046,2.166345326
2.458218,55.484809875,2.168242029
2.458218,55.629219055,2.172505883
2.458218,55.521800995,2.160724192
2.458218,55.683425903,2.170309042
2.458218,55.595207214,2.158217758
2.458218,55.596565247,2.170020888
2.458218,55.520046234,2.154700787
2.458218,55.583572388,2.155983499
2.458218,55.612491608,2.172701093
2.458218,55.691379547,2.16624599
2.458218,55.560966492,2.167773979
2.458218,55.541843414,2.163269242
2.458218,55.623573303,2.165865957
2.458218,55.627105713,2.159745214
2.458218,55.649723053,2.169532065
2.458218,55.520111084,2.163500271
2.458218,55.694072723,2.166142926
2.458218,55.627323151,2.164994704
2.458218,55.555244446,2.166592867
2.458218,55.594028473,2.164870334
2.458218,55.629581451,2.171534762
2.458218,55.558315277,2.170091195
2.458218,55.684074402,2.170094524
2.458218,55.626594543,2.155621842
2.458218,55.712276459,2.164844235
2.458218,55.650817871,2.164826392
2.458218,55.614936829,2.171848349
2.458218,55.538211823,2.178894807
2.458218,55.658760071,2.168837113
2.458218,55.744441986,2.168921535
2.458218,55.674819946,2.170427153
2.458218,55.588336945,2.162816105
2.458218,55.664142609,2.169378267
2.458218,55.635765076,2.164962347
2.458218,55.660743713,2.169060286
2.458218,55.562732697,2.169795984
2.458218,55.575202942,2.152379576
2.458218,55.584972382,2.153204757
2.458218,55.634449005,2.171076831
2.458218,55.580978394,2.173776478
2.458218,55.556964874,2.175002597
2.458218,55.668205261,2.169114082
2.458218,55.616771698,2.162773095
2.458218,55.653388977,2.175426572
2.458218,55.689678192,2.157215344
2.458218,55.708312988,2.16688395
2.458218,55.634979248,2.167954674
2.458218,55.53414917,2.163375369
2.458218,55.640132904,2.170122221
2.458218,55.702384949,2.166515369
2.458218,55.638015747,2.169071737
2.458218,55.535713196,2.16548872
2.458218,55.621997833,2.175741491
2.458218,55.639942169,2.171327568
2.458218,55.484024048,2.174774497
2.458218,55.547599792,2.169484394
2.458218,55.698383331,2.155938358
2.458218,55.708370209,2.163778838
2.458218,55.607723236,2.166664373
2.458218,55.734172821,2.165206026
2.458218,55.696201324,2.159636557
2.458218,55.629390717,2.172225985
2.458218,55.657306671,2.174140665
2.458218,55.604179382,2.163207057
2.458218,55.722957611,2.166670365
2.458218,55.618770599,2.16748689
2.458218,55.704242706,2.174677825
2.458218,55.613040924,2.170266831
2.458218,55.631534576,2.159991956
2.458218,55.599346161,2.172163934
2.458218,55.63111496,2.173379267
2.458218,55.587471008,2.152658675
2.458218,55.671386719,2.165678737
2.458218,55.614456177,2.175467718
2.458218,55.600921631,2.171042476
2.458218,55.665615082,2.159205258
2.458218,55.616542816,2.163054724
2.458218,55.645324707,2.167870119
2.458218,55.651004791,2.179580171
2.458218,55.622150421,2.159418577
2.458218,55.614711761,2.17273638
2.458218,55.589305878,2.168812745
2.458218,55.625499725,2.175332296
2.458218,55.628910065,2.155520508
2.458218,55.653594971,2.166637475
2.458218,55.608840942,2.179320114
2.458218,55.683368683,2.152780382
2.458218,55.630130768,2.168488771
2.458218,55.692832947,2.16624639
2.458218,55.55173111,2.155468044
2.458218,55.505187988,2.170230479
2.458218,55.567367554,2.177419948
2.458218,55.659107208,2.164360605
2.458218,55.576301575,2.171228498
2.458218,55.614559174,2.16459736
2.458218,55.57793045,2.158149714
2.458218,55.668060303,2.170678822
2.458218,55.641460419,2.172430516
2.458218,55.589782715,2.164763675
2.458218,55.590194702,2.156430511
2.458218,55.645462036,2.154866303
2.458218,55.598262787,2.178625428
2.458218,55.708507538,2.170100516
2.458218,55.661956787,2.17317447
2.458218,55.564182281,2.167899147
2.458218,55.624240875,2.160523256
2.458218,55.573234558,2.164873397
2.458218,55.617759705,2.171434494
2.458218,55.64655304,2.178075086
2.458218,55.686168671,2.175795287
2.458218,55.625286102,2.167212318
2.458218,55.629894257,2.158517364
2.458218,55.71100235,2.166513505
2.458218,55.641773224,2.171602007
2.458218,55.67339325,2.162155641
2.458218,55.588378906,2.171164716
2.458218,55.616252899,2.155232887
2.458218,55.609020233,2.168692903
2.458218,55.6199646,2.17259177
2.458218,55.701095581,2.167601805
2.458218,55.508563995,2.160881718
2.458218,55.62241745,2.172738777
2.458218,55.561042786,2.172664208
2.458218,55.619792938,2.169901845
2.458218,55.695705414,2.172193761
2.458218,55.651950836,2.163974047
2.458218,55.61057663,2.170447393
2.458218,55.572154999,2.165926677
2.458218,55.730342865,2.149315343
2.458218,55.622219086,2.177140982
2.458218,55.549369812,2.178690942
2.458218,55.692897797,2.170097321
2.458218,55.667007446,2.180610415
2.458218,55.573390961,2.174136138
2.458218,55.664653778,2.170523693
2.458218,55.606945038,2.162163764
2.458218,55.591533661,2.15299197
2.458218,55.565505981,2.168361872
2.458218,55.731231689,2.168230977
2.458218,55.724781036,2.171896419
2.458218,55.596740723,2.163727039
2.458218,55.603694916,2.164747962
2.458218,55.638168335,2.16683122
2.458218,55.507347107,2.170908253
2.458218,55.570911407,2.176054013
2.458218,55.687538147,2.162127545
2.458218,55.64390564,2.17620568
2.458218,55.602466583,2.164778056
2.458218,55.689544678,2.170077081
2.458218,55.630813599,2.161708363
2.458218,55.709445953,2.170962182
2.458218,55.572471619,2.175168512
