Frequency,dB,Rad
2.458218,55.734207153,2.22519546
2.458218,55.76593399,2.234116517
2.458218,55.787063599,2.232147243
2.458218,55.757205963,2.249511186
2.458218,55.802135468,2.226471514
2.458218,55.71269989,2.233545269
2.458218,55.81332016,2.234051536
2.458218,55.798862457,2.239813818
2.458218,55.787834167,2.232649116
2.458218,55.819583893,2.233311177
2.458218,55.865627289,2.230199141
2.458218,55.788906097,2.230102335
2.458218,55.82183075,2.23423849
2.458218,55.7590065,2.217056973
2.458218,55.786670685,2.247360151
2.458218,55.712760925,2.229108576
2.458218,55.884231567,2.23020753
2.458218,55.827373505,2.236784206
2.458218,55.824306488,2.233528358
2.458218,55.783409119,2.237759189
2.458218,55.750091553,2.236613764
2.458218,55.768745422,2.222522579
2.458218,55.893634796,2.229746803
2.458218,55.88275528,2.224855907
2.458218,55.843055725,2.237060376
2.458218,55.892295837,2.230967995
2.458218,55.801651001,2.244489796
2.458218,55.841739655,2.233917446
2.458218,55.839916229,2.245469307
2.458218,55.779640198,2.23895921
2.458218,55.803020477,2.233128351
2.458218,55.717533112,2.24585653
2.458218,55.784385681,2.235448098
2.458218,55.833385468,2.241314509
2.458218,55.770626068,2.227876864
2.458218,55.727245331,2.247618211
2.458218,55.81180954,2.248176943
2.458218,55.740314484,2.226869124
2.458218,55.737472534,2.232926218
2.458218,55.780815125,2.241314509
2.458218,55.844802856,2.235458751
2.458218,55.735549927,2.235853697
2.458218,55.874015808,2.233085208
2.458218,55.771263123,2.23465421
2.458218,55.953536987,2.22952869
2.458218,55.778396606,2.237569572
2.458218,55.740665436,2.224882139
2.458218,55.778442383,2.236126671
2.458218,55.781646729,2.240153637
2.458218,55.843074799,2.240680411
2.458218,55.852947235,2.235067266
2.458218,55.779449463,2.238630043
2.458218,55.7380867,2.235184711
2.458218,55.986785889,2.226323442
2.458218,55.795593262,2.234801482
2.458218,55.837223053,2.238828448
2.458218,55.74564743,2.237087274
2.458218,55.776504517,2.228615758
2.458218,55.768218994,2.240845793
2.458218,55.873222351,2.249745811
2.458218,55.756404877,2.243730529
2.458218,55.837226868,2.229364905
2.458218,55.819377899,2.231991315
2.458218,55.810741425,2.22960925
2.458218,55.863609314,2.235521069
2.458218,55.721233368,2.23396232
2.458218,55.898044586,2.227895107
2.458218,55.716903687,2.248853652
2.458218,55.844425201,2.246816866
2.458218,55.906867981,2.226191083
2.458218,55.868934631,2.227962085
2.458218,55.840366364,2.226191083
2.458218,55.716171265,2.233436879
2.458218,55.819347382,2.228586463
2.458218,55.845592499,2.238722721
2.458218,55.76209259,2.23485368
2.458218,55.787773132,2.227247293
2.458218,55.836025238,2.21933078
2.458218,55.721157074,2.227638245
2.458218,55.832637787,2.228656371
2.458218,55.920970917,2.227116665
2.458218,55.880191803,2.237270765
2.458218,55.831546783,2.226835036
2.458218,55.898590088,2.235402025
2.458218,55.762924194,2.242287096
2.458218,55.774673462,2.232226339
2.458218,55.727027893,2.241865784
2.458218,55.962947845,2.234227039
2.458218,55.841876984,2.23865987
2.458218,55.95161438,2.235588447
2.458218,55.715549469,2.226830508
2.458218,55.751941681,2.237261977
2.458218,55.745738983,2.231819674
2.458218,55.760440826,2.232476543
2.458218,55.817996979,2.232486929
2.458218,55.842754364,2.234535433
2.458218,55.783084869,2.244788603
2.458218,55.790122986,2.236982878
2.458218,55.720069885,2.237952535
2.458218,55.817127228,2.231617008
2.458218,55.849155426,2.23027331
2.458218,55.790615082,2.223381049
2.458218,55.714344025,2.231814614
2.458218,55.843551636,2.233185743
2.458218,55.70980072,2.240321683
2.458218,55.77973175,2.222747882
2.458218,55.805843353,2.223685714
2.458218,55.737846375,2.219889245
2.458218,55.884143829,2.230094878
2.458218,55.698120117,2.232067881
2.458218,55.754497528,2.25254506
2.458218,55.756961823,2.224280398
2.458218,55.797382355,2.235367138
2.458218,55.860111237,2.244915902
2.458218,55.814243317,2.237040136
2.458218,55.784679413,2.239725667
2.458218,55.910118103,2.236646787
2.458218,55.820335388,2.227349292
2.458218,55.771251678,2.233817578
2.458218,55.805702209,2.224495182
2.458218,55.708328247,2.232504905
2.458218,55.880249023,2.242084962
2.458218,55.844585419,2.235586316
2.458218,55.845249176,2.227415072
2.458218,55.834838867,2.240382935
2.458218,55.8331604,2.220665024
2.458218,55.776367187,2.226830508
2.458218,55.760944366,2.228843059
2.458218,55.835083008,2.226037286
2.458218,55.829940796,2.234950353
2.458218,55.83140564,2.221289402
2.458218,55.742137909,2.245115905
2.458218,55.759464264,2.231621269
2.458218,55.867984772,2.226169112
2.458218,55.745796204,2.241225027
2.458218,55.711811066,2.244355839
2.458218,55.832710266,2.228017879
2.458218,55.716033936,2.233916514
2.458218,55.734172821,2.218321309
2.458218,55.831298828,2.221930958
2.458218,55.812961578,2.243046895
2.458218,55.878334045,2.225558316
2.458218,55.854129791,2.235179651
2.458218,55.77236557,2.228818425
2.458218,55.745071411,2.240284398
2.458218,55.709621429,2.242523851
2.458218,55.724655151,2.241456189
2.458218,55.805393219,2.231632454
2.458218,55.818626404,2.238138956
2.458218,55.838005066,2.230884771
2.458218,55.801780701,2.237919511
2.458218,55.796298981,2.242515595
2.458218,55.861427307,2.228769289
2.458218,55.759162903,2.234309863
2.458218,55.847011566,2.229559716
2.458218,55.812355042,2.216674543
2.458218,55.872821808,2.234965001
2.458218,55.812423706,2.242243952
2.458218,55.908649445,2.231472797
2.458218,55.828037262,2.238760271
2.458218,55.855991364,2.231040966
2.458218,55.835681915,2.23033616
2.458218,55.748886108,2.231735252
2.458218,55.872386932,2.235059276
2.458218,55.865379333,2.242182167
2.458218,55.810993195,2.238674784
2.458218,55.914230347,2.23030327
2.458218,55.776260376,2.235761818
2.458218,55.745571136,2.235502426
2.458218,55.78237915,2.236940533
2.458218,55.73343277,2.239144299
2.458218,55.847705841,2.230243482
2.458218,55.78011322,2.225607185
2.458218,55.819286346,2.232346314
2.458218,55.809745789,2.240829814
2.458218,55.778686523,2.227705756
2.458218,55.834434509,2.235467539
2.458218,55.756263733,2.231822737
2.458218,55.783355713,2.229754526
2.458218,55.797031403,2.233885355
2.458218,55.7995224,2.246860276
2.458218,55.816448212,2.241452461
2.458218,55.751960754,2.226211589
2.458218,55.725177765,2.247795844
2.458218,55.759601593,2.227648232
2.458218,55.72473526,2.22337985
2.458218,55.733032227,2.222198472
2.458218,55.813678741,2.225067895
2.458218,55.774784088,2.250139692
2.458218,55.780269623,2.237851335
2.458218,55.835056305,2.233170563
2.458218,55.814033508,2.227857157
2.458218,55.729881287,2.228981277
2.458218,55.808765411,2.242997094
2.458218,55.884937286,2.233133145
2.458218,55.828762054,2.247982532
2.458218,55.897033691,2.241781361
2.458218,55.807476044,2.235345034
2.458218,55.82151413,2.230000735
2.458218,55.892520905,2.233449928
2.458218,55.75346756,2.226592821
2.458218,55.828655243,2.235741845
2.458218,55.852725983,2.235041433
2.458218,55.756034851,2.229981161
2.458218,55.846611023,2.237046794
2.458218,55.881290436,2.237245998
2.458218,55.790851593,2.235715213
2.458218,55.760303497,2.227637845
2.458218,55.792190552,2.243736122
2.458218,55.902099609,2.230750814
2.458218,55.694381714,2.225332081
2.458218,55.774505615,2.227028914
2.458218,55.782272339,2.243866883
2.458218,55.694812775,2.234251806
2.458218,55.650283813,2.231715278
2.458218,55.765911102,2.228770088
2.458218,55.77217865,2.238521652
2.458218,55.765415192,2.227607485
2.458218,55.875282288,2.232645254
2.458218,55.817127228,2.244767298
2.458218,55.829673767,2.238156
2.458218,55.813579559,2.23578552
2.458218,55.73866272,2.223465737
2.458218,55.775775909,2.238016717
2.458218,55.883083344,2.248744729
2.458218,55.708370209,2.234851816
2.458218,55.726650238,2.244567028
2.458218,55.867134094,2.240539796
2.458218,55.812976837,2.226261657
