Frequency,dB,Rad
2.458218,55.844390869,2.059088511
2.458218,55.839626312,2.061442612
2.458218,55.76499176,2.057535222
2.458218,55.869773865,2.056244654
2.458218,55.839504242,2.056537868
2.458218,55.827907562,2.059809295
2.458218,55.786296844,2.06560926
2.458218,55.786598206,2.053551
2.458218,55.67647171,2.051574535
2.458218,55.817020416,2.062728919
2.458218,55.769397736,2.041775433
2.458218,55.915569305,2.047781528
2.458218,55.787437439,2.053351928
2.458218,55.780673981,2.053382688
2.458218,55.701221466,2.04354577
2.458218,55.729660034,2.07122094
2.458218,55.948589325,2.042966932
2.458218,55.798904419,2.069570313
2.458218,55.699028015,2.056975159
2.458218,55.789459229,2.054021447
2.458218,55.808315277,2.062795897
2.458218,55.907707214,2.051387581
2.458218,55.739124298,2.052764968
2.458218,55.799182892,2.044661767
2.458218,55.860313416,2.05141328
2.458218,55.858322144,2.05356072
2.458218,55.717556,2.057220969
2.458218,55.871536255,2.042841497
2.458218,55.75447464,2.048578745
2.458218,55.963451385,2.069148602
2.458218,55.861881256,2.066841638
2.458218,55.824214935,2.03382683
2.458218,55.886829376,2.067117275
2.458218,55.716846466,2.065664255
2.458218,55.714035034,2.047981265
2.458218,55.790756226,2.062084434
2.458218,55.773262024,2.052856714
2.458218,55.794677734,2.035326323
2.458218,55.804096222,2.038282698
2.458218,55.797367096,2.046580841
2.458218,55.6407547,2.059208619
2.458218,55.789356232,2.050586768
2.458218,55.838687897,2.036864564
2.458218,55.829982758,2.053009313
2.458218,55.814720154,2.050991569
2.458218,55.884342194,2.041219499
2.458218,55.792217255,2.042392754
2.458218,55.745433807,2.056061828
2.458218,55.713417053,2.037069628
2.458218,55.715000153,2.061730366
2.458218,55.761405945,2.064355577
2.458218,55.834892273,2.044507704
2.458218,55.86151123,2.056881416
2.458218,55.830558777,2.044440592
2.458218,55.637966156,2.055665949
2.458218,55.794052124,2.058198482
2.458218,55.865886688,2.071927078
2.458218,55.814723969,2.056869964
2.458218,55.807491302,2.046539829
2.458218,55.772628784,2.05316351
2.458218,55.908279419,2.056759843
2.458218,55.854637146,2.067250567
2.458218,55.60218811,2.050110595
2.458218,55.845027924,2.065522974
2.458218,55.742671967,2.057672774
2.458218,55.642669678,2.06126671
2.458218,55.815937042,2.063709095
2.458218,55.720275879,2.051075192
2.458218,55.723506927,2.056857847
2.458218,55.865009308,2.057873576
2.458218,55.626300812,2.049988489
2.458218,55.842647552,2.066873996
2.458218,55.952651978,2.046883909
2.458218,55.655994415,2.056295654
2.458218,55.598751068,2.05366991
2.458218,55.764289856,2.040730942
2.458218,55.721370697,2.054833179
2.458218,55.802288055,2.048760372
2.458218,55.725215912,2.068021019
2.458218,55.727642059,2.067026195
2.458218,55.618247986,2.047756227
2.458218,55.90530014,2.053866185
2.458218,55.747650146,2.050159997
2.458218,55.7983284,2.046523583
2.458218,55.761852264,2.057181687
2.458218,55.928657532,2.058990773
2.458218,55.795074463,2.058388232
2.458218,55.736400604,2.048005633
2.458218,55.819423676,2.059554297
2.458218,55.641407013,2.069431296
2.458218,55.794513702,2.048612167
2.458218,55.815155029,2.044950055
2.458218,55.812721252,2.061769781
2.458218,55.706214905,2.069402001
2.458218,55.703754425,2.052535803
2.458218,55.709640503,2.051083847
2.458218,55.909538269,2.060094653
2.458218,55.778308868,2.053885759
2.458218,55.829910278,2.045917981
2.458218,55.799163818,2.055405359
2.458218,55.938529968,2.050481307
2.458218,55.8230896,2.064488203
2.458218,55.896835327,2.063032119
2.458218,55.689945221,2.056310967
2.458218,55.850769043,2.045581091
2.458218,55.795810699,2.056410303
2.458218,55.911064148,2.044192785
2.458218,55.798950195,2.039932925
2.458218,55.816474915,2.053473235
2.458218,55.875370026,2.039454489
2.458218,55.856903076,2.050522586
2.458218,55.801795959,2.04740762
2.458218,55.877910614,2.050978652
2.458218,55.818958282,2.052189325
2.458218,55.859031677,2.057730698
2.458218,55.761360168,2.062904155
2.458218,55.820819855,2.049770909
2.458218,55.772655487,2.050604611
2.458218,55.891666412,2.051369871
2.458218,55.7097435,2.063792985
2.458218,55.774925232,2.047832927
2.458218,55.831630707,2.04769138
2.458218,55.82888031,2.055020133
2.458218,55.714813232,2.038590026
2.458218,55.705783844,2.054635039
2.458218,55.708023071,2.050100342
2.458218,55.897438049,2.068347656
2.458218,55.745349884,2.072991144
2.458218,55.717002869,2.047803898
2.458218,55.615955353,2.054231171
2.458218,55.863292694,2.056820829
2.458218,55.786403656,2.068889609
2.458218,55.625961304,2.058162929
2.458218,55.745491028,2.054893499
2.458218,55.701599121,2.044916898
2.458218,55.730640411,2.058221785
2.458218,55.836231232,2.05232741
2.458218,55.821174622,2.052631144
2.458218,55.753162384,2.042087156
2.458218,55.831523895,2.056117355
2.458218,55.738960266,2.052001439
2.458218,55.901283264,2.061296937
2.458218,55.78944397,2.04087928
2.458218,55.888370514,2.059673873
2.458218,55.735847473,2.055664751
2.458218,55.751037598,2.050369587
2.458218,55.697910309,2.054816001
2.458218,55.76071167,2.064908982
2.458218,55.851745605,2.048723221
2.458218,55.779689789,2.065818585
2.458218,55.800991058,2.066722196
2.458218,55.837970734,2.047389777
2.458218,55.861671448,2.065990226
2.458218,55.776378632,2.059070801
2.458218,55.83082962,2.045659388
2.458218,55.7840271,2.081515123
2.458218,55.846035004,2.050533372
2.458218,55.786727905,2.063108419
2.458218,55.923446655,2.042724185
2.458218,55.840251923,2.050758143
2.458218,55.851242065,2.050025907
2.458218,55.858203888,2.04580959
2.458218,55.800731659,2.063637057
2.458218,55.741127014,2.057482092
2.458218,55.773303986,2.057803668
2.458218,55.708339691,2.054342757
2.458218,55.836452484,2.047969147
2.458218,55.784435272,2.046044081
2.458218,55.627105713,2.049862921
2.458218,55.927768707,2.067783598
2.458218,55.880779266,2.071936931
2.458218,55.894863129,2.053772175
2.458218,55.909526825,2.059919683
2.458218,55.909168243,2.052001706
2.458218,55.758018494,2.051925007
2.458218,55.902004242,2.047135578
2.458218,55.803459167,2.054141023
2.458218,55.782409668,2.057226162
2.458218,55.901832581,2.042252139
2.458218,55.737556458,2.05277349
2.458218,55.83807373,2.047418672
2.458218,55.792304993,2.04650361
2.458218,55.62310791,2.063163546
2.458218,55.864917755,2.036594919
2.458218,55.850990295,2.041410181
2.458218,55.736991882,2.063051694
2.458218,55.788917542,2.059042305
2.458218,55.664737701,2.052872426
2.458218,55.807281494,2.036814231
2.458218,55.810813904,2.042774518
2.458218,55.831394196,2.044734205
