Frequency,dB,Rad
2.458218,55.772041321,2.187694157
2.458218,55.634674072,2.186459117
2.458218,55.70236969,2.187098275
2.458218,55.656723022,2.188891248
2.458218,55.682266235,2.180876332
2.458218,55.638652802,2.188537181
2.458218,55.682865143,2.183109259
2.458218,55.698326111,2.179586963
2.458218,55.665737152,2.17794033
2.458218,55.693729401,2.187437296
2.458218,55.662761688,2.188545037
2.458218,55.664474487,2.171416517
2.458218,55.739437103,2.183093547
2.458218,55.653675079,2.196708292
2.458218,55.675292969,2.200317941
2.458218,55.580085754,2.189562764
2.458218,55.700904846,2.188484184
2.458218,55.672569275,2.179739562
2.458218,55.766544342,2.184946308
2.458218,55.685504913,2.185556438
2.458218,55.708305359,2.183654808
2.458218,55.73034668,2.197713635
2.458218,55.710449219,2.179152734
2.458218,55.724235535,2.188708822
2.458218,55.689239502,2.191138823
2.458218,55.671092987,2.188625332
2.458218,55.6365242,2.189155168
2.458218,55.689853668,2.184622734
2.458218,55.613121033,2.178258977
2.458218,55.628669739,2.190783025
2.458218,55.7072258,2.179541556
2.458218,55.741882324,2.190500463
2.458218,55.76158905,2.188431054
2.458218,55.648506165,2.182015632
2.458218,55.682956696,2.180732255
2.458218,55.641464233,2.175082758
2.458218,55.596305847,2.186267103
2.458218,55.631702423,2.188446501
2.458218,55.684902191,2.187956612
2.458218,55.640235901,2.188554492
2.458218,55.618690491,2.190208981
2.458218,55.659030914,2.185143781
2.458218,55.716068268,2.185751914
2.458218,55.729507446,2.188741179
2.458218,55.778240204,2.180587113
2.458218,55.684387207,2.187633304
2.458218,55.724327087,2.18355707
2.458218,55.687438965,2.182326157
2.458218,55.686820984,2.190475696
2.458218,55.667682648,2.183912602
2.458218,55.695270538,2.18040655
2.458218,55.676109314,2.183112855
2.458218,55.694828033,2.181146909
2.458218,55.767463684,2.178270828
2.458218,55.657260895,2.183919926
2.458218,55.752037048,2.181425609
2.458218,55.685749054,2.185330868
2.458218,55.692314148,2.187756342
2.458218,55.650398254,2.183999554
2.458218,55.684116364,2.184856426
2.458218,55.738449097,2.175497146
2.458218,55.68396759,2.18738816
2.458218,55.682979584,2.184312342
2.458218,55.611103058,2.176109806
2.458218,55.581939697,2.188945976
2.458218,55.622337341,2.180017995
2.458218,55.745475769,2.183341753
2.458218,55.680614471,2.179481768
2.458218,55.664173126,2.18566656
2.458218,55.736572266,2.18873026
2.458218,55.669021606,2.186764448
2.458218,55.682792664,2.183370915
2.458218,55.677974701,2.188507354
2.458218,55.645565033,2.19047503
2.458218,55.668273926,2.182031212
2.458218,55.567615509,2.191257068
2.458218,55.687923431,2.183203535
2.458218,55.743610382,2.189146246
2.458218,55.747310638,2.180997639
2.458218,55.536155701,2.179729308
2.458218,55.7135849,2.18275932
2.458218,55.7159729,2.191574117
2.458218,55.546882629,2.177209159
2.458218,55.764308929,2.197799655
2.458218,55.681678772,2.186079083
2.458218,55.666454315,2.188910956
2.458218,55.732715607,2.170460043
2.458218,55.609378815,2.196420404
2.458218,55.623409271,2.1928025
2.458218,55.669849396,2.19129302
2.458218,55.773620605,2.180064467
2.458218,55.669498444,2.19194869
2.458218,55.708454132,2.186348196
2.458218,55.63337326,2.187857143
2.458218,55.767780304,2.183341354
2.458218,55.624294281,2.187526512
2.458218,55.710174561,2.196888189
2.458218,55.721633911,2.177839529
2.458218,55.529975891,2.18119165
2.458218,55.659069061,2.186821306
2.458218,55.644927979,2.175772517
2.458218,55.643440247,2.197552514
2.458218,55.721000671,2.190536549
2.458218,55.749343872,2.190821907
2.458218,55.699707031,2.174502589
2.458218,55.667507172,2.187505739
2.458218,55.712032318,2.183355069
2.458218,55.727909088,2.182643206
2.458218,55.612239838,2.186765513
2.458218,55.695922852,2.195299879
2.458218,55.685905457,2.190998341
2.458218,55.630474091,2.183261592
2.458218,55.783859253,2.193076406
2.458218,55.647483826,2.188953433
2.458218,55.688110352,2.180210675
2.458218,55.7082901,2.185547383
2.458218,55.691020966,2.186389475
2.458218,55.610126495,2.185674949
2.458218,55.683517456,2.175826046
2.458218,55.66626358,2.190018964
2.458218,55.641269684,2.189931879
2.458218,55.708656311,2.187936106
2.458218,55.713546753,2.186169897
2.458218,55.648891449,2.180547565
2.458218,55.557090759,2.171497078
2.458218,55.623790741,2.187155933
2.458218,55.731018066,2.176199422
2.458218,55.630146027,2.181801381
2.458218,55.734870911,2.181633202
2.458218,55.702335358,2.197849989
2.458218,55.692272186,2.179113452
2.458218,55.642734528,2.185273877
2.458218,55.667293549,2.190409916
2.458218,55.663516998,2.193301443
2.458218,55.689537048,2.175755739
2.458218,55.591270447,2.188099357
2.458218,55.684261322,2.186955263
2.458218,55.752342224,2.191420586
2.458218,55.603969574,2.189912571
2.458218,55.691513062,2.189189522
2.458218,55.642585754,2.181082727
2.458218,55.682590485,2.18585924
2.458218,55.715236664,2.186020228
2.458218,55.710697174,2.185287459
2.458218,55.687747955,2.178464973
2.458218,55.707248688,2.190204586
2.458218,55.715824127,2.186349394
2.458218,55.835258484,2.181129465
2.458218,55.680217743,2.191795426
2.458218,55.619152069,2.19124242
2.458218,55.697460175,2.196732793
2.458218,55.738925934,2.169761895
2.458218,55.731060028,2.183003399
2.458218,55.685031891,2.182302322
2.458218,55.651493073,2.176945506
2.458218,55.663841248,2.181432533
2.458218,55.726047516,2.18428398
2.458218,55.651866913,2.186883891
2.458218,55.638816833,2.186980031
2.458218,55.715240479,2.184674
2.458218,55.658752441,2.186442871
2.458218,55.607635498,2.182031212
2.458218,55.708992004,2.185639928
2.458218,55.665576935,2.178669903
2.458218,55.68069458,2.193790266
2.458218,55.657688141,2.186929431
2.458218,55.651432037,2.186025687
2.458218,55.74584198,2.175612994
2.458218,55.68919754,2.187584435
2.458218,55.629997253,2.191340025
2.458218,55.654342651,2.176124187
2.458218,55.703430176,2.195498684
2.458218,55.627727509,2.183181032
2.458218,55.713050842,2.195369255
2.458218,55.694438934,2.187856211
2.458218,55.693973541,2.19093589
2.458218,55.676242828,2.184150289
2.458218,55.673233032,2.181856242
2.458218,55.621448517,2.184900768
2.458218,55.689956665,2.178594136
2.458218,55.660980225,2.182496865
2.458218,55.614154816,2.187771389
2.458218,55.658447266,2.176853893
2.458218,55.733562469,2.191715531
2.458218,55.679325104,2.187794292
2.458218,55.675479889,2.176625261
2.458218,55.672569275,2.183003665
2.458218,55.847530365,2.181075137
2.458218,55.687023163,2.185041516
2.458218,55.678127289,2.181756507
2.458218,55.688304901,2.180075653
2.458218,55.754024506,2.185105831
2.458218,55.607532501,2.191339492
2.458218,55.69260788,2.183439491
2.458218,55.639499664,2.189289125
2.458218,55.643177032,2.192696107
2.458218,55.641952515,2.177856973
2.458218,55.678703308,2.183029631
2.458218,55.695430756,2.183755475
2.458218,55.73884201,2.184390772
2.458218,55.721366882,2.17940427
2.458218,55.735591888,2.186620238
2.458218,55.705234528,2.192717279
2.458218,55.666660309,2.18994333
2.458218,55.721740723,2.195126108
2.458218,55.704914093,2.192468406
2.458218,55.638435364,2.189143716
2.458218,55.691574097,2.176676527
2.458218,55.648231506,2.187120912
2.458218,55.696712494,2.186249259
2.458218,55.589141846,2.182978365
2.458218,55.685508728,2.181554772
2.458218,55.661563873,2.193741131
2.458218,55.672588348,2.18772252
2.458218,55.618583679,2.190467573
2.458218,55.603816986,2.183213522
2.458218,55.663841248,2.193173212
2.458218,55.70558548,2.201509705
2.458218,55.619636536,2.182264372
2.458218,55.598503113,2.181946523
2.458218,55.699802399,2.180795239
2.458218,55.684753418,2.186578559
2.458218,55.704532623,2.189147977
2.458218,55.698631287,2.191880247
2.458218,55.598125458,2.166264765
2.458218,55.771003723,2.180573264
2.458218,55.584033966,2.195633174
2.458218,55.815227509,2.194175226
2.458218,55.703983307,2.182827231
2.458218,55.682041168,2.196140107
2.458218,55.660957336,2.176877063
2.458218,55.755180359,2.190061575
2.458218,55.78546524,2.180814813
2.458218,55.633468628,2.195778582
2.458218,55.680034637,2.187582971
2.458218,55.744022369,2.190342005
2.458218,55.734062195,2.174772766
2.458218,55.611419678,2.184129916
2.458218,55.736885071,2.194299063
2.458218,55.675201416,2.176030444
2.458218,55.6811409,2.176599029
2.458218,55.721118927,2.177320479
2.458218,55.731658936,2.178468701
2.458218,55.676513672,2.192059744
2.458218,55.766601562,2.185911437
2.458218,55.668354034,2.185603443
2.458218,55.653553009,2.184796106
2.458218,55.743621826,2.181071009
2.458218,55.697357178,2.188067666
2.458218,55.715820312,2.183683703
2.458218,55.717838287,2.189958111
2.458218,55.66178894,2.194643543
2.458218,55.738788605,2.189694724
2.458218,55.732883453,2.1780394
2.458218,55.693572998,2.187795624
2.458218,55.709018707,2.182816312
2.458218,55.696662903,2.197557441
2.458218,55.664756775,2.186445268
2.458218,55.601222992,2.19060406
2.458218,55.732841492,2.180803095
2.458218,55.717144012,2.191892365
2.458218,55.678516388,2.184891047
2.458218,55.654579163,2.18621091
2.458218,55.70652771,2.183573049
2.458218,55.642379761,2.179240485
2.458218,55.717113495,2.18913293
2.458218,55.702251434,2.183294749
2.458218,55.660694122,2.193111693
2.458218,55.779468536,2.18337997
2.458218,55.717071533,2.182931893
2.458218,55.724803925,2.18260459
2.458218,55.686618805,2.178789612
2.458218,55.641269684,2.190081815
2.458218,55.697937012,2.191119915
2.458218,55.65883255,2.200528197
2.458218,55.611515045,2.180069927
2.458218,55.630931854,2.197991936
2.458218,55.670734406,2.1830781
2.458218,55.726600647,2.192483453
2.458218,55.709144592,2.188019063
2.458218,55.638458252,2.18511968
2.458218,55.651069641,2.186991216
2.458218,55.687427521,2.182827497
2.458218,55.718662262,2.186489343
2.458218,55.716003418,2.182860653
2.458218,55.770557404,2.184844042
2.458218,55.684906006,2.191915534
2.458218,55.727428436,2.180465007
2.458218,55.709213257,2.183412327
2.458218,55.722278595,2.175855608
2.458218,55.632720947,2.179597615
2.458218,55.759719849,2.181173408
2.458218,55.697410583,2.188513479
2.458218,55.622364044,2.192317805
2.458218,55.631950378,2.180476725
2.458218,55.670970917,2.194063507
2.458218,55.734241486,2.180836251
2.458218,55.708892822,2.184660284
2.458218,55.665687561,2.178018893
2.458218,55.672386169,2.18348077
2.458218,55.614952087,2.185272279
2.458218,55.643016815,2.180694838
2.458218,55.688777924,2.188159944
2.458218,55.613540649,2.17590714
2.458218,55.64132309,2.185624349
2.458218,55.751434326,2.185280401
2.458218,55.68780899,2.182196461
2.458218,55.598365784,2.184000753
2.458218,55.70652771,2.184879063
2.458218,55.6743927,2.185497849
2.458218,55.778469086,2.18881162
2.458218,55.739601135,2.184021525
2.458218,55.709331512,2.191617926
2.458218,55.720035553,2.186470968
2.458218,55.666114807,2.188354488
2.458218,55.7684021,2.183541757
2.458218,55.74710083,2.190238542
2.458218,55.759654999,2.178491338
2.458218,55.696331024,2.180716276
2.458218,55.68144989,2.183785969
2.458218,55.609169006,2.191053868
2.458218,55.697471619,2.190283549
2.458218,55.678348541,2.189534934
2.458218,55.704093933,2.189171147
2.458218,55.684452057,2.182589277
2.458218,55.6913414,2.186361778
2.458218,55.677059174,2.177997188
2.458218,55.662982941,2.179910004
2.458218,55.640155792,2.186165769
2.458218,55.746833801,2.184690245
2.458218,55.586357117,2.194898141
2.458218,55.682937622,2.187668059
2.458218,55.723686218,2.193098777
2.458218,55.606361389,2.189611234
2.458218,55.678733826,2.185510898
2.458218,55.679901123,2.193052038
2.458218,55.718536377,2.183012453
2.458218,55.598884583,2.191128703
2.458218,55.754165649,2.179717058
2.458218,55.692142487,2.18575218
2.458218,55.65404129,2.192351094
2.458218,55.687877655,2.195692829
2.458218,55.688838959,2.194252724
2.458218,55.707183838,2.186468171
2.458218,55.682243347,2.181589393
2.458218,55.757587433,2.180720138
2.458218,55.675395966,2.198552132
2.458218,55.704494476,2.177912234
2.458218,55.594402313,2.195585104
2.458218,55.64201355,2.185047641
2.458218,55.725154877,2.195292023
2.458218,55.697315216,2.192493706
2.458218,55.641906738,2.184242568
2.458218,55.609264374,2.185559101
2.458218,55.752399445,2.181909372
2.458218,55.626358032,2.182204051
2.458218,55.721954346,2.174436409
2.458218,55.672863007,2.189883542
2.458218,55.699901581,2.187281368
2.458218,55.685009003,2.184623799
2.458218,55.744113922,2.190137874
2.458218,55.676452637,2.177643521
2.458218,55.623214722,2.193367223
2.458218,55.670227051,2.184514077
2.458218,55.630279541,2.183553741
2.458218,55.632358551,2.188034509
2.458218,55.694805145,2.177910103
2.458218,55.650104523,2.181339056
2.458218,55.62254715,2.182821238
2.458218,55.699356079,2.184816878
2.458218,55.738307953,2.191466392
2.458218,55.664657593,2.181106829
2.458218,55.60918045,2.187758207
2.458218,55.730953217,2.177777744
2.458218,55.697856903,2.18018684
2.458218,55.56306076,2.187497616
2.458218,55.640712738,2.17826923
2.458218,55.708679199,2.181142648
2.458218,55.698760986,2.183902082
2.458218,55.594337463,2.182997007
2.458218,55.59670639,2.187278838
2.458218,55.690029144,2.187150739
2.458218,55.757324219,2.185590527
2.458218,55.681243896,2.185567224
2.458218,55.637683868,2.176416869
2.458218,55.690338135,2.186598267
2.458218,55.680522919,2.180250223
2.458218,55.643184662,2.188480855
2.458218,55.641288757,2.182721903
2.458218,55.716331482,2.180484315
2.458218,55.643844604,2.186890149
2.458218,55.657272339,2.189355704
2.458218,55.752513885,2.190586617
2.458218,55.775249481,2.197939871
2.458218,55.703395844,2.190694874
2.458218,55.676628113,2.200419407
2.458218,55.629875183,2.183287159
2.458218,55.677501678,2.177055362
2.458218,55.783706665,2.191949889
2.458218,55.679225922,2.181320414
2.458218,55.703166962,2.186111973
2.458218,55.722194672,2.194522636
2.458218,55.691017151,2.189367022
2.458218,55.621871948,2.180902564
2.458218,55.687839508,2.178470699
2.458218,55.667415619,2.180775664
2.458218,55.741920471,2.189913503
2.458218,55.662250519,2.191971061
2.458218,55.695072174,2.191402742
2.458218,55.655151367,2.192102888
2.458218,55.673694611,2.183195146
2.458218,55.631931305,2.180254218
2.458218,55.659225464,2.177058691
2.458218,55.750530243,2.184803296
2.458218,55.625228882,2.184433916
2.458218,55.682807922,2.187749418
2.458218,55.737186432,2.185285595
2.458218,55.628749847,2.186598267
2.458218,55.65555191,2.19599057
2.458218,55.568084717,2.187666461
2.458218,55.646038055,2.190704328
2.458218,55.666576385,2.189288193
2.458218,55.636985779,2.187761136
2.458218,55.704975128,2.188906961
2.458218,55.650733948,2.180064201
2.458218,55.728710175,2.185852315
2.458218,55.579853058,2.182086472
2.458218,55.665962219,2.185395317
2.458218,55.675758362,2.189649317
2.458218,55.733047485,2.182055447
2.458218,55.656467438,2.178552191
2.458218,55.727348328,2.182745205
2.458218,55.642196655,2.177312357
2.458218,55.720851898,2.186262176
2.458218,55.719577789,2.178123955
2.458218,55.658332825,2.180153417
2.458218,55.738430023,2.188653694
2.458218,55.716285706,2.193148844
2.458218,55.764694214,2.193153638
2.458218,55.762889862,2.185484932
2.458218,55.706489563,2.18078645
2.458218,55.668693542,2.183913667
2.458218,55.699462891,2.187351941
2.458218,55.751987457,2.181352638
2.458218,55.766750336,2.193322482
2.458218,55.690685272,2.189075273
2.458218,55.658893585,2.187017049
2.458218,55.603343964,2.195496287
2.458218,55.641716003,2.191628046
2.458218,55.637031555,2.181830676
2.458218,55.683490753,2.179524645
2.458218,55.663787842,2.189782875
2.458218,55.704093933,2.190359849
2.458218,55.630363464,2.197865702
2.458218,55.712120056,2.178495732
2.458218,55.688735962,2.182523497
