Frequency,dB,Rad
2.458218,55.69852066,1.974966842
2.458218,55.617366791,2.031801229
2.458218,55.363365173,2.014408124
2.458218,55.479183197,2.037593605
2.458218,56.233299255,2.028250703
2.458218,55.313926697,2.025738676
2.458218,55.875732422,2.01171993
2.458218,55.515903473,2.037294931
2.458218,55.4712677,2.006788954
2.458218,55.907436371,2.041467705
2.458218,55.820583344,2.031011868
2.458218,55.586231232,2.021176415
2.458218,55.438739777,2.037620503
2.458218,55.705177307,2.009349583
2.458218,55.607673645,1.981358828
2.458218,55.796360016,1.995085559
2.458218,55.427986145,2.01499655
2.458218,55.861320496,1.977610695
2.458218,55.501476288,2.000152356
2.458218,55.644962311,2.016705101
2.458218,55.416877747,2.003837905
2.458218,55.359062195,2.011714204
2.458218,55.49130249,2.003516195
2.458218,55.537670135,2.030612261
2.458218,55.782089233,1.991054332
2.458218,55.586250305,1.994202854
2.458218,55.860031128,2.002489546
2.458218,55.702793121,1.996362012
2.458218,55.655014038,1.991161125
2.458218,55.582260132,2.028416618
2.458218,55.461585999,2.020284389
2.458218,55.691242218,1.989387992
2.458218,55.670707703,2.013708911
2.458218,55.402374268,2.012430727
2.458218,55.538085937,2.029928894
2.458218,56.135360718,2.016352232
2.458218,55.626251221,1.971111383
2.458218,55.929599762,2.00226664
2.458218,55.584022522,2.037188138
2.458218,55.945934296,2.042732973
2.458218,55.698379517,1.981131261
2.458218,55.633110046,2.031959821
2.458218,55.764774323,2.02406741
2.458218,55.676063538,2.005575218
2.458218,55.667804718,2.020671879
2.458218,55.751773834,2.06060345
2.458218,55.867225647,2.024851311
2.458218,55.580413818,2.043872806
2.458218,55.580131531,2.008513217
2.458218,55.551689148,1.982107842
2.458218,55.955757141,1.98631577
2.458218,55.519508362,1.996455889
2.458218,55.174625397,2.020874812
2.458218,55.60451889,1.988876266
2.458218,55.744911194,2.027311539
2.458218,55.896923065,1.980797833
2.458218,55.790119171,2.025310973
2.458218,55.676525116,2.022919188
2.458218,55.827827454,2.062999229
2.458218,55.829563141,2.024072736
2.458218,55.336139679,2.007798425
