Frequency,dB,Rad
2.458218,55.658367157,2.058253343
2.458218,55.687992096,2.064375418
2.458218,55.671012878,2.068629019
2.458218,55.705821991,2.070488038
2.458218,55.64572525,2.06287952
2.458218,55.672775269,2.076508514
2.458218,55.686450958,2.063560224
2.458218,55.705177307,2.066506879
2.458218,55.743663788,2.075154562
2.458218,55.699642181,2.065758531
2.458218,55.684860229,2.068523691
2.458218,55.668746948,2.063346373
2.458218,55.655250549,2.071827475
2.458218,55.680904388,2.070054076
2.458218,55.737995148,2.0691498
2.458218,55.696998596,2.074704222
2.458218,55.714797974,2.058528714
2.458218,55.750900269,2.065056388
2.458218,55.67899704,2.066260803
2.458218,55.695171356,2.056430543
2.458218,55.645523071,2.071453168
2.458218,55.627391815,2.0672503
2.458218,55.669120789,2.060746461
2.458218,55.708942413,2.057846812
2.458218,55.689380646,2.064543463
2.458218,55.645111084,2.06784818
2.458218,55.685722351,2.072726292
2.458218,55.631248474,2.066524722
2.458218,55.668346405,2.074089032
2.458218,55.657306671,2.068768036
2.458218,55.647151947,2.067915957
2.458218,55.745288849,2.0714541
2.458218,55.65391922,2.067635527
2.458218,55.697059631,2.067082921
2.458218,55.673339844,2.068888011
2.458218,55.713607788,2.06376369
2.458218,55.683288574,2.065882501
2.458218,55.631141663,2.068122219
2.458218,55.709320068,2.067781468
2.458218,55.718727112,2.074598628
2.458218,55.623943329,2.06961825
2.458218,55.636688232,2.065491016
2.458218,55.697555542,2.073083955
2.458218,55.708480835,2.066152146
2.458218,55.746578217,2.071607365
2.458218,55.672142029,2.07303402
2.458218,55.637191772,2.069633696
2.458218,55.629760742,2.065530031
2.458218,55.723220825,2.074005675
2.458218,55.757091522,2.067192377
2.458218,55.681564331,2.06888628
2.458218,55.72712326,2.06336355
2.458218,55.686122894,2.061301065
2.458218,55.608589172,2.0698586
2.458218,55.68731308,2.067451502
2.458218,55.659473419,2.064476219
2.458218,55.662509918,2.074117394
2.458218,55.633277893,2.061504131
2.458218,55.688831329,2.068504117
2.458218,55.714366913,2.068715572
2.458218,55.758678436,2.074298223
2.458218,55.662693024,2.068940609
2.458218,55.699043274,2.064866771
2.458218,55.662853241,2.072337604
2.458218,55.689304352,2.07083345
2.458218,55.689865112,2.069535559
2.458218,55.66991806,2.062349152
2.458218,55.702236176,2.068762576
2.458218,55.671051025,2.065984234
2.458218,55.620540619,2.078343831
2.458218,55.757858276,2.071587391
2.458218,55.626850128,2.067627271
2.458218,55.784297943,2.073100067
2.458218,55.715450287,2.070656084
2.458218,55.733444214,2.071543183
2.458218,55.660621643,2.068415433
2.458218,55.665733337,2.079072738
2.458218,55.670742035,2.073914595
2.458218,55.631954193,2.07391819
2.458218,55.70413208,2.063979939
2.458218,55.659740448,2.07670905
2.458218,55.687213898,2.063424669
