Frequency,dB,Rad
2.458218,55.764080048,2.187941166
2.458218,55.74451828,2.20877907
2.458218,55.67527771,2.204378196
2.458218,55.736530304,2.203295488
2.458218,55.772460937,2.198870912
2.458218,55.720039368,2.198302593
2.458218,55.808479309,2.212557563
2.458218,55.644676208,2.21054408
2.458218,55.757839203,2.192612217
2.458218,55.742477417,2.198162112
2.458218,55.657970428,2.186615311
2.458218,55.825439453,2.196522803
2.458218,55.78036499,2.204000293
2.458218,55.714408875,2.196323465
2.458218,55.63923645,2.211921999
2.458218,55.714809418,2.199348284
2.458218,55.807609558,2.201826355
2.458218,55.742595673,2.21292934
2.458218,55.622528076,2.21780905
2.458218,55.661560059,2.209769499
2.458218,55.659721375,2.206930836
2.458218,55.665393829,2.210914392
2.458218,55.668491364,2.206354927
2.458218,55.810554504,2.203201611
2.458218,55.884147644,2.211622793
2.458218,55.726657867,2.210935831
2.458218,55.541133881,2.210676039
2.458218,55.744026184,2.220644251
2.458218,55.721656799,2.204784594
2.458218,55.56162262,2.206763722
2.458218,55.792881012,2.209671495
2.458218,55.702018738,2.204082052
2.458218,55.854866028,2.221068892
2.458218,55.678432465,2.209173217
2.458218,55.735630035,2.199876788
2.458218,55.781139374,2.200774939
2.458218,55.772209167,2.204651436
2.458218,55.766181946,2.208526336
2.458218,55.748516083,2.205363832
2.458218,55.692771912,2.201376014
2.458218,55.775108337,2.197952521
2.458218,55.70331192,2.209668166
2.458218,55.785354614,2.208731932
2.458218,55.799137115,2.192932196
2.458218,55.829036713,2.210553401
2.458218,55.705574036,2.220899116
2.458218,55.67924118,2.196855565
2.458218,55.763835907,2.214651074
2.458218,55.707180023,2.208315813
2.458218,55.757080078,2.202690418
2.458218,55.658496857,2.19265536
2.458218,55.723976135,2.201117821
2.458218,55.75687027,2.206013643
2.458218,55.767051697,2.203319989
2.458218,55.78635788,2.21149616
2.458218,55.732521057,2.211626788
2.458218,55.661872864,2.196905366
2.458218,55.80172348,2.21118457
2.458218,55.711166382,2.20955658
2.458218,55.803386688,2.194420903
2.458218,55.754119873,2.213679286
2.458218,55.749889374,2.197304973
2.458218,55.73041153,2.199100476
2.458218,55.721374512,2.21235969
2.458218,55.967910767,2.19928024
2.458218,55.756889343,2.192962689
2.458218,55.727039337,2.20448379
2.458218,55.797767639,2.199269321
2.458218,55.831806183,2.199631777
2.458218,55.81155777,2.210995485
2.458218,55.801139832,2.197614433
2.458218,55.731082916,2.212554899
2.458218,55.763248444,2.195730512
2.458218,55.726516724,2.205148915
2.458218,55.62739563,2.206322703
2.458218,55.697917938,2.195012657
2.458218,55.631164551,2.19648978
2.458218,55.709136963,2.212089379
2.458218,55.747119904,2.197106435
2.458218,55.678588867,2.214854539
2.458218,55.782798767,2.213940409
2.458218,55.740844727,2.20042713
2.458218,55.705677032,2.203817867
2.458218,55.807891846,2.20946723
2.458218,55.746387482,2.209584676
2.458218,55.766002655,2.203416129
2.458218,55.771217346,2.208169738
2.458218,55.75037384,2.203471656
2.458218,55.710136414,2.19631987
2.458218,55.705257416,2.209894668
2.458218,55.839477539,2.204354361
2.458218,55.755741119,2.197635205
2.458218,55.824432373,2.209098116
2.458218,55.858123779,2.19898889
2.458218,55.824195862,2.197227475
2.458218,55.746006012,2.204262082
2.458218,55.728809357,2.196015604
2.458218,55.719673157,2.210448073
2.458218,55.717903137,2.205792201
2.458218,55.735378265,2.202028356
2.458218,55.706062317,2.205402847
2.458218,55.661159515,2.204349966
2.458218,55.670345306,2.202017836
2.458218,55.769989014,2.198554795
2.458218,55.766963959,2.216208224
2.458218,55.88772583,2.204441047
2.458218,55.792377472,2.21091133
2.458218,55.774562836,2.198912191
2.458218,55.658531189,2.201129406
2.458218,55.733917236,2.201631545
2.458218,55.68239975,2.211665137
2.458218,55.73758316,2.216760697
2.458218,55.629718781,2.214294876
2.458218,55.839485168,2.208396906
2.458218,55.622512817,2.212737859
2.458218,55.683872223,2.205251047
2.458218,55.752376556,2.20846961
2.458218,55.728538513,2.209939276
2.458218,55.782577515,2.201360435
2.458218,55.718215942,2.205525619
2.458218,55.839916229,2.216198903
2.458218,55.784881592,2.204931068
2.458218,55.815139771,2.21195156
2.458218,55.695739746,2.201753651
2.458218,55.704532623,2.209182272
2.458218,55.859100342,2.209799593
2.458218,55.721183777,2.193642594
2.458218,55.837921143,2.204948246
2.458218,55.735408783,2.21591501
2.458218,55.741840363,2.204080854
2.458218,55.742618561,2.191914069
2.458218,55.75938797,2.204230524
2.458218,55.637363434,2.203778585
2.458218,55.797554016,2.213423756
2.458218,55.664710999,2.208755101
2.458218,55.59810257,2.202425566
2.458218,55.683437347,2.206379428
2.458218,55.880184174,2.207038161
2.458218,55.65694809,2.202276296
2.458218,55.690078735,2.201299449
2.458218,55.687286377,2.204736791
2.458218,55.792606354,2.196529461
2.458218,55.85093689,2.203000543
2.458218,55.755084991,2.186590677
2.458218,55.643089294,2.200739918
2.458218,55.694271088,2.202999877
2.458218,55.745552063,2.200350964
2.458218,55.801452637,2.193787071
2.458218,55.815879822,2.204311883
2.458218,55.744277954,2.195099343
2.458218,55.773208618,2.204247967
2.458218,55.712833405,2.210384423
2.458218,55.684597015,2.203718398
2.458218,55.705730438,2.195729314
2.458218,55.751190186,2.208823678
2.458218,55.819553375,2.21639824
2.458218,55.688995361,2.203779517
2.458218,55.764450073,2.201244854
2.458218,55.681476593,2.214299403
2.458218,55.72354126,2.202700937
2.458218,55.792064667,2.201256971
2.458218,55.716724396,2.204526001
2.458218,55.641300201,2.19600868
2.458218,55.816711426,2.194574434
2.458218,55.651237488,2.199330574
2.458218,55.717494965,2.196091504
2.458218,55.627391815,2.207929921
2.458218,55.711162567,2.208866688
2.458218,55.727272034,2.2171378
2.458218,55.684825897,2.20168068
2.458218,55.737045288,2.208893319
2.458218,55.742137909,2.206393277
2.458218,55.802223206,2.210778438
2.458218,55.77299881,2.216126198
2.458218,55.812007904,2.210921982
2.458218,55.673984528,2.205104174
2.458218,55.6889534,2.201121416
2.458218,55.696594238,2.224598646
2.458218,55.608402252,2.211843969
2.458218,55.784416199,2.217771499
2.458218,55.675510406,2.209356576
2.458218,55.686843872,2.189871292
2.458218,55.809017181,2.200567079
2.458218,55.748722076,2.201975891
2.458218,55.686958313,2.200426598
2.458218,55.673114777,2.201656845
2.458218,55.819599152,2.201771228
2.458218,55.759872437,2.209503849
2.458218,55.750484467,2.205595527
2.458218,55.689235687,2.201926756
2.458218,55.740879059,2.200550568
2.458218,55.783809662,2.201076276
2.458218,55.795253754,2.206820048
2.458218,55.712844849,2.193957646
2.458218,55.754493713,2.215452286
2.458218,55.703083038,2.218627972
2.458218,55.756603241,2.214920585
2.458218,55.750236511,2.209812243
2.458218,55.685562134,2.206734694
2.458218,55.692623138,2.207144288
2.458218,55.7876091,2.209053775
2.458218,55.781188965,2.194719843
2.458218,55.703830719,2.210783232
2.458218,55.650970459,2.203901756
2.458218,55.781730652,2.203309736
2.458218,55.70475769,2.206228294
2.458218,55.703926086,2.195049542
2.458218,55.650920868,2.200928737
2.458218,55.738136292,2.19870047
2.458218,55.810630798,2.196838387
2.458218,55.817813873,2.219047553
2.458218,55.630821228,2.20285793
2.458218,55.731033325,2.190527761
2.458218,55.590763092,2.210686026
2.458218,55.701889038,2.195215191
2.458218,55.713001251,2.207682114
2.458218,55.646362305,2.205151844
2.458218,55.7772789,2.20146563
2.458218,55.794746399,2.197409635
2.458218,55.676940918,2.193716097
2.458218,55.697402954,2.198579296
2.458218,55.745857239,2.211417996
2.458218,55.763137817,2.211945834
2.458218,55.772727966,2.195905748
2.458218,55.704181671,2.207820198
2.458218,55.709018707,2.194050857
2.458218,55.669258118,2.212750642
2.458218,55.799377441,2.211621994
2.458218,55.700130463,2.208679467
2.458218,55.714229584,2.20636012
2.458218,55.802566528,2.212382593
2.458218,55.783409119,2.206541082
2.458218,55.817420959,2.202957666
2.458218,55.804256439,2.200909162
2.458218,55.617744446,2.205617498
2.458218,55.745559692,2.215761479
2.458218,55.727813721,2.211707615
2.458218,55.765632629,2.196478328
2.458218,55.689548492,2.202316243
2.458218,55.716709137,2.206930836
2.458218,55.771652222,2.214000197
2.458218,55.773357391,2.202633426
2.458218,55.720737457,2.202590016
2.458218,55.695438385,2.209446191
2.458218,55.674095154,2.198866118
2.458218,55.664264679,2.210372173
2.458218,55.748443604,2.204446373
2.458218,55.779594421,2.206518712
2.458218,55.763908386,2.206444276
2.458218,55.785018921,2.206079556
2.458218,55.733966827,2.211202413
2.458218,55.869968414,2.20766973
2.458218,55.798477173,2.208946449
2.458218,55.836715698,2.216189182
2.458218,55.746646881,2.221816042
2.458218,55.665744781,2.203383239
2.458218,55.647106171,2.206283555
2.458218,55.700817108,2.207496891
2.458218,55.798805237,2.2080724
2.458218,55.69606781,2.214235754
2.458218,55.80670929,2.215155609
2.458218,55.781238556,2.20454451
2.458218,55.716651917,2.206431227
2.458218,55.755565643,2.197186196
2.458218,55.76770401,2.206149331
2.458218,55.766479492,2.200514349
2.458218,55.677646637,2.209903989
2.458218,55.781555176,2.208846181
2.458218,55.835231781,2.207402482
2.458218,55.776638031,2.194503594
2.458218,55.734672546,2.204885794
2.458218,55.706859589,2.200275863
2.458218,55.757720947,2.20481855
2.458218,55.77841568,2.20814284
2.458218,55.796386719,2.197286597
2.458218,55.70255661,2.208888526
2.458218,55.552829742,2.223685714
2.458218,55.730197906,2.196189908
