Frequency,dB,Rad
2.458218,55.70501709,2.194805597
2.458218,55.831924438,2.212841056
2.458218,55.753334045,2.205426949
2.458218,55.693874359,2.224171475
2.458218,55.720466614,2.208337118
2.458218,55.724452972,2.207409406
2.458218,55.74105072,2.220771284
2.458218,55.656162262,2.214584894
2.458218,55.802097321,2.212048499
2.458218,55.665294647,2.205992737
2.458218,55.703674316,2.212693783
2.458218,55.791572571,2.216577604
2.458218,55.778591156,2.215744035
2.458218,55.743659973,2.220859834
2.458218,55.652591705,2.21942732
2.458218,55.655544281,2.213152646
2.458218,55.706241608,2.20975645
2.458218,55.736358643,2.19806464
2.458218,55.686893463,2.20579846
2.458218,55.718601227,2.207433774
2.458218,55.679950714,2.202948877
2.458218,55.739257812,2.208375068
2.458218,55.71856308,2.210958468
2.458218,55.822338104,2.204713887
2.458218,55.728759766,2.206778104
2.458218,55.690696716,2.217828358
2.458218,55.79378891,2.214108188
2.458218,55.59690094,2.196800304
2.458218,55.696239471,2.209862444
2.458218,55.768501282,2.215941242
2.458218,55.746482849,2.206062113
2.458218,55.734645844,2.207658012
2.458218,55.770011902,2.214099
2.458218,55.696971893,2.202069768
2.458218,55.67382431,2.206818584
2.458218,55.770946503,2.215250951
2.458218,55.70639801,2.217492666
2.458218,55.735466003,2.209718766
2.458218,55.747318268,2.217696931
2.458218,55.757270813,2.215923399
2.458218,55.68145752,2.221708051
2.458218,55.707389832,2.211872065
2.458218,55.827060699,2.207587971
2.458218,55.81244278,2.212196172
2.458218,55.656002045,2.219445296
2.458218,55.768108368,2.20391161
2.458218,55.77072525,2.21613046
2.458218,55.727909088,2.233423962
2.458218,55.800933838,2.212345175
2.458218,55.764019012,2.212448639
2.458218,55.830341339,2.22127795
2.458218,55.78629303,2.213213765
2.458218,55.713508606,2.200743647
2.458218,55.722290039,2.215731651
2.458218,55.693374634,2.218296542
2.458218,55.782711029,2.21046525
2.458218,55.771102905,2.207519128
2.458218,55.705921173,2.215877992
2.458218,55.820545197,2.206916588
2.458218,55.870326996,2.215182374
2.458218,55.921440125,2.213124283
2.458218,55.720623016,2.210831967
2.458218,55.84160614,2.198752002
