Frequency,dB,Rad
2.458218,55.978900909,2.038024637
2.458218,55.717941284,2.042810471
2.458218,55.712657928,2.049606325
2.458218,56.06319809,2.091447649
2.458218,55.682033539,2.045425163
2.458218,55.913791656,2.054060729
2.458218,55.725212097,2.050767863
2.458218,56.031551361,2.078631452
2.458218,55.988910675,2.028539922
2.458218,55.957935333,2.063110816
2.458218,55.421356201,2.054170185
2.458218,55.193443298,2.035523396
2.458218,55.466808319,2.035301289
2.458218,55.858486176,2.054888972
2.458218,55.455764771,2.036401574
2.458218,55.731838226,2.036780675
2.458218,55.977661133,2.051503428
2.458218,55.63615799,2.044829813
2.458218,55.334754944,2.015455013
2.458218,55.438903809,2.055745578
2.458218,55.675613403,2.026106858
2.458218,55.496604919,2.056214827
2.458218,55.727348328,2.027740042
2.458218,55.947822571,2.047192836
2.458218,55.685611725,2.029673364
2.458218,55.633983612,2.08068182
2.458218,55.574131012,2.065350534
2.458218,55.946273804,2.042519654
2.458218,55.798843384,2.034925251
2.458218,55.838230133,2.061721045
2.458218,55.642482758,2.051216606
2.458218,55.820045471,2.085396281
2.458218,55.471485138,2.070776192
2.458218,55.529735565,2.056503513
2.458218,55.800163269,2.055085247
2.458218,55.917163849,2.038279502
2.458218,55.62828064,2.05213007
2.458218,55.35251236,2.054765268
2.458218,55.943347931,2.009715368
2.458218,55.927085876,2.00682211
2.458218,55.804077148,2.043869344
2.458218,55.729698181,2.038690161
2.458218,55.87064743,2.042740829
2.458218,55.733299255,2.002722706
2.458218,55.832489014,2.079733335
2.458218,55.602210999,2.047867548
2.458218,55.94216156,2.058784777
2.458218,55.563610077,2.041433883
2.458218,55.519851685,2.029463373
2.458218,55.843460083,2.035843642
2.458218,55.765312195,2.070894037
2.458218,55.86856842,2.023092027
2.458218,55.479545593,2.049098061
2.458218,55.926673889,2.063050762
2.458218,56.055530548,2.055642114
2.458218,55.847412109,2.05721471
2.458218,56.13482666,2.034779576
2.458218,55.408100128,2.026360524
2.458218,55.852725983,2.038929313
2.458218,55.898719788,2.053034346
2.458218,55.928527832,2.091731542
2.458218,55.684951782,2.013862176
2.458218,55.548553467,2.019355612
2.458218,55.801246643,2.087149706
2.458218,56.152656555,2.028509429
2.458218,55.718135834,2.037220496
2.458218,55.646255493,2.050124443
2.458218,55.696147919,2.018059052
2.458218,55.753753662,2.06434892
2.458218,55.812747955,2.055372735
2.458218,55.765392303,2.035389173
2.458218,55.849384308,2.020526471
2.458218,55.877906799,2.080770503
2.458218,55.781528473,2.022411855
2.458218,55.680461884,2.029903727
2.458218,55.651802063,2.007977522
2.458218,55.68580246,2.059992787
2.458218,55.949176788,1.996919811
2.458218,55.770656586,2.038522782
2.458218,55.596668243,2.028224205
2.458218,55.761665344,2.023495895
2.458218,55.726921082,2.058226312
2.458218,55.647052765,2.055661289
2.458218,56.014629364,2.067374936
2.458218,55.500099182,2.017084868
2.458218,55.600448608,2.009558508
2.458218,55.673988342,2.020176132
2.458218,56.05814743,2.043533652
2.458218,55.529594421,2.081255199
2.458218,56.200443268,2.057755066
2.458218,55.524101257,2.043301824
2.458218,55.622020721,2.034444816
2.458218,55.635990143,2.061232355
2.458218,55.917552948,2.0164774
2.458218,55.727287292,2.021720233
2.458218,55.935333252,2.051783593
2.458218,55.725589752,2.062868868
2.458218,55.976448059,2.024772215
2.458218,55.473297119,2.058430177
2.458218,55.447856903,2.00641185
2.458218,56.012264252,2.011363732
2.458218,55.791984558,2.048428809
2.458218,55.803482056,2.043012205
2.458218,56.001239777,2.062050345
2.458218,55.806770325,2.004581726
2.458218,55.768795013,2.052957381
2.458218,55.289520264,2.067401435
2.458218,55.749031067,2.047175392
2.458218,55.784358978,2.055951839
2.458218,55.914012909,2.037866845
2.458218,55.853122711,2.012450301
2.458218,56.07194519,1.997424081
2.458218,55.675804138,2.033092064
2.458218,55.919593811,2.008140375
2.458218,55.620727539,2.057451066
2.458218,55.999843597,2.008400166
2.458218,55.478206635,2.042370384
2.458218,55.677646637,2.040287525
2.458218,55.607086182,2.059927673
2.458218,55.867290497,1.997478276
2.458218,56.071746826,2.046603212
2.458218,55.606700897,2.073696215
2.458218,55.883308411,2.043628061
2.458218,55.406944275,2.056121882
2.458218,56.142902374,2.058411668
2.458218,55.782493591,2.063283256
2.458218,56.123573303,2.014610125
2.458218,55.405162811,2.038264721
2.458218,55.758155823,2.0459032
2.458218,55.566867828,2.065325501
2.458218,55.723812103,2.064205375
2.458218,55.725841522,2.039380586
2.458218,55.813774109,2.047906696
2.458218,55.92754364,2.029890811
2.458218,55.937911987,2.035310477
2.458218,55.796829224,2.026914595
2.458218,55.482879639,2.053320237
2.458218,55.949794769,2.055679132
2.458218,55.87752533,2.046621055
2.458218,55.866352081,2.047679928
2.458218,56.21969986,2.040352906
2.458218,55.405052185,2.068619565
2.458218,55.667495728,2.060383606
2.458218,55.743225098,2.057269305
2.458218,55.515052795,2.078806422
2.458218,55.580570221,2.054884977
2.458218,55.754760742,2.026547212
2.458218,55.840091705,2.060749125
2.458218,55.844478607,2.044878948
2.458218,55.506572723,2.032869423
2.458218,55.958839417,2.042118582
2.458218,55.975879669,2.052797991
2.458218,55.75189209,2.039767809
2.458218,55.602027893,2.03346211
2.458218,55.670982361,2.024354898
2.458218,55.65316391,2.059201029
2.458218,55.545230865,2.057526833
2.458218,55.738933563,2.048695524
2.458218,55.695590973,2.041982228
2.458218,55.882141113,2.037147525
2.458218,55.686141968,2.01877451
2.458218,55.7239151,1.998342472
2.458218,55.68208313,2.083708769
2.458218,55.876472473,2.060306374
2.458218,55.373695374,2.064162765
2.458218,55.678455353,2.08149222
2.458218,55.689529419,2.05165909
2.458218,55.797779083,2.044275609
2.458218,55.386985779,2.041729893
2.458218,55.910934448,2.049022427
2.458218,56.071323395,2.000047694
2.458218,55.912479401,2.028320078
2.458218,55.738544464,1.992595503
2.458218,55.741298676,2.051862289
2.458218,55.514728546,2.031827994
2.458218,55.617881775,2.03891946
2.458218,55.840621948,2.090346565
2.458218,55.820598602,2.04981565
2.458218,55.531333923,2.00676352
2.458218,55.640670776,2.062665269
2.458218,55.839859009,2.047828266
2.458218,55.524547577,2.03201628
2.458218,55.750827789,2.040339058
2.458218,55.632156372,2.025518699
2.458218,55.732593536,1.993792594
2.458218,56.208080292,2.008783395
2.458218,55.905822754,2.036268016
2.458218,55.954399109,2.014031154
2.458218,55.820858002,2.053146199
2.458218,55.492481232,2.069718651
2.458218,55.532783508,2.036798518
2.458218,55.983196259,2.037350724
2.458218,55.605854034,2.035121925
2.458218,55.516052246,2.047569007
2.458218,55.791240692,2.042743892
2.458218,55.627410889,2.029548861
2.458218,55.748916626,2.040146112
2.458218,55.786094666,2.075609963
2.458218,55.488571167,2.048094316
2.458218,55.783851624,2.027244294
2.458218,55.420204163,2.071849846
2.458218,56.041976929,2.01572346
2.458218,55.516300201,2.091116884
2.458218,55.750286102,2.069680302
2.458218,55.493492126,2.004227925
2.458218,55.810962677,2.057000725
2.458218,55.690498352,2.02366181
2.458218,55.958866119,2.034095543
2.458218,55.764545441,2.020256027
2.458218,55.612091064,2.01167399
2.458218,55.770896912,2.078761548
2.458218,55.653511047,2.035878928
2.458218,55.419879913,2.057282887
2.458218,55.569377899,2.064136532
2.458218,55.8579216,2.062615202
2.458218,55.480407715,2.02186138
2.458218,55.92376709,2.031341568
2.458218,55.913928986,2.061412385
2.458218,55.950202942,2.065783564
2.458218,55.574901581,2.029397993
2.458218,55.548900604,2.006120766
2.458218,55.836425781,2.075850047
2.458218,55.615951538,2.042768526
2.458218,55.962848663,2.035397828
2.458218,55.97467041,2.031039965
2.458218,55.818950653,2.018684628
2.458218,55.987106323,2.033171159
2.458218,55.522945404,2.006854601
2.458218,55.748783112,2.046155268
2.458218,55.790855408,2.044893995
2.458218,55.763278961,2.025563707
2.458218,55.571205139,2.041504191
2.458218,55.911262512,2.01735904
2.458218,55.574436188,2.042109793
2.458218,55.574985504,2.00828605
2.458218,55.784290314,2.081923519
2.458218,55.826271057,2.04939274
2.458218,55.726356506,2.020065611
2.458218,55.716934204,2.046200009
2.458218,55.42483902,2.023192694
2.458218,55.734092712,2.026251069
2.458218,55.750389099,2.030566055
2.458218,55.734130859,2.03963332
2.458218,55.813030243,2.034941496
2.458218,55.578353882,2.027135371
2.458218,55.715515137,2.023693369
2.458218,55.754745483,2.028966028
2.458218,55.564231873,2.059993053
2.458218,55.461864471,2.031001083
2.458218,55.633628845,2.012067605
2.458218,55.591243744,2.041917646
2.458218,55.547145844,2.001053304
2.458218,55.778282166,2.081790228
2.458218,55.765827179,2.027509945
2.458218,55.947109222,2.032140516
2.458218,55.562046051,2.054987908
2.458218,55.658153534,2.033978896
2.458218,55.836536407,2.028758035
2.458218,55.608474731,2.062882982
2.458218,56.182220459,2.031102416
2.458218,55.409832001,2.066932985
2.458218,55.867450714,2.047490178
2.458218,55.870491028,2.026281429
2.458218,56.153171539,2.010749873
2.458218,55.688575745,1.986565041
2.458218,55.934123993,2.04647831
2.458218,55.444732666,1.991303604
2.458218,55.914196014,2.065400602
2.458218,55.509250641,2.056134665
2.458218,55.856487274,2.05002311
2.458218,56.054382324,2.047617477
2.458218,55.649635315,2.023321192
2.458218,55.715343475,1.98725267
2.458218,55.656024933,2.063798444
2.458218,55.754203796,2.008077657
2.458218,55.723247528,2.047418805
2.458218,55.823368073,2.032557967
2.458218,55.873878479,2.018381161
2.458218,55.708309174,2.039451426
2.458218,55.752735138,2.048976621
2.458218,55.950389862,2.020592916
2.458218,55.508323669,2.028935934
2.458218,56.000988007,2.05473118
2.458218,55.905368805,2.028297175
2.458218,55.644264221,2.036977349
2.458218,55.799640656,2.043428857
2.458218,56.01202774,2.008835992
2.458218,55.72964859,2.019783582
2.458218,55.445220947,2.056337865
2.458218,55.779842377,2.063315613
2.458218,55.653987885,2.024496578
2.458218,55.994445801,2.042868395
2.458218,55.712612152,2.057606062
2.458218,55.351623535,2.031553289
2.458218,55.901599884,2.080449326
2.458218,55.826469421,2.037988418
2.458218,55.705001831,2.010461053
2.458218,55.958358765,2.043747238
2.458218,55.825824738,2.034750281
2.458218,55.632549286,2.01539882
2.458218,55.704536438,2.063982469
2.458218,55.522754669,2.042106864
2.458218,55.290298462,2.026442283
2.458218,55.778026581,2.065130025
2.458218,55.555461884,2.024932404
2.458218,55.614807129,2.045885889
2.458218,55.674407959,2.058513401
2.458218,55.788265228,2.05928665
2.458218,55.546871185,2.009316693
2.458218,55.8867836,2.01603465
2.458218,56.021942139,2.097633373
2.458218,55.733036041,2.047453426
2.458218,55.750171661,2.079642255
