Frequency,dB,Rad
2.458218,56.027809143,2.079997787
2.458218,55.86932373,2.102624137
2.458218,55.690155029,2.075962566
2.458218,55.900791168,2.05509044
2.458218,55.938156128,2.088964917
2.458218,55.877857208,2.079892459
2.458218,55.825656891,2.096888753
2.458218,55.681632996,2.05838224
2.458218,55.880374908,2.081701811
2.458218,55.541339874,2.061868718
2.458218,55.968227386,2.074871335
2.458218,55.829631805,2.034352538
2.458218,55.8203125,2.054288429
2.458218,55.819152832,2.057949743
2.458218,55.761569977,2.102597505
2.458218,55.75276947,2.086723867
2.458218,55.683162689,2.094906829
2.458218,55.871109009,2.070586442
2.458218,55.969215393,2.082219663
2.458218,55.860660553,2.089229901
2.458218,56.066501617,2.074322191
2.458218,55.662708282,2.082100353
2.458218,56.210903168,2.0945485
2.458218,55.960243225,2.067489585
2.458218,55.768795013,2.085716926
2.458218,55.811450958,2.085533434
2.458218,55.997314453,2.086410013
2.458218,55.84330368,2.048916833
2.458218,56.11725235,2.063406294
2.458218,55.772148132,2.064701788
2.458218,55.703033447,2.071797914
2.458218,55.782653809,2.071871817
2.458218,55.760944366,2.09091475
2.458218,55.73588562,2.077296277
2.458218,55.894470215,2.090522733
2.458218,55.778198242,2.037519968
2.458218,55.662254333,2.05235271
2.458218,55.907745361,2.07667829
2.458218,55.948570251,2.098411282
2.458218,55.374839783,2.068471227
2.458218,55.926387787,2.077405466
2.458218,55.803173065,2.067633929
2.458218,56.006099701,2.080705389
2.458218,55.813865662,2.075560828
2.458218,55.998191833,2.067539653
2.458218,55.953613281,2.069478035
2.458218,55.860984802,2.104167439
2.458218,55.746295929,2.082994243
2.458218,55.745967865,2.089993696
2.458218,56.01745224,2.087026668
2.458218,55.910591125,2.067896117
2.458218,55.97309494,2.067228862
2.458218,56.021915436,2.081176502
2.458218,56.041889191,2.091925686
2.458218,55.608699799,2.094597103
2.458218,56.084186554,2.062835046
2.458218,55.675792694,2.066261335
2.458218,56.023387909,2.059258021
2.458218,55.85490036,2.070679253
2.458218,55.766094208,2.090377324
2.458218,55.856758118,2.106543777
2.458218,55.811588287,2.082896505
2.458218,55.677566528,2.079756771
2.458218,55.877895355,2.08428308
2.458218,55.932537079,2.081926315
2.458218,55.803100586,2.070368329
2.458218,56.087509155,2.05578446
2.458218,55.6745224,2.081618587
2.458218,55.698272705,2.018901676
2.458218,56.09595871,2.095718693
2.458218,55.876941681,2.060439133
2.458218,55.928264618,2.07394096
2.458218,55.825801849,2.086648499
2.458218,56.035549164,2.057294339
2.458218,55.732723236,2.067903307
2.458218,55.715232849,2.060204508
2.458218,56.028991699,2.049485285
2.458218,55.911540985,2.087277139
2.458218,55.696903229,2.085042214
2.458218,55.897075653,2.0831025
2.458218,55.914386749,2.033642139
2.458218,55.9477005,2.062795897
2.458218,55.817085266,2.050776785
2.458218,55.916648865,2.082241367
2.458218,55.742897034,2.068175882
2.458218,55.793251038,2.07697177
2.458218,55.930534363,2.044489461
2.458218,55.920314789,2.06742021
2.458218,55.734828949,2.036690261
2.458218,55.896934509,2.112997815
2.458218,55.884986877,2.088314839
2.458218,56.097267151,2.066459475
2.458218,55.921104431,2.100241407
2.458218,56.088069916,2.075245376
2.458218,55.874988556,2.081924717
2.458218,55.929569244,2.097359467
